time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
24349,9,-0.04,0.09,0.00,0.003,-0.058,1.003,-3.52,2.52,0.00,0.00,3.52,-2.52,0.00,12.31,-8.82,12.35,-8.91,0.00,0.50,-0.37,0.12,1100,1100,1100,1100,1035,1500,1510,11262,808
24361,9,-0.04,0.15,-0.00,0.006,-0.057,0.996,-3.53,2.54,0.00,3.15,3.53,0.61,0.00,12.36,2.13,12.40,1.98,0.00,0.50,0.04,-0.17,1100,1100,1100,1100,1010,1500,1535,11258,808
24372,9,-0.04,-0.03,0.12,0.005,-0.056,0.998,-3.49,2.57,0.00,3.15,3.49,0.58,0.00,12.21,2.03,12.24,2.06,0.00,0.49,0.11,-2.03,1100,1100,1100,1100,1010,1500,1535,11254,808
24384,9,-0.04,-0.02,-0.06,0.004,-0.058,1.000,-3.50,2.53,0.00,3.15,3.50,0.62,0.00,12.26,2.15,12.30,2.18,0.00,0.50,0.12,1.43,1100,1100,1100,1100,1010,1500,1535,11254,808
24396,9,0.02,0.03,-0.12,0.005,-0.057,0.997,-3.43,2.51,0.00,3.15,3.43,0.64,0.00,12.00,2.22,11.98,2.19,0.00,0.47,0.09,1.56,1100,1100,1100,1100,1010,1500,1535,11254,808
24409,9,0.02,0.08,-0.06,0.007,-0.065,1.000,-3.60,2.50,0.00,0.00,3.60,-2.50,0.00,12.60,-8.76,12.58,-8.84,0.00,0.49,-0.38,0.14,1100,1100,1100,1100,1035,1500,1510,11254,808
24421,9,-0.16,-0.21,0.30,0.012,-0.055,0.991,-3.60,2.59,0.00,0.00,3.60,-2.59,0.00,12.60,-9.06,12.76,-8.84,0.00,0.56,-0.26,-4.90,1100,1100,1100,1100,1035,1500,1510,11254,808
24432,9,-0.20,-0.04,-0.34,0.013,-0.042,0.994,-3.45,2.66,0.00,0.00,3.45,-2.66,0.00,12.09,-9.32,12.29,-9.29,0.00,0.57,-0.37,8.50,1100,1100,1100,1100,1035,1500,1510,11241,808
24445,9,0.02,0.20,-0.39,0.011,-0.074,0.992,-3.50,2.83,0.00,0.00,3.50,-2.83,0.00,12.25,-9.90,12.23,-10.10,0.00,0.47,-0.47,3.89,1100,1100,1100,1100,1035,1500,1510,11233,808
24456,9,0.06,0.50,0.54,0.015,-0.041,1.007,-3.32,2.92,0.00,0.00,3.32,-2.92,0.00,11.60,-10.23,11.54,-10.72,0.00,0.43,-0.64,-12.15,1100,1100,1100,1100,1035,1500,1510,11224,808
24469,9,-0.31,0.51,0.03,-0.016,-0.041,1.001,-3.66,2.28,0.00,0.00,3.66,-2.28,0.00,12.81,-7.99,13.12,-8.50,0.00,0.64,-0.53,3.17,1100,1100,1100,1100,1036,1500,1509,11220,808
24481,9,-0.25,-0.16,-1.33,0.047,-0.096,0.970,-4.25,2.75,0.00,2.79,4.25,0.04,0.00,14.87,0.13,15.13,0.29,0.00,0.69,0.14,26.63,1100,1100,1100,1100,1015,1500,1531,11237,808
24492,9,-0.16,1.10,-0.29,-0.020,-0.057,1.020,-4.02,2.00,0.00,2.79,4.02,0.79,0.00,14.06,2.76,14.22,1.66,0.00,0.63,-0.30,2.48,1100,1100,1100,1100,1015,1500,1531,11237,808
24504,9,0.13,3.48,0.15,-0.122,0.001,1.128,-2.38,-0.14,0.00,0.00,2.38,0.14,0.00,8.35,0.49,8.21,-2.99,0.00,0.28,-1.08,-2.61,1100,1100,1100,1100,1037,1500,1509,11224,808
24516,9,1.19,-2.93,-0.34,0.094,-0.029,0.941,-2.72,3.75,0.00,0.00,2.72,-3.75,0.00,9.51,-13.12,8.32,-10.19,0.00,-0.15,0.95,7.61,1100,1100,1100,1100,1037,1500,1509,11220,808
24529,9,0.76,-3.23,-0.55,0.071,0.013,0.935,-2.73,5.11,0.00,0.00,2.73,-5.11,0.00,9.56,-17.88,8.81,-14.65,0.00,0.03,0.53,7.27,1100,1100,1100,1100,1037,1500,1509,11187,808
24541,9,0.00,-2.68,0.52,0.142,-0.053,0.941,-3.34,5.81,0.00,0.00,3.34,-5.81,0.00,11.69,-20.32,11.69,-17.64,0.00,0.46,-0.02,-11.99,1100,1100,1100,1100,1037,1500,1508,11166,808
24552,9,0.29,-0.29,-0.10,0.026,-0.034,1.009,-3.71,4.19,0.00,0.00,3.71,-4.19,0.00,12.97,-14.68,12.68,-14.39,0.00,0.40,-0.74,4.95,1100,1100,1100,1100,1037,1500,1508,11154,808
24564,9,-0.64,-0.72,-0.43,0.070,-0.031,0.981,-3.84,3.88,0.00,0.00,3.84,-3.88,0.00,13.45,-13.59,14.09,-12.87,0.00,0.83,-0.35,7.87,1100,1100,1100,1100,1037,1500,1508,11145,808
24577,9,0.32,-0.15,-0.08,-0.028,-0.133,1.062,-3.83,2.88,0.00,0.00,3.83,-2.88,0.00,13.41,-10.08,13.09,-9.93,0.00,0.39,-0.44,-0.68,1100,1100,1100,1100,1037,1500,1508,11133,808
24589,9,0.98,-0.17,0.30,-0.110,-0.063,1.037,-3.66,1.13,0.00,0.00,3.66,-1.13,0.00,12.80,-3.96,11.82,-3.79,0.00,0.06,0.03,-7.41,1100,1100,1100,1100,1037,1500,1508,11116,808
24601,9,-0.24,-2.21,0.50,0.040,-0.103,0.981,-4.01,1.92,0.00,0.00,4.01,-1.92,0.00,14.03,-6.71,14.27,-4.50,0.00,0.65,0.78,-7.07,1100,1100,1100,1100,1036,1500,1509,11116,808
24612,9,-0.35,1.38,-0.50,0.007,-0.064,1.048,-3.86,2.55,0.00,0.00,3.86,-2.55,0.00,13.52,-8.91,13.87,-10.29,0.00,0.67,-0.95,8.96,1100,1100,1100,1100,1036,1500,1509,11120,808
24624,9,0.80,1.38,0.42,-0.050,-0.044,1.033,-3.04,0.64,0.00,0.00,3.04,-0.64,0.00,10.65,-2.25,9.85,-3.63,0.00,0.02,-0.24,-8.76,1100,1100,1100,1100,1036,1500,1509,11137,808
24636,9,0.10,0.22,0.18,0.007,0.019,1.058,-3.06,0.95,0.00,0.00,3.06,-0.95,0.00,10.71,-3.33,10.61,-3.55,0.00,0.36,0.28,-1.82,1100,1100,1100,1100,1036,1500,1509,11145,808
24649,9,-0.96,0.81,-1.07,0.098,0.006,1.021,-2.52,1.57,0.00,0.00,2.52,-1.57,0.00,8.81,-5.51,9.77,-6.32,0.00,0.82,-0.27,18.97,1100,1100,1100,1100,1036,1500,1509,11141,808
24661,9,0.34,1.74,0.64,0.087,-0.077,0.922,-2.98,3.18,0.00,4.05,2.98,0.87,0.00,10.43,3.03,10.09,1.29,0.00,0.29,-0.38,-16.45,1100,1100,1100,1100,1000,1500,1545,11137,808
24672,9,-1.32,0.68,1.74,-0.017,-0.077,0.964,-3.77,2.48,0.00,4.05,3.77,1.57,0.00,13.19,5.49,14.51,4.81,0.00,1.08,0.07,-22.81,1100,1100,1100,1100,1000,1500,1545,11141,808
24684,9,1.49,2.07,-1.86,-0.181,-0.046,1.099,-2.70,-0.33,0.00,6.84,2.70,7.17,0.00,9.44,25.10,7.95,23.03,0.00,-0.33,0.28,43.32,1100,1100,1100,1100,1000,1500,1576,11141,808
24696,9,-0.28,1.18,-0.62,-0.040,-0.012,1.058,-2.09,0.53,0.00,6.84,2.09,6.31,0.00,7.32,22.07,7.61,20.89,0.00,0.52,0.55,-1.30,1100,1100,1100,1100,1000,1500,1576,11145,808
24709,9,-2.25,0.38,3.03,-0.031,-0.223,0.905,-5.11,0.79,0.00,0.00,5.11,-0.79,0.00,17.89,-2.76,20.14,-3.14,0.00,1.67,-0.07,-53.67,1100,1100,1100,1100,1036,1500,1509,11150,808
24721,9,1.95,1.16,-1.61,-0.069,-0.105,1.096,-4.52,1.02,0.00,0.00,4.52,-1.02,0.00,15.83,-3.58,13.89,-4.74,0.00,-0.38,-0.78,41.82,1100,1100,1100,1100,1036,1500,1508,11150,808
24732,9,-1.75,-0.15,-1.05,-0.029,-0.060,0.950,-4.48,1.68,0.00,0.00,4.48,-1.68,0.00,15.67,-5.87,17.42,-5.72,0.00,1.53,0.16,7.93,1100,1100,1100,1100,1036,1500,1508,11150,808
24745,9,-2.06,-4.37,0.71,0.095,-0.079,1.017,-4.74,2.63,0.00,0.00,4.74,-2.63,0.00,16.59,-9.22,18.65,-4.85,0.00,1.55,1.35,-14.07,1100,1100,1100,1100,1037,1500,1508,11158,808
24756,9,0.62,2.46,0.16,0.083,-0.134,0.983,-4.82,4.98,0.00,0.00,4.82,-4.98,0.00,16.87,-17.42,16.25,-19.88,0.00,0.32,-2.50,-4.16,1100,1100,1100,1100,1037,1500,1508,11154,808
24769,9,1.49,0.08,1.30,-0.108,0.000,1.024,-4.19,0.74,0.00,0.00,4.19,-0.74,0.00,14.67,-2.58,13.18,-2.66,0.00,0.03,-0.24,-11.60,1100,1100,1100,1100,1036,1500,1508,11162,808
24781,9,-0.90,-5.78,-2.56,0.132,0.004,1.058,-3.60,2.41,0.00,3.51,3.60,1.10,0.00,12.59,3.84,13.49,9.62,0.00,0.81,2.62,51.78,1100,1100,1100,1100,1013,1500,1539,11170,808
24792,9,-0.70,-3.83,1.80,-0.047,-0.221,0.854,-6.40,4.05,0.00,3.51,6.40,-0.54,0.00,22.39,-1.89,23.08,1.94,0.00,1.17,1.01,-35.65,1100,1100,1100,1100,1013,1500,1539,11166,808
24804,9,2.77,2.29,-0.93,-0.014,0.026,1.188,-4.58,3.27,0.00,0.00,4.58,-3.27,0.00,16.02,-11.45,13.25,-13.74,0.00,-0.83,-2.21,18.17,1100,1100,1100,1100,1038,1500,1507,11166,808
24816,9,-1.34,-0.86,2.50,-0.069,-0.003,1.022,-3.58,2.72,0.00,0.00,3.58,-2.72,0.00,12.52,-9.51,13.85,-8.65,0.00,1.18,-0.20,-46.29,1100,1100,1100,1100,1038,1500,1507,11170,808
24829,9,4.09,-2.81,-1.39,0.054,-0.061,0.991,-2.83,2.50,0.00,0.00,2.83,-2.50,0.00,9.90,-8.74,5.82,-5.93,0.00,-1.75,0.94,32.19,1100,1100,1100,1100,1038,1500,1507,11166,808
24841,9,-1.94,0.24,1.87,-0.064,-0.048,0.933,-2.57,4.59,0.00,0.00,2.57,-4.59,0.00,9.00,-16.08,10.94,-16.32,0.00,1.32,-1.28,-37.61,1100,1100,1100,1100,1037,1500,1508,11170,808
24852,9,3.41,-0.39,-2.01,0.066,-0.103,1.039,-3.47,4.54,0.00,0.00,3.47,-4.54,0.00,12.15,-15.89,8.74,-15.50,0.00,-1.28,-0.75,36.41,1100,1100,1100,1100,1037,1500,1508,11162,808
24864,9,-2.12,1.47,2.65,-0.118,-0.015,0.889,-1.56,4.91,0.00,0.00,1.56,-4.91,0.00,5.47,-17.19,7.59,-18.66,0.00,1.28,-1.92,-53.25,1100,1100,1100,1100,1036,1500,1508,11166,808
24876,9,5.92,-6.51,-1.05,0.113,0.106,0.944,-1.03,4.50,0.00,0.00,1.03,-4.50,0.00,3.60,-15.76,-2.31,-9.25,0.00,-2.77,2.22,22.74,1100,1100,1100,1100,1036,1500,1508,11166,808
24889,9,-4.15,8.09,2.49,-0.411,-0.127,1.200,-2.83,0.18,0.00,0.00,2.83,-0.18,0.00,9.90,-0.62,14.05,-8.71,0.00,2.38,-3.90,-42.74,1100,1100,1100,1100,1037,1500,1507,11162,808
24901,9,0.32,1.42,-1.80,0.079,0.046,1.069,-2.09,0.07,0.00,0.00,2.09,-0.07,0.00,7.32,-0.25,6.99,-1.67,0.00,0.19,-0.30,33.66,1100,1100,1100,1100,1036,1500,1508,11170,808
24912,9,3.98,-2.57,3.53,-0.056,-0.010,0.985,-2.59,2.69,0.00,0.00,2.59,-2.69,0.00,9.08,-9.40,5.10,-6.83,0.00,-1.84,0.69,-65.15,1100,1100,1100,1100,1036,1500,1508,11170,808
24924,9,3.21,-4.56,0.74,-0.038,-0.178,1.145,-5.31,3.10,0.00,0.00,5.31,-3.10,0.00,18.57,-10.83,15.36,-6.28,0.00,-0.70,1.26,-13.59,1100,1100,1100,1100,1035,1500,1508,11166,808
24936,9,-5.28,3.34,0.77,-0.148,-0.191,1.065,-4.59,1.26,0.00,0.00,4.59,-1.26,0.00,16.07,-4.42,21.35,-7.76,0.00,2.84,-1.83,-4.03,1100,1100,1100,1100,1035,1500,1508,11175,808
24949,9,6.44,-10.23,-0.54,0.183,-0.022,0.940,-4.66,3.92,0.00,0.00,4.66,-3.92,0.00,16.31,-13.70,9.87,-3.47,0.00,-2.09,4.03,2.22,1100,1100,1100,1100,1035,1500,1508,11170,808
24961,9,2.60,-3.77,-2.08,-0.227,-0.475,1.073,-6.48,0.23,0.00,3.33,6.48,3.10,0.00,22.68,10.86,20.08,14.63,0.00,-0.67,2.32,41.22,1100,1100,1100,1100,1007,1500,1537,11166,808
24972,9,-8.89,6.62,-0.42,-0.032,0.034,0.875,-2.94,1.86,0.00,3.33,2.94,1.47,0.00,10.29,5.15,19.18,-1.47,0.00,4.91,-2.78,2.19,1100,1100,1100,1100,1007,1500,1537,11175,808
24985,9,10.39,-3.95,-0.07,0.007,-0.019,1.079,-2.46,-0.32,0.00,0.00,2.46,0.32,0.00,8.60,1.12,-1.79,5.07,0.00,-4.91,3.06,9.94,1100,1100,1100,1100,1036,1500,1508,11162,808
24996,9,0.02,-4.87,2.07,-0.099,-0.194,0.918,-1.49,2.09,0.00,0.00,1.49,-2.09,0.00,5.21,-7.33,5.19,-2.46,0.00,0.31,2.08,-39.26,1100,1100,1100,1100,1036,1500,1508,11170,808
25009,9,-3.72,-1.89,-1.67,0.254,0.004,1.088,-5.30,5.86,0.00,0.00,5.30,-5.86,0.00,18.54,-20.51,22.26,-18.61,0.00,2.91,-0.16,34.61,1100,1100,1100,1100,1036,1500,1509,11158,808
25021,9,-8.57,1.53,1.73,0.160,-0.184,0.887,-2.97,6.85,0.00,0.00,2.97,-6.85,0.00,10.38,-23.98,18.95,-25.51,0.00,4.08,-2.28,-31.09,1100,1100,1100,1100,1036,1500,1509,11170,808
25032,9,9.14,-2.41,-0.42,0.299,-0.061,0.978,-3.10,7.30,0.00,0.00,3.10,-7.30,0.00,10.86,-25.56,1.72,-23.15,0.00,-3.54,-0.08,4.08,1100,1100,1100,1100,1036,1500,1509,11170,808
25045,9,1.89,8.80,0.62,-0.166,-0.268,0.992,-3.04,6.73,0.00,0.00,3.04,-6.73,0.00,10.65,-23.55,8.75,-32.35,0.00,-0.70,-5.21,-13.63,1100,1100,1100,1100,1036,1500,1508,11170,813
25056,9,-11.62,1.96,-2.13,0.002,0.008,0.951,-4.04,6.46,0.00,0.00,4.04,-6.46,0.00,14.14,-22.61,25.76,-24.57,0.00,6.51,-2.58,45.19,1100,1100,1100,1100,1036,1500,1508,11170,813
25069,9,8.80,2.42,0.67,-0.167,0.036,1.194,-1.91,3.55,0.00,0.00,1.91,-3.55,0.00,6.69,-12.44,-2.12,-14.86,0.00,-4.17,-1.87,-10.81,1100,1100,1100,1100,1036,1500,1507,11170,813
25081,9,-1.24,-11.77,0.83,0.207,0.537,0.746,4.65,4.05,0.00,0.00,-4.65,-4.05,0.00,-16.28,-14.16,-15.04,-2.39,0.00,-0.13,4.76,-18.94,1100,1100,1100,1100,1037,1500,1507,11162,813
25093,9,10.30,-15.02,0.78,-0.000,-0.641,1.086,-8.05,2.42,0.00,0.00,8.05,-2.42,0.00,28.16,-8.47,17.86,6.54,0.00,-2.62,6.12,-13.03,1100,1100,1100,1100,1037,1500,1507,11158,813
25104,9,-12.94,14.85,-2.12,-0.204,-0.436,1.243,-6.33,0.81,0.00,0.00,6.33,-0.81,0.00,22.14,-2.84,35.08,-17.69,0.00,7.21,-8.13,45.85,1100,1100,1100,1100,1034,1500,1510,11158,813
25117,9,-4.46,8.32,0.11,0.220,0.432,0.962,-0.23,1.82,0.00,0.00,0.23,-1.82,0.00,0.79,-6.38,5.25,-14.70,0.00,2.76,-3.07,9.98,1100,1100,1100,1100,1034,1500,1510,11154,813
25129,9,13.08,0.20,2.05,-0.224,-0.020,1.108,2.06,-2.53,0.00,0.00,-2.06,2.53,0.00,-7.21,8.85,-20.29,8.64,0.00,-7.06,2.16,-41.75,1100,1100,1100,1100,1034,1500,1510,11154,813
25141,9,-0.04,-11.98,0.14,0.079,-0.061,0.919,0.36,4.93,0.00,0.00,-0.36,-4.93,0.00,-1.28,-17.24,-1.24,-5.26,0.00,0.37,5.15,2.08,1100,1100,1100,1100,1034,1501,1509,11154,808
25153,9,-1.32,-6.26,2.12,0.021,-0.443,0.839,-7.78,5.94,0.00,0.00,7.78,-5.94,0.00,27.22,-20.78,28.54,-14.52,0.00,1.74,2.31,-48.91,1100,1100,1100,1100,1034,1501,1509,11162,808
25164,9,-9.51,6.87,-3.24,0.005,-0.240,0.863,-5.37,9.97,0.00,0.00,5.37,-9.97,0.00,18.78,-34.90,28.30,-41.77,0.00,4.77,-5.81,61.25,1100,1100,1100,1100,1034,1501,1509,11166,808
25176,9,3.29,-0.54,1.61,0.064,-0.071,0.951,-6.52,8.47,0.00,0.00,6.52,-8.47,0.00,22.80,-29.64,19.51,-29.10,0.00,0.09,-2.79,-27.09,1100,1100,1100,1100,1034,1501,1509,11170,808
25189,9,-1.08,7.69,-1.51,-0.158,-0.017,1.141,-4.29,5.60,0.00,0.00,4.29,-5.60,0.00,15.01,-19.61,16.09,-27.30,0.00,0.93,-5.60,26.06,1100,1100,1100,1100,1035,1501,1508,11162,808
25201,9,-10.97,-2.69,0.88,0.308,0.297,0.999,-1.55,7.33,0.00,0.00,1.55,-7.33,0.00,5.43,-25.67,16.40,-22.98,0.00,5.39,-1.09,-3.61,1100,1100,1100,1100,1027,1501,1516,11162,808
25213,9,8.97,-15.48,3.35,0.429,0.237,0.677,1.21,10.35,0.00,0.00,-1.21,-10.35,0.00,-4.23,-36.22,-13.20,-20.75,0.00,-4.41,5.16,-64.95,1100,1100,1100,1100,1027,1501,1516,11154,808
25224,9,7.66,-0.34,-2.44,0.146,-0.266,1.072,-2.89,8.75,0.00,0.00,2.89,-8.75,0.00,10.11,-30.62,2.45,-30.28,0.00,-3.02,-1.51,56.74,1100,1100,1100,1100,1034,1500,1510,11162,808
25236,9,-5.64,7.33,2.08,-0.190,-0.116,0.801,-1.09,9.50,0.00,0.00,1.09,-9.50,0.00,3.80,-33.26,9.45,-40.58,0.00,2.65,-4.88,-44.38,1100,1100,1100,1100,1034,1500,1510,11158,808
25249,9,0.12,0.69,-0.54,-0.185,-0.064,1.345,-3.58,5.60,0.00,0.00,3.58,-5.60,0.00,12.53,-19.58,12.41,-20.28,0.00,0.19,-0.74,3.85,1100,1100,1100,1100,1033,1500,1510,11166,808
25261,9,-3.63,-2.15,-2.27,0.206,-0.134,0.905,-4.56,6.00,0.00,3.24,4.56,-2.76,0.00,15.95,-9.68,19.58,-7.53,0.00,2.47,0.68,47.35,1100,1100,1100,1100,1007,1500,1536,11162,808
25272,9,-10.76,3.23,-1.76,0.151,0.190,0.719,-1.72,5.82,0.00,3.24,1.72,-2.58,0.00,6.03,-9.03,16.79,-12.26,0.00,5.49,-1.38,35.07,1100,1100,1100,1100,1007,1500,1536,11170,808
25284,9,15.93,-3.22,1.26,0.209,0.080,1.211,-3.49,2.01,0.00,0.00,3.49,-2.01,0.00,12.22,-7.04,-3.71,-3.82,0.00,-7.68,2.00,-18.22,1100,1100,1100,1100,1035,1501,1509,11170,808
25296,9,-1.10,-10.20,2.90,0.168,-0.074,0.667,2.83,10.82,0.00,0.00,-2.83,-10.82,0.00,-9.91,-37.86,-8.81,-27.66,0.00,0.13,2.49,-60.22,1100,1100,1100,1100,1035,1501,1509,11170,808
25309,9,1.85,-7.52,0.35,-0.102,-0.343,1.000,-2.69,8.33,0.00,3.42,2.69,-4.91,0.00,9.41,-17.18,7.56,-9.66,0.00,0.34,1.96,-7.52,1100,1100,1100,1100,1006,1501,1538,11170,808
25321,9,-3.26,28.23,-1.14,-0.513,-0.618,1.291,1.25,4.80,0.00,0.00,-1.25,-4.80,0.00,-4.37,-16.79,-1.11,-45.02,0.00,0.46,-13.99,18.01,1100,1100,1100,1100,1036,1501,1508,11162,808
25333,9,-9.95,1.01,-0.99,0.409,0.155,0.659,4.21,14.17,0.00,0.00,-4.21,-14.17,0.00,-14.75,-49.59,-4.81,-50.61,0.00,4.61,-3.75,14.91,1100,1100,1100,1100,1036,1501,1508,11158,808
25345,9,7.21,-11.31,-3.59,0.464,0.265,0.822,4.15,15.07,0.00,0.00,-4.15,-15.07,0.00,-14.52,-52.76,-21.73,-41.45,0.00,-3.46,2.81,67.15,1100,1100,1100,1100,1036,1500,1509,11170,813
25357,9,-20.96,1.96,-3.30,0.381,0.113,0.725,2.83,14.90,0.00,0.00,-2.83,-14.90,0.00,-9.89,-52.16,11.07,-54.12,0.00,9.13,-4.24,62.31,1100,1100,1100,1100,1036,1500,1509,11158,813
25369,9,11.26,-11.17,3.56,0.413,0.464,0.866,1.81,11.52,0.00,0.00,-1.81,-11.52,0.00,-6.34,-40.32,-17.59,-29.15,0.00,-5.05,2.43,-77.81,1100,1100,1100,1100,1036,1500,1509,11154,813
25381,9,22.18,-5.99,0.28,-0.180,-0.100,0.944,-0.19,5.41,0.00,0.00,0.19,-5.41,0.00,0.67,-18.93,-21.51,-12.93,0.00,-10.70,1.81,-13.75,1100,1100,1100,1100,1035,1500,1509,11158,813
25393,9,-4.18,-8.66,0.22,-0.150,-0.257,1.093,2.48,6.36,0.00,0.00,-2.48,-6.36,0.00,-8.69,-22.27,-4.51,-13.61,0.00,2.20,2.28,-5.28,1100,1100,1100,1100,1035,1500,1509,11158,813
25405,9,1.72,-5.80,1.04,-0.181,-0.621,1.038,-5.36,1.20,0.00,0.00,5.36,-1.20,0.00,18.78,-4.21,17.05,1.59,0.00,0.03,2.11,-27.84,1100,1100,1100,1100,1037,1500,1508,11170,813
25416,9,-7.44,12.60,-3.04,-0.044,-0.160,0.981,-1.44,6.67,0.00,0.00,1.44,-6.67,0.00,5.06,-23.34,12.49,-35.94,0.00,3.54,-9.13,54.22,1100,1100,1100,1100,1037,1500,1508,11170,813
25429,9,-0.09,-2.38,0.10,0.227,-0.040,0.760,-6.02,8.73,0.00,0.00,6.02,-8.73,0.00,21.06,-30.56,21.15,-28.18,0.00,0.98,-1.52,-1.83,1100,1100,1100,1100,1036,1500,1509,11170,813
25441,9,0.43,-3.08,-3.51,-0.001,0.004,0.894,-4.13,6.11,0.00,0.00,4.13,-6.11,0.00,14.47,-21.37,14.04,-18.29,0.00,-0.16,0.30,67.40,1100,1100,1100,1100,1034,1500,1511,11170,808
25452,9,-11.04,3.13,-0.23,0.216,0.110,1.032,-4.95,8.76,0.00,0.00,4.95,-8.76,0.00,17.33,-30.65,28.36,-33.78,0.00,5.99,-3.53,15.03,1100,1100,1100,1100,1034,1500,1511,11158,808
25465,9,3.02,-5.45,2.90,0.294,0.199,0.555,-0.24,8.37,0.00,0.00,0.24,-8.37,0.00,0.84,-29.28,-2.17,-23.84,0.00,-1.48,1.50,-54.88,1100,1100,1100,1100,1034,1500,1511,11154,808
25476,9,10.45,-0.38,-0.80,-0.263,-0.224,1.313,-1.61,2.82,0.00,0.00,1.61,-2.82,0.00,5.63,-9.86,-4.83,-9.47,0.00,-5.70,1.53,15.47,1100,1100,1100,1100,1034,1500,1511,11166,808
25489,9,-0.83,4.58,2.88,-0.354,-0.335,1.113,-0.80,1.07,0.00,0.00,0.80,-1.07,0.00,2.81,-3.74,3.63,-8.32,0.00,0.54,-1.85,-52.44,1100,1100,1100,1100,1034,1500,1511,11162,808
25501,9,-8.18,-5.17,-0.28,0.028,-0.233,1.032,-4.09,3.25,0.00,4.23,4.09,0.98,0.00,14.32,3.43,22.50,8.60,0.00,5.13,2.28,3.09,1100,1100,1100,1100,1000,1500,1547,11170,808
25513,9,5.20,10.17,-3.68,-0.103,-0.573,1.230,-7.70,0.75,0.00,4.23,7.70,3.48,0.00,26.96,12.19,21.76,2.01,0.00,-2.07,-4.52,78.75,1100,1100,1100,1100,1000,1500,1547,11170,808
25524,9,-9.16,9.14,-0.04,-0.191,-0.333,0.979,-6.47,-0.13,0.00,0.00,6.47,0.13,0.00,22.65,0.47,31.80,-8.67,0.00,5.67,-5.30,-2.21,1100,1100,1100,1100,1037,1500,1508,11170,808
25536,9,-4.53,3.35,-2.40,0.230,0.194,1.228,-2.07,2.28,0.00,0.00,2.07,-2.28,0.00,7.25,-8.00,11.78,-11.34,0.00,3.43,-1.78,44.78,1100,1100,1100,1100,1037,1500,1508,11170,808
