time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
184432,9,0.02,0.09,-0.01,0.028,-0.064,1.001,-3.86,3.53,0.00,0.00,3.86,-3.53,0.00,13.52,-12.34,13.49,-12.43,0.00,0.53,-0.52,-0.36,1100,1100,1100,1100,1020,1500,1508,11116,811
184444,9,-0.10,0.15,0.07,0.024,-0.070,1.002,-3.94,3.55,0.00,0.00,3.94,-3.55,0.00,13.80,-12.41,13.89,-12.56,0.00,0.59,-0.55,-1.12,1100,1100,1100,1100,1020,1500,1508,11120,811
184456,9,0.02,0.08,0.01,0.023,-0.065,0.993,-3.92,3.45,0.00,0.00,3.92,-3.45,0.00,13.70,-12.06,13.69,-12.14,0.00,0.52,-0.51,0.81,1100,1100,1100,1100,1020,1500,1508,11120,811
184469,9,0.08,0.03,-0.24,0.022,-0.064,1.005,-3.92,3.50,0.00,0.00,3.92,-3.50,0.00,13.73,-12.27,13.65,-12.29,0.00,0.51,-0.49,4.42,1100,1100,1100,1100,1010,1500,1518,11116,811
184481,9,-0.15,-0.13,-0.29,0.050,-0.058,0.979,-3.81,3.72,0.00,0.00,3.81,-3.72,0.00,13.33,-13.04,13.48,-12.91,0.00,0.61,-0.42,4.35,1100,1100,1100,1100,1020,1500,1508,11112,811
184492,9,-0.23,0.26,0.06,0.035,-0.068,0.990,-3.70,4.19,0.00,0.00,3.70,-4.19,0.00,12.96,-14.66,13.19,-14.91,0.00,0.61,-0.79,-2.42,1100,1100,1100,1100,1020,1500,1508,11104,811
184504,9,0.31,-0.05,-0.25,0.022,-0.064,0.993,-3.66,4.22,0.00,0.00,3.66,-4.22,0.00,12.80,-14.76,12.49,-14.70,0.00,0.38,-0.67,2.92,1100,1100,1100,1100,1020,1500,1508,11095,811
184516,9,0.10,-0.01,0.13,0.041,-0.053,0.970,-3.56,4.36,0.00,0.00,3.56,-4.36,0.00,12.45,-15.25,12.36,-15.25,0.00,0.46,-0.74,-4.09,1100,1100,1100,1100,1020,1500,1508,11100,811
184529,9,-0.32,0.18,0.10,0.058,-0.086,1.001,-3.80,4.20,0.00,0.00,3.80,-4.20,0.00,13.30,-14.70,13.62,-14.88,0.00,0.70,-0.77,-0.33,1100,1100,1100,1100,1020,1500,1508,11087,811
184541,9,-0.09,-0.53,-0.29,0.113,-0.038,0.942,-3.84,4.89,0.00,0.00,3.84,-4.89,0.00,13.42,-17.10,13.52,-16.57,0.00,0.58,-0.50,6.87,1100,1100,1100,1100,1020,1500,1508,11079,811
184553,9,-0.36,1.13,-0.12,0.020,-0.041,1.009,-3.68,5.07,0.00,0.00,3.68,-5.07,0.00,12.89,-17.73,13.24,-18.86,0.00,0.71,-1.38,1.46,1100,1100,1100,1100,1020,1500,1508,11070,811
184564,9,0.12,2.44,0.35,-0.100,-0.106,1.135,-4.40,2.78,0.00,3.51,4.40,0.73,0.00,15.41,2.55,15.29,0.11,0.00,0.55,-0.95,-7.18,1100,1100,1100,1100,1000,1501,1539,11050,811
184576,9,1.00,-2.30,0.36,0.127,-0.018,0.971,-3.36,2.72,0.00,3.51,3.36,0.79,0.00,11.76,2.76,10.76,5.06,0.00,-0.00,1.20,-5.75,1100,1100,1100,1100,1000,1501,1539,11033,811
184589,9,-0.42,1.01,0.31,0.012,-0.056,0.963,-3.19,3.02,0.00,0.00,3.19,-3.02,0.00,11.17,-10.58,11.59,-11.58,0.00,0.64,-0.93,-7.15,1100,1100,1100,1100,1017,1501,1510,11012,811
184601,9,-0.03,0.59,0.17,0.014,-0.032,0.919,-3.36,3.71,0.00,0.00,3.36,-3.71,0.00,11.74,-12.98,11.78,-13.57,0.00,0.49,-0.91,-4.66,1100,1100,1100,1100,1020,1501,1507,11012,811
184612,9,0.77,0.33,0.01,-0.017,-0.054,1.067,-3.45,3.37,0.00,0.00,3.45,-3.37,0.00,12.07,-11.79,11.30,-12.12,0.00,0.12,-0.56,0.42,1100,1100,1100,1100,1020,1501,1507,11012,811
184625,9,1.48,-2.53,-0.32,0.051,-0.043,0.959,-3.38,5.22,0.00,0.00,3.38,-5.22,0.00,11.81,-18.28,10.33,-15.75,0.00,-0.23,0.17,6.85,1100,1100,1100,1100,1021,1501,1507,10996,811
184636,9,0.13,-1.76,-0.77,0.107,-0.057,0.967,-4.38,4.92,0.00,0.00,4.38,-4.92,0.00,15.34,-17.22,15.21,-15.46,0.00,0.55,-0.16,13.19,1100,1100,1100,1100,1021,1500,1507,10971,811
184649,9,-0.82,-3.63,0.07,0.096,-0.059,0.924,-4.19,5.09,0.00,0.00,4.19,-5.09,0.00,14.65,-17.82,15.47,-14.19,0.00,1.01,0.57,-2.46,1100,1100,1100,1100,1021,1500,1508,10958,809
184661,9,1.27,0.34,0.24,0.096,-0.118,0.982,-4.46,5.15,0.00,0.00,4.46,-5.15,0.00,15.63,-18.03,14.36,-18.37,0.00,0.09,-1.41,-2.97,1100,1100,1100,1100,1021,1500,1507,10962,809
184672,9,0.14,-0.46,-1.03,0.089,-0.022,1.041,-3.67,3.56,0.00,0.00,3.67,-3.56,0.00,12.83,-12.48,12.69,-12.01,0.00,0.40,-0.46,16.42,1100,1100,1100,1100,1021,1500,1507,10979,809
184684,9,-1.11,0.13,0.22,0.050,-0.034,1.014,-2.54,6.18,0.00,0.00,2.54,-6.18,0.00,8.89,-21.64,10.00,-21.77,0.00,0.88,-1.37,-9.71,1100,1100,1100,1100,1020,1500,1508,10987,809
184696,9,-1.08,-2.05,-0.39,0.058,-0.074,0.961,-3.42,7.09,0.00,0.00,3.42,-7.09,0.00,11.98,-24.83,13.05,-22.78,0.00,1.02,-0.71,5.95,1100,1100,1100,1100,1020,1500,1508,10991,809
184709,9,-0.23,1.49,-0.18,-0.132,-0.081,1.055,-3.59,3.76,0.00,0.00,3.59,-3.76,0.00,12.58,-13.14,12.80,-14.63,0.00,0.64,-1.49,1.75,1100,1100,1100,1100,1020,1500,1508,11000,809
184721,9,-0.45,-2.06,-0.88,0.260,-0.016,0.925,-4.27,8.75,0.00,0.00,4.27,-8.75,0.00,14.95,-30.61,15.39,-28.55,0.00,0.81,-0.50,14.25,1100,1100,1100,1100,1020,1500,1508,11004,809
184732,9,0.66,-0.08,0.26,-0.063,-0.057,1.015,-2.84,6.20,0.00,0.00,2.84,-6.20,0.00,9.94,-21.70,9.27,-21.61,0.00,0.01,-1.13,-5.88,1100,1100,1100,1100,1020,1500,1508,10996,809
184744,9,2.74,0.25,-0.68,0.035,-0.062,0.899,-3.69,2.79,0.00,0.00,3.69,-2.79,0.00,12.91,-9.77,10.17,-10.02,0.00,-0.70,-0.76,13.85,1100,1100,1100,1100,1020,1500,1508,11000,811
184756,9,-2.44,-0.95,-0.27,0.178,-0.044,0.976,-5.80,5.75,0.00,0.00,5.80,-5.75,0.00,20.32,-20.12,22.75,-19.17,0.00,2.06,-0.28,0.79,1100,1100,1100,1100,1020,1500,1508,11012,811
184769,9,-1.63,-4.20,0.67,0.007,-0.010,1.027,-2.40,6.38,0.00,0.00,2.40,-6.38,0.00,8.40,-22.34,10.03,-18.15,0.00,0.81,0.67,-12.59,1100,1100,1100,1100,1020,1500,1508,11012,811
184781,9,2.09,1.40,-0.56,0.069,-0.189,0.798,-4.53,4.82,0.00,0.00,4.53,-4.82,0.00,15.85,-16.87,13.76,-18.27,0.00,-0.28,-1.92,15.83,1100,1100,1100,1100,1020,1500,1508,11008,811
184792,9,0.89,3.50,-0.88,0.028,-0.117,1.186,-7.99,5.61,0.00,0.00,7.99,-5.61,0.00,27.96,-19.62,27.07,-23.12,0.00,0.87,-2.41,9.49,1100,1100,1100,1100,1020,1500,1508,11012,811
184804,9,-1.86,-2.65,1.63,-0.102,0.176,0.939,-1.15,4.31,0.00,0.00,1.15,-4.31,0.00,4.03,-15.09,5.90,-12.43,0.00,0.68,0.06,-34.08,1100,1100,1100,1100,1017,1500,1511,11012,811
184816,9,2.05,1.93,-0.85,0.022,-0.149,1.113,-3.22,1.09,0.00,0.00,3.22,-1.09,0.00,11.26,-3.80,9.21,-5.73,0.00,-0.45,-0.69,23.48,1100,1100,1100,1100,1017,1500,1511,11004,811
184829,9,-0.95,-3.45,0.15,0.092,0.001,0.993,-3.37,4.11,0.00,0.00,3.37,-4.11,0.00,11.80,-14.39,12.74,-10.94,0.00,1.06,1.41,-5.84,1100,1100,1100,1100,1017,1500,1511,11021,811
184841,9,1.31,4.63,0.47,-0.126,-0.065,1.030,-2.71,0.59,0.00,0.00,2.71,-0.59,0.00,9.50,-2.07,8.19,-6.70,0.00,-0.46,-2.13,-8.29,1100,1100,1100,1100,1019,1501,1508,11016,811
184853,9,-0.11,-1.58,1.54,-0.055,0.079,1.133,-1.56,1.63,0.00,0.00,1.56,-1.63,0.00,5.47,-5.70,5.58,-4.12,0.00,0.37,0.74,-30.44,1100,1100,1100,1100,1019,1501,1508,11021,811
184864,9,-1.98,1.70,-1.11,0.082,-0.263,0.997,-4.33,2.55,0.00,2.34,4.33,-0.21,0.00,15.17,-0.73,17.15,-2.43,0.00,1.63,-0.76,30.18,1100,1100,1100,1100,1001,1501,1526,11016,811
184876,9,-1.38,1.34,-1.33,0.004,0.110,1.104,-2.73,3.20,0.00,2.34,2.73,-0.86,0.00,9.54,-2.99,10.92,-4.33,0.00,1.05,-0.50,20.00,1100,1100,1100,1100,1001,1501,1526,11016,811
184889,9,-3.11,5.26,0.05,-0.041,-0.176,0.945,-1.79,0.42,0.00,0.00,1.79,-0.42,0.00,6.26,-1.46,9.38,-6.73,0.00,1.72,-2.07,-2.65,1100,1100,1100,1100,1017,1501,1510,11016,811
184901,9,1.26,-4.69,0.71,0.277,0.131,1.050,-1.35,5.01,0.00,0.00,1.35,-5.01,0.00,4.72,-17.54,3.46,-12.85,0.00,-0.18,1.82,-17.86,1100,1100,1100,1100,1017,1501,1510,11025,811
184912,9,-5.12,-0.73,-0.80,0.106,-0.115,0.761,-2.61,7.59,0.00,0.00,2.61,-7.59,0.00,9.14,-26.56,14.25,-25.82,0.00,2.68,-1.63,20.15,1100,1100,1100,1100,1017,1501,1510,11012,811
184924,9,2.78,0.06,-1.02,0.217,0.063,0.918,-2.81,9.39,0.00,0.00,2.81,-9.39,0.00,9.85,-32.87,7.07,-32.92,0.00,-0.82,-2.06,12.72,1100,1100,1100,1100,1017,1501,1510,11012,811
184936,9,-4.05,5.99,0.38,-0.083,-0.170,1.048,-2.23,5.38,0.00,0.00,2.23,-5.38,0.00,7.81,-18.84,11.86,-24.82,0.00,2.22,-4.13,-2.43,1100,1100,1100,1100,1017,1500,1510,11016,811
184949,9,-0.13,-1.88,0.58,0.112,0.135,1.006,-1.26,4.73,0.00,0.00,1.26,-4.73,0.00,4.40,-16.54,4.53,-14.66,0.00,0.38,0.48,-13.35,1100,1100,1100,1100,1019,1500,1509,11016,838
184961,9,-4.05,9.58,-0.69,-0.142,-0.291,1.017,-2.79,-0.16,0.00,0.00,2.79,0.16,0.00,9.76,0.55,13.81,-9.04,0.00,2.16,-4.03,21.45,1100,1100,1100,1100,1018,1500,1510,11021,838
184972,9,-1.19,-1.32,2.51,-0.061,0.041,1.070,-2.02,0.87,0.00,0.00,2.02,-0.87,0.00,7.09,-3.03,8.28,-1.71,0.00,0.93,0.66,-51.80,1100,1100,1100,1100,1018,1500,1510,11021,838
184984,9,-1.52,5.36,-0.58,-0.044,-0.372,1.017,-5.44,1.51,0.00,0.00,5.44,-1.51,0.00,19.02,-5.30,20.54,-10.66,0.00,1.40,-2.38,16.49,1100,1100,1100,1100,1018,1500,1510,11016,838
184996,9,-6.74,3.94,0.86,-0.151,0.081,1.089,-1.59,2.05,0.00,0.00,1.59,-2.05,0.00,5.56,-7.17,12.30,-11.10,0.00,3.39,-2.16,-17.89,1100,1100,1100,1100,1018,1500,1510,11012,838
185009,9,4.99,2.73,-1.95,-0.086,-0.137,1.112,-4.44,0.44,0.00,0.00,4.44,-0.44,0.00,15.54,-1.53,10.54,-4.25,0.00,-1.93,-0.58,42.15,1100,1100,1100,1100,1018,1500,1510,11008,838
185021,9,-4.86,3.58,0.76,-0.145,0.066,1.013,-0.11,3.18,0.00,0.00,0.11,-3.18,0.00,0.39,-11.14,5.26,-14.72,0.00,2.28,-2.26,-18.00,1100,1100,1100,1100,1018,1500,1510,11012,838
185033,9,1.42,0.19,-1.24,-0.109,-0.252,1.262,-4.29,-1.50,0.00,0.00,4.29,1.50,0.00,15.03,5.24,13.60,5.05,0.00,0.02,1.31,27.48,1100,1100,1100,1100,1018,1500,1510,11012,838
185044,9,0.74,2.98,1.18,-0.282,-0.094,1.046,-1.43,-1.25,0.00,3.60,1.43,4.85,0.00,5.00,16.97,4.27,13.99,0.00,-0.44,-0.24,-21.20,1100,1100,1100,1100,1000,1500,1540,11021,830
185056,9,3.99,-6.10,-0.08,0.064,-0.089,1.116,-3.71,2.16,0.00,3.60,3.71,1.44,0.00,12.98,5.03,8.99,11.13,0.00,-1.04,3.66,-3.01,1100,1100,1100,1100,1000,1500,1540,11016,830
185069,9,-1.14,-1.54,-0.36,0.123,0.104,0.859,0.19,2.99,0.00,0.00,-0.19,-2.99,0.00,-0.65,-10.48,0.50,-8.95,0.00,0.16,0.73,5.28,1100,1100,1100,1100,1018,1500,1510,11021,830
185081,9,3.85,-6.68,-0.96,0.135,0.168,0.960,-3.05,5.28,0.00,0.00,3.05,-5.28,0.00,10.68,-18.46,6.83,-11.78,0.00,-1.10,2.39,18.02,1100,1100,1100,1100,1016,1501,1511,11025,830
185092,9,-1.21,2.98,-0.11,0.113,-0.380,1.020,-7.12,2.84,0.00,0.00,7.12,-2.84,0.00,24.93,-9.94,26.14,-12.92,0.00,1.17,-1.72,2.50,1100,1100,1100,1100,1016,1501,1511,11016,830
185104,9,-6.88,-0.74,0.21,0.101,0.362,0.857,-0.73,3.95,0.00,0.00,0.73,-3.95,0.00,2.56,-13.82,9.43,-13.08,0.00,3.70,-0.39,-2.87,1100,1100,1100,1100,1018,1501,1509,11012,830
185117,9,6.43,-1.14,-0.60,0.430,-0.099,0.784,-4.43,8.48,0.00,0.00,4.43,-8.48,0.00,15.52,-29.66,9.09,-28.53,0.00,-2.55,-0.00,13.25,1100,1100,1100,1100,1018,1501,1509,11008,830
185129,9,-8.73,3.12,-1.17,-0.003,-0.054,0.837,-2.29,7.88,0.00,0.00,2.29,-7.88,0.00,8.01,-27.58,16.74,-30.70,0.00,4.48,-3.30,20.38,1100,1100,1100,1100,1018,1501,1509,11012,830
185141,9,2.63,-0.27,-0.12,-0.093,-0.131,1.257,-3.77,1.53,0.00,0.00,3.77,-1.53,0.00,13.21,-5.35,10.58,-5.07,0.00,-0.46,0.38,-5.56,1100,1100,1100,1100,1012,1500,1516,11012,829
185153,9,-3.62,6.74,0.44,-0.098,-0.117,0.922,-2.11,4.02,0.00,0.00,2.11,-4.02,0.00,7.37,-14.06,10.99,-20.80,0.00,1.65,-4.16,-9.72,1100,1100,1100,1100,1012,1500,1516,11021,829
185164,9,3.97,-6.26,0.11,0.095,-0.046,1.098,-4.20,4.45,0.00,1.89,4.20,-2.56,0.00,14.72,-8.96,10.75,-2.70,0.00,-0.81,2.50,-2.03,1100,1100,1100,1100,1006,1501,1521,11016,829
185176,9,4.32,6.32,1.44,-0.244,-0.138,1.163,-4.10,1.02,0.00,1.89,4.10,0.87,0.00,14.34,3.05,10.02,-3.27,0.00,-1.93,-2.65,-28.15,1100,1100,1100,1100,1006,1501,1521,11016,829
185189,9,-5.30,-4.33,0.02,0.079,0.045,0.847,-3.27,5.46,0.00,0.00,3.27,-5.46,0.00,11.43,-19.13,16.73,-14.80,0.00,3.32,1.23,-1.03,1100,1100,1100,1100,1018,1501,1509,11021,829
185201,9,4.63,3.02,-2.59,0.207,-0.277,0.933,-6.90,3.30,0.00,0.00,6.90,-3.30,0.00,24.15,-11.55,19.52,-14.57,0.00,-1.37,-0.62,45.10,1100,1100,1100,1100,1018,1501,1509,11016,829
185212,9,-4.68,9.04,0.20,-0.035,0.088,0.947,-0.54,5.38,0.00,0.00,0.54,-5.38,0.00,1.89,-18.83,6.57,-27.86,0.00,2.27,-5.35,-7.65,1100,1100,1100,1100,1018,1501,1509,11012,829
185224,9,4.55,1.05,0.65,-0.156,0.052,1.271,-4.32,3.68,0.00,0.00,4.32,-3.68,0.00,15.10,-12.88,10.55,-13.93,0.00,-1.25,-0.17,-17.02,1100,1100,1100,1100,1018,1503,1507,11012,829
185237,9,-4.66,1.51,-0.59,-0.183,-0.288,0.965,-2.86,3.29,0.00,0.00,2.86,-3.29,0.00,10.02,-11.50,14.68,-13.01,0.00,2.23,-1.06,6.78,1100,1100,1100,1100,1018,1500,1507,11021,829
185249,9,-5.79,-1.78,0.61,0.217,-0.287,1.003,-6.98,4.96,0.00,0.00,6.98,-4.96,0.00,24.43,-17.37,30.22,-15.59,0.00,4.13,-0.10,-11.57,1100,1100,1100,1100,1018,1500,1510,11012,923
185261,9,5.59,3.24,1.29,-0.127,-0.203,1.019,-7.25,1.20,0.00,0.00,7.25,-1.20,0.00,25.39,-4.21,19.80,-7.45,0.00,-2.11,-1.63,-21.30,1100,1100,1100,1100,1019,1502,1507,11012,923
185272,9,-0.06,-2.37,1.13,-0.141,0.287,1.085,-1.05,5.98,0.00,0.00,1.05,-5.98,0.00,3.68,-20.94,3.75,-18.57,0.00,0.21,-0.00,-14.57,1100,1100,1100,1100,1019,1502,1507,11012,923
185285,9,1.35,0.15,0.39,0.105,-0.476,0.986,-7.79,3.30,0.00,0.00,7.79,-3.30,0.00,27.28,-11.56,25.93,-11.71,0.00,0.57,0.41,0.83,1100,1100,1100,1100,1020,1502,1506,11012,923
185296,9,-9.09,3.24,-2.83,0.180,-0.018,0.776,0.12,8.96,0.00,0.00,-0.12,-8.96,0.00,-0.42,-31.37,8.67,-34.61,0.00,4.15,-3.28,54.88,1100,1100,1100,1100,1020,1502,1506,11016,923
185309,9,7.98,-11.36,-0.75,0.250,0.324,0.913,-0.34,7.39,0.00,0.00,0.34,-7.39,0.00,1.21,-25.86,-6.78,-14.49,0.00,-3.36,4.51,15.01,1100,1100,1100,1100,1021,1502,1505,11025,923
185321,9,7.94,1.72,1.48,-0.012,-0.279,1.050,-4.52,6.68,0.00,0.00,4.52,-6.68,0.00,15.81,-23.37,7.87,-25.09,0.00,-3.54,-2.62,-34.84,1100,1100,1100,1100,1019,1502,1507,11021,923
185332,9,-4.47,2.99,-0.05,-0.048,0.044,1.141,-2.84,6.56,0.00,0.00,2.84,-6.56,0.00,9.93,-22.95,14.40,-25.94,0.00,2.85,-3.23,1.51,1100,1100,1100,1100,1019,1502,1507,11012,923
185344,9,-0.88,-1.28,0.79,0.096,-0.005,1.045,-3.05,3.00,0.00,0.00,3.05,-3.00,0.00,10.67,-10.51,11.55,-9.23,0.00,1.03,0.06,-13.52,1100,1100,1100,1100,1020,1502,1506,11012,976
185356,9,-7.22,1.92,-1.49,-0.007,0.008,0.933,-0.48,0.94,0.00,0.00,0.48,-0.94,0.00,1.66,-3.30,8.88,-5.22,0.00,3.47,-1.79,25.33,1100,1100,1100,1100,1020,1502,1506,11008,976
185369,9,8.00,-0.13,2.11,-0.113,0.151,1.175,-3.23,0.13,0.00,0.00,3.23,-0.13,0.00,11.30,-0.44,3.30,-0.31,0.00,-3.01,-0.04,-37.13,1100,1100,1100,1100,1019,1502,1507,11016,976
185381,9,0.84,11.72,-1.14,-0.288,-0.110,1.199,-3.93,-2.76,0.00,0.00,3.93,2.76,0.00,13.74,9.66,12.90,-2.06,0.00,-0.20,-4.14,21.84,1100,1100,1100,1100,1019,1502,1507,11012,976
185392,9,-6.71,-7.34,-1.31,0.188,-0.050,0.888,-4.28,-0.43,0.00,0.00,4.28,0.43,0.00,14.96,1.50,21.68,8.84,0.00,4.17,4.38,31.67,1100,1100,1100,1100,1019,1502,1507,11012,976
185404,9,-0.54,3.43,1.66,-0.006,-0.419,1.010,-7.31,-0.79,0.00,0.00,7.31,0.79,0.00,25.58,2.75,26.11,-0.67,0.00,0.97,-0.13,-40.31,1100,1100,1100,1100,1019,1502,1507,11021,976
185416,9,-1.69,6.55,-2.71,-0.114,0.249,1.150,-0.70,-0.15,0.00,0.00,0.70,0.15,0.00,2.45,0.52,4.14,-6.03,0.00,0.80,-2.59,50.95,1100,1100,1100,1100,1019,1502,1507,11021,976
185429,9,2.85,2.30,1.34,0.059,-0.035,0.966,-3.97,1.46,0.00,0.00,3.97,-1.46,0.00,13.88,-5.12,11.03,-7.42,0.00,-0.63,-0.40,-27.81,1100,1100,1100,1100,1019,1502,1507,11012,976
185441,9,-1.29,3.94,-2.04,0.008,-0.232,0.988,-3.96,0.73,0.00,0.00,3.96,-0.73,0.00,13.87,-2.56,15.16,-6.50,0.00,1.02,-1.23,37.93,1100,1100,1100,1100,1019,1502,1507,11012,905
185453,9,0.71,-7.51,0.99,0.058,0.019,1.036,-3.37,3.68,0.00,0.00,3.37,-3.68,0.00,11.79,-12.88,11.08,-5.36,0.00,0.49,3.10,-13.75,1100,1100,1100,1100,1019,1502,1507,11012,905
185464,9,1.95,-0.52,0.52,0.132,-0.060,0.864,-5.22,7.18,0.00,0.00,5.22,-7.18,0.00,18.26,-25.14,16.32,-24.62,0.00,-0.36,-1.41,-19.96,1100,1100,1100,1100,1007,1502,1519,11025,905
185476,9,-10.62,6.12,-2.47,0.036,-0.192,0.956,-4.57,6.66,0.00,0.00,4.57,-6.66,0.00,15.98,-23.31,26.61,-29.43,0.00,5.80,-4.72,46.18,1100,1100,1100,1100,1007,1502,1519,11021,905
185489,9,1.81,2.27,2.95,-0.021,-0.181,0.942,-5.78,2.77,0.00,0.00,5.78,-2.77,0.00,20.23,-9.70,18.42,-11.97,0.00,-0.13,-1.29,-59.18,1100,1100,1100,1100,1020,1502,1506,11016,905
185501,9,5.95,-1.90,0.37,-0.280,0.123,1.208,-3.45,1.61,0.00,0.00,3.45,-1.61,0.00,12.09,-5.65,6.14,-3.75,0.00,-2.66,0.48,-7.73,1100,1100,1100,1100,1019,1502,1507,11016,905
185512,9,1.22,-7.49,-0.28,-0.009,0.073,1.018,-3.59,4.10,0.00,0.00,3.59,-4.10,0.00,12.56,-14.35,11.35,-6.87,0.00,0.12,2.68,13.40,1100,1100,1100,1100,1019,1502,1507,11016,905
185524,9,-3.99,-0.99,0.13,0.159,-0.295,0.858,-6.85,3.72,0.00,0.00,6.85,-3.72,0.00,23.98,-13.01,27.96,-12.02,0.00,2.81,-0.10,-8.76,1100,1100,1100,1100,1019,1502,1507,11021,905
185537,9,-7.98,2.82,-2.32,0.399,-0.109,0.830,-3.77,9.22,0.00,0.00,3.77,-9.22,0.00,13.20,-32.29,21.18,-35.10,0.00,4.24,-3.29,48.00,1100,1100,1100,1100,1019,1501,1507,11012,905
185549,9,2.84,6.12,2.45,-0.201,0.066,0.988,-2.71,4.59,0.00,0.00,2.71,-4.59,0.00,9.49,-16.05,6.65,-22.16,0.00,-1.06,-3.84,-41.05,1100,1100,1100,1100,1021,1501,1506,11008,815
185561,9,6.26,-2.94,-0.72,0.014,-0.157,1.066,-3.61,10.54,0.00,0.00,3.61,-10.54,0.00,12.62,-36.90,6.36,-33.96,0.00,-2.62,-0.69,14.06,1100,1100,1100,1100,1008,1501,1519,11012,815
185572,9,1.52,-7.25,1.02,0.043,-0.231,1.012,-6.02,8.21,0.00,0.00,6.02,-8.21,0.00,21.08,-28.72,19.56,-21.47,0.00,0.21,1.27,-11.90,1100,1100,1100,1100,1008,1501,1519,11021,815
185584,9,2.18,-6.29,0.46,-0.008,-0.088,1.101,-3.72,7.54,0.00,0.00,3.72,-7.54,0.00,13.02,-26.38,10.84,-20.09,0.00,-0.49,0.87,-15.58,1100,1100,1100,1100,1019,1501,1508,11025,815
185596,9,-2.06,0.64,-1.97,0.159,0.247,1.091,0.19,7.84,0.00,0.00,-0.19,-7.84,0.00,-0.66,-27.44,1.41,-28.08,0.00,0.86,-1.33,40.15,1100,1100,1100,1100,1019,1501,1508,11016,815
