time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
125913,0,-0.03,-0.35,0.25,0.043,-0.022,1.002,0.00,0.00,-0.26,-0.35,-0.23,0.00,-0.01,-0.01,-0.01,-0.04,0.61,-0.64,1100,1100,1100,1100,1031,1498,1507,12402,714
125925,0,0.09,0.40,-0.13,0.037,-0.025,1.006,0.00,0.00,-0.27,-0.35,-0.36,-0.75,-0.01,-0.01,-0.01,-0.12,-1.59,0.32,1100,1100,1100,1100,1031,1496,1509,12394,714
125937,0,0.11,0.44,-0.57,0.036,-0.025,1.008,0.00,0.00,-0.27,-0.35,-0.38,-0.79,-0.01,-0.02,0.00,-0.10,-0.85,1.42,1100,1100,1100,1100,1031,1496,1509,12390,717
125949,0,-0.24,1.07,0.57,0.028,-0.024,1.015,0.00,0.00,-0.28,-0.36,-0.04,-1.43,-0.01,-0.02,0.00,0.77,-1.34,-1.43,1100,1100,1100,1100,1031,1496,1509,12365,717
125961,0,-0.04,1.18,0.74,0.026,-0.026,1.014,0.00,0.00,-0.28,-0.36,-0.24,-1.53,-0.01,-0.02,-0.02,-0.00,-2.14,-1.89,1100,1100,1100,1100,1031,1496,1509,12365,717
125973,0,-0.03,-0.13,-0.52,0.031,-0.030,1.004,0.00,0.00,-0.27,-0.34,-0.25,-0.21,-0.01,-0.02,-0.02,-0.05,2.86,1.29,1100,1100,1100,1100,1031,1496,1509,12377,717
125985,0,0.10,0.46,-0.09,0.041,-0.027,0.996,0.00,0.00,-0.27,-0.35,-0.38,-0.81,-0.01,-0.03,-0.01,-0.40,-1.56,0.22,1100,1100,1100,1100,1031,1496,1509,12352,717
125997,0,-0.31,0.55,0.03,0.046,-0.029,0.996,0.00,0.00,-0.26,-0.36,0.05,-0.92,-0.01,-0.03,-0.01,0.25,-0.88,-0.08,1100,1100,1100,1100,1031,1496,1509,12319,717
126009,0,-0.23,1.76,-0.16,0.024,-0.034,1.016,0.00,0.00,-0.23,-0.38,-0.00,-2.14,-0.01,-0.03,-0.01,0.14,-2.95,0.39,1100,1100,1100,1100,1031,1496,1509,12315,717
126021,0,-0.15,2.26,0.30,0.015,-0.036,1.023,0.00,0.00,-0.22,-0.39,-0.07,-2.65,-0.01,-0.04,-0.01,-0.01,-2.54,-0.77,1100,1100,1100,1100,1031,1496,1509,12298,717
126033,0,-0.19,1.73,0.25,0.019,-0.039,1.027,0.00,0.00,-0.20,-0.38,-0.01,-2.11,-0.01,-0.04,-0.02,0.18,-1.24,-0.65,1100,1100,1100,1100,1031,1496,1509,12261,717
126045,0,0.23,0.82,-0.25,0.028,-0.029,1.026,0.00,0.00,-0.20,-0.39,-0.43,-1.21,-0.01,-0.05,-0.01,-0.14,0.85,0.61,1100,1100,1100,1100,1031,1497,1509,12273,717
126057,0,0.07,-0.60,0.15,0.047,-0.027,1.007,0.00,0.00,-0.20,-0.39,-0.28,0.21,-0.01,-0.05,-0.01,0.19,3.59,-0.39,1100,1100,1100,1100,1031,1497,1509,12240,717
126069,0,0.05,0.16,0.11,0.050,-0.028,0.996,0.00,0.00,-0.20,-0.42,-0.25,-0.58,-0.01,-0.05,-0.02,0.49,0.24,-0.30,1100,1100,1100,1100,1031,1496,1509,12211,717
126081,0,0.08,0.30,-0.15,0.047,-0.025,1.005,0.00,0.00,-0.20,-0.45,-0.28,-0.75,-0.01,-0.05,-0.01,0.24,1.37,0.36,1100,1100,1100,1100,1031,1496,1509,12211,717
126093,0,0.03,-1.19,0.30,0.071,-0.025,0.982,0.00,0.00,-0.20,-0.46,-0.22,0.73,-0.01,-0.05,-0.02,-0.37,2.44,-0.77,1100,1100,1100,1100,1031,1496,1509,12228,717
126105,0,0.05,0.28,0.47,0.063,-0.028,0.989,0.00,0.00,-0.20,-0.49,-0.24,-0.78,-0.01,-0.05,-0.03,-0.54,-3.48,-1.20,1100,1100,1100,1100,1031,1496,1509,12223,717
126117,0,-0.20,0.79,-0.27,0.051,-0.035,0.992,0.00,0.00,-0.19,-0.52,0.01,-1.31,-0.01,-0.05,-0.03,0.00,-3.66,0.65,1100,1100,1100,1100,1031,1496,1509,12240,717
126129,0,0.04,1.40,-0.01,0.037,-0.023,1.003,0.00,0.00,-0.19,-0.55,-0.23,-1.95,-0.01,-0.06,-0.02,-0.10,-2.91,0.01,1100,1100,1100,1100,1031,1497,1509,12223,714
126141,0,0.39,0.78,-0.16,0.022,-0.026,1.018,0.00,0.00,-0.20,-0.55,-0.60,-1.33,-0.01,-0.06,-0.02,-0.67,0.93,0.38,1100,1100,1100,1100,1031,1497,1509,12232,714
126153,0,0.18,0.00,-0.10,0.032,-0.027,1.014,0.00,0.00,-0.20,-0.53,-0.39,-0.53,-0.01,-0.06,-0.02,0.04,1.72,0.23,1100,1100,1100,1100,1031,1497,1509,12240,714
126165,0,-0.06,0.60,0.17,0.028,-0.031,1.013,0.00,0.00,-0.20,-0.52,-0.14,-1.12,-0.01,-0.06,-0.02,0.08,-1.25,-0.44,1100,1100,1100,1100,1031,1497,1509,12244,714
126177,0,0.13,-0.29,-0.14,0.039,-0.029,1.003,0.00,0.00,-0.20,-0.51,-0.33,-0.22,-0.01,-0.07,-0.02,-0.13,1.27,0.33,1100,1100,1100,1100,1031,1497,1509,12232,714
126189,0,-0.53,-0.84,0.31,0.035,-0.022,1.006,0.00,0.00,-0.20,-0.48,0.33,0.36,-0.01,-0.07,-0.02,0.94,1.64,-0.79,1100,1100,1100,1100,1031,1497,1509,12223,714
126201,0,-0.03,0.50,-0.42,0.036,-0.040,1.000,0.00,0.00,-0.19,-0.47,-0.16,-0.97,-0.01,-0.07,-0.02,-0.77,-3.92,1.02,1100,1100,1100,1100,1031,1497,1509,12240,714
126213,0,0.78,0.71,0.01,0.033,-0.017,0.996,0.00,0.00,-0.21,-0.47,-0.98,-1.18,-0.01,-0.07,-0.01,-1.72,-3.11,-0.03,1100,1100,1100,1100,1031,1497,1509,12232,714
126225,0,-0.82,-1.08,0.53,0.046,-0.018,0.996,0.00,0.00,-0.21,-0.45,0.60,0.63,-0.01,-0.07,-0.03,1.11,4.11,-1.36,1100,1100,1100,1100,1031,1497,1509,12240,714
126237,0,-0.55,0.52,-0.73,0.043,-0.022,1.008,0.00,0.00,-0.21,-0.46,0.34,-0.98,-0.01,-0.07,-0.02,0.73,-1.75,1.81,1100,1100,1100,1100,1031,1497,1509,12240,714
126249,0,0.14,0.30,0.69,0.027,-0.012,1.017,0.00,0.00,-0.23,-0.48,-0.37,-0.78,-0.01,-0.08,-0.03,0.07,3.72,-1.76,1100,1100,1100,1100,1031,1497,1509,12253,714
126261,0,-0.03,0.45,-0.83,0.044,-0.020,1.009,0.00,0.00,-0.24,-0.49,-0.20,-0.94,-0.01,-0.08,-0.01,-0.22,-0.58,2.06,1100,1100,1100,1100,1031,1497,1509,12257,714
126273,0,0.83,0.78,0.76,0.015,-0.026,1.024,0.00,0.00,-0.24,-0.49,-1.07,-1.27,-0.01,-0.08,-0.02,-1.40,-0.52,-1.92,1100,1100,1100,1100,1031,1497,1509,12261,714
126285,0,-0.20,0.41,-0.82,0.025,-0.020,1.002,0.00,0.00,-0.25,-0.45,-0.05,-0.86,-0.01,-0.08,-0.01,0.51,-1.43,2.04,1100,1100,1100,1100,1031,1497,1509,12261,714
126297,0,1.40,1.07,0.54,0.016,-0.044,1.011,0.00,0.00,-0.25,-0.41,-1.66,-1.49,-0.01,-0.08,-0.01,-2.69,-6.20,-1.36,1100,1100,1100,1100,1031,1497,1509,12257,714
126309,0,-0.05,-0.85,-0.66,0.040,-0.009,0.990,0.00,0.00,-0.27,-0.38,-0.22,0.47,-0.02,-0.08,-0.01,0.85,1.29,1.64,1100,1100,1100,1100,1031,1497,1509,12261,714
126321,0,0.18,0.06,0.33,0.033,-0.047,1.000,0.00,0.00,-0.27,-0.37,-0.45,-0.43,-0.02,-0.08,0.00,-0.35,-2.25,-0.81,1100,1100,1100,1100,1031,1497,1509,12265,714
126333,0,-0.48,-1.56,-0.49,0.050,-0.017,0.995,0.00,0.00,-0.27,-0.35,0.22,1.21,-0.02,-0.08,0.00,0.79,3.52,1.22,1100,1100,1100,1100,1031,1497,1509,12290,714
126345,0,0.38,-0.07,0.28,0.029,-0.045,1.007,0.00,0.00,-0.26,-0.34,-0.64,-0.28,-0.02,-0.08,0.01,-1.01,-2.36,-0.69,1100,1100,1100,1100,1031,1497,1509,12290,714
126357,0,-0.96,-0.57,-0.44,0.052,-0.020,0.977,0.00,0.00,-0.26,-0.32,0.70,0.24,-0.02,-0.08,0.01,1.54,0.18,1.12,1100,1100,1100,1100,1031,1497,1509,12294,714
126369,0,1.30,0.20,0.36,0.031,-0.043,0.998,0.00,0.00,-0.25,-0.34,-1.55,-0.55,-0.02,-0.08,0.01,-3.06,-2.12,-0.89,1100,1100,1100,1100,1032,1497,1509,12307,714
126381,0,-0.22,2.49,-0.79,0.028,-0.022,0.999,0.00,0.00,-0.25,-0.34,-0.03,-2.83,-0.02,-0.08,0.02,-0.06,-9.48,1.98,1100,1100,1100,1100,1032,1497,1509,12311,714
126393,0,0.94,-0.41,0.30,0.025,-0.031,1.003,0.00,0.00,-0.24,-0.35,-1.18,0.06,-0.02,-0.08,0.02,-2.06,6.52,-0.72,1100,1100,1100,1100,1032,1497,1509,12290,714
126405,0,0.47,-1.53,-0.26,0.047,-0.014,0.994,0.00,0.00,-0.25,-0.30,-0.72,1.23,-0.02,-0.08,0.02,-1.82,0.88,0.68,1100,1100,1100,1100,1032,1497,1509,12294,714
126417,0,0.50,1.70,0.33,0.016,-0.023,1.011,0.00,0.00,-0.27,-0.31,-0.77,-2.01,-0.02,-0.08,0.02,0.18,-8.49,-0.81,1100,1100,1100,1100,1032,1497,1509,12311,714
126429,0,0.16,-1.61,-0.36,0.062,-0.018,0.992,0.00,0.00,-0.29,-0.29,-0.45,1.31,-0.02,-0.08,0.03,0.03,6.11,0.92,1100,1100,1100,1100,1032,1497,1508,12286,718
126441,0,0.85,-1.75,0.02,0.041,-0.005,0.989,0.00,0.00,-0.32,-0.29,-1.17,1.46,-0.02,-0.08,0.02,-0.16,3.12,-0.02,1100,1100,1100,1100,1032,1497,1509,12282,718
126453,0,0.08,-1.07,-0.35,0.068,-0.044,0.999,0.00,0.00,-0.32,-0.30,-0.40,0.76,-0.02,-0.07,0.03,1.37,-1.27,0.90,1100,1100,1100,1100,1032,1497,1509,12273,718
126465,0,-1.95,0.15,-0.05,0.030,-0.023,1.021,0.00,0.00,-0.34,-0.30,1.60,-0.45,-0.02,-0.08,0.02,4.67,0.81,0.15,1100,1100,1100,1100,1031,1497,1509,12273,718
126477,0,2.28,3.76,-0.21,0.007,-0.014,1.064,0.00,0.00,-0.38,-0.35,-2.67,-4.11,-0.02,-0.09,0.03,-4.00,-6.90,0.56,1100,1100,1100,1100,1031,1497,1509,12261,718
126489,0,0.48,0.62,-0.22,0.026,-0.025,1.041,0.00,0.00,-0.37,-0.33,-0.85,-0.96,-0.02,-0.09,0.04,-1.96,5.86,0.60,1100,1100,1100,1100,1031,1497,1509,12265,718
126501,0,-1.22,4.80,-0.25,-0.017,-0.018,1.060,0.00,0.00,-0.38,-0.37,0.84,-5.16,-0.02,-0.10,0.05,2.92,-8.60,0.67,1100,1100,1100,1100,1031,1497,1509,12265,718
126513,0,0.03,5.46,-0.23,0.046,-0.051,1.042,0.00,0.00,-0.35,-0.42,-0.38,-5.87,-0.02,-0.11,0.06,-1.37,-10.15,0.64,1100,1100,1100,1100,1031,1497,1509,12257,718
126525,0,-1.32,-4.04,0.39,0.063,-0.027,0.982,0.00,0.00,-0.34,-0.42,0.98,3.62,-0.02,-0.11,0.07,2.17,23.13,-0.92,1100,1100,1100,1100,1031,1497,1509,12257,718
126537,0,2.62,-1.23,-0.51,0.090,-0.036,0.972,0.00,0.00,-0.34,-0.48,-2.95,0.75,-0.02,-0.11,0.07,-4.93,-0.89,1.35,1100,1100,1100,1100,1031,1497,1509,12269,718
126549,0,0.16,-3.60,-0.16,0.092,-0.042,0.940,0.00,0.00,-0.31,-0.47,-0.48,3.13,-0.02,-0.10,0.07,-1.44,2.20,0.46,1100,1100,1100,1100,1031,1497,1509,12290,718
126561,0,-2.09,-2.23,-0.47,0.073,-0.006,0.947,0.00,0.00,-0.31,-0.51,1.78,1.72,-0.02,-0.10,0.07,4.94,-1.62,1.24,1100,1100,1100,1100,1031,1497,1509,12286,718
126573,0,-1.19,-0.51,0.37,0.087,-0.032,0.963,0.00,0.00,-0.29,-0.56,0.90,-0.04,-0.02,-0.10,0.08,1.14,-1.66,-0.85,1100,1100,1100,1100,1031,1497,1509,12278,718
126585,0,-2.57,3.54,-0.23,-0.007,-0.013,1.029,0.00,0.00,-0.32,-0.57,2.25,-4.11,-0.02,-0.10,0.09,3.69,-9.76,0.66,1100,1100,1100,1100,1031,1497,1509,12282,718
126597,0,3.37,4.55,-0.15,0.009,0.004,1.054,0.00,0.00,-0.35,-0.62,-3.72,-5.17,-0.02,-0.11,0.10,-7.85,-7.99,0.47,1100,1100,1100,1100,1031,1497,1509,12282,718
126609,0,0.18,4.30,-0.75,-0.003,-0.019,1.077,0.00,0.00,-0.35,-0.66,-0.53,-4.96,-0.02,-0.13,0.13,-2.59,4.78,2.01,1100,1100,1100,1100,1031,1497,1509,12290,718
126621,0,-1.49,10.47,-1.98,-0.076,0.022,1.151,0.00,0.00,-0.40,-0.71,1.09,-11.18,-0.02,-0.15,0.15,3.62,-20.63,5.11,1100,1100,1100,1100,1031,1497,1509,12290,718
126633,0,0.57,9.10,-0.28,-0.051,-0.003,1.137,0.00,0.00,-0.43,-0.70,-0.99,-9.80,-0.02,-0.17,0.16,-1.82,-15.92,0.85,1100,1100,1100,1100,1031,1497,1509,12273,714
126645,0,-2.95,2.17,-0.51,-0.062,-0.003,1.129,0.00,0.00,-0.46,-0.67,2.49,-2.84,-0.02,-0.18,0.18,4.90,17.78,1.46,1100,1100,1100,1100,1031,1496,1509,12269,714
126657,0,1.68,9.75,0.07,-0.097,0.008,1.187,0.00,0.00,-0.53,-0.69,-2.21,-10.44,-0.02,-0.20,0.19,-2.65,-12.63,0.01,1100,1100,1100,1100,1031,1496,1509,12248,714
126669,0,2.75,4.10,-0.39,-0.035,0.013,1.137,0.00,0.00,-0.61,-0.66,-3.36,-4.76,-0.03,-0.22,0.22,-6.23,7.75,1.18,1100,1100,1100,1100,1031,1497,1509,12265,714
126681,0,-0.58,5.95,-1.39,-0.055,0.039,1.123,0.00,0.00,-0.70,-0.66,-0.12,-6.61,-0.03,-0.24,0.23,2.97,-1.46,3.72,1100,1100,1100,1100,1031,1498,1508,12273,714
126693,0,0.82,3.13,-0.45,-0.002,0.011,1.072,0.00,0.00,-0.77,-0.62,-1.59,-3.75,-0.03,-0.24,0.25,-0.68,-1.05,1.38,1100,1100,1100,1100,1031,1498,1508,12273,714
126705,0,-1.37,-1.26,-0.91,0.011,-0.009,1.023,0.00,0.00,-0.82,-0.56,0.55,0.70,-0.03,-0.25,0.27,2.00,10.97,2.55,1100,1100,1100,1100,1031,1498,1508,12282,714
126717,0,-0.04,-1.02,0.43,0.021,-0.001,1.022,0.00,0.00,-0.87,-0.52,-0.83,0.50,-0.03,-0.24,0.26,0.71,-3.10,-0.82,1100,1100,1100,1100,1031,1498,1508,12294,714
126729,0,0.66,-0.89,-0.20,0.062,-0.029,0.994,0.00,0.00,-0.86,-0.50,-1.52,0.39,-0.03,-0.24,0.28,-2.39,3.06,0.77,1100,1100,1100,1100,1031,1498,1508,12290,714
126741,0,-2.76,-0.39,-0.79,0.000,-0.009,1.047,0.00,0.00,-0.87,-0.45,1.90,-0.06,-0.03,-0.24,0.29,4.85,-1.50,2.27,1100,1100,1100,1100,1031,1497,1508,12286,714
126753,0,1.35,2.18,-0.22,0.029,0.004,1.034,0.00,0.00,-0.91,-0.49,-2.26,-2.67,-0.03,-0.25,0.30,-2.39,-3.00,0.85,1100,1100,1100,1100,1031,1497,1508,12273,714
126765,0,2.41,4.23,-0.84,0.016,-0.021,1.050,0.00,0.00,-0.93,-0.50,-3.34,-4.73,-0.03,-0.26,0.32,-6.18,-6.37,2.43,1100,1100,1100,1100,1031,1497,1508,12273,714
126777,0,-0.53,-0.06,-0.04,-0.006,0.015,1.040,0.00,0.00,-0.98,-0.47,-0.45,-0.41,-0.04,-0.27,0.32,2.04,5.30,0.42,1100,1100,1100,1100,1031,1497,1508,12257,714
126789,0,1.25,3.02,-0.54,-0.015,-0.045,1.049,0.00,0.00,-0.98,-0.41,-2.22,-3.43,-0.04,-0.27,0.34,-1.60,-10.56,1.68,1100,1100,1100,1100,1031,1497,1509,12273,714
126801,0,-1.46,-2.34,-0.51,-0.009,-0.045,1.022,0.00,0.00,-0.97,-0.29,0.49,2.04,-0.04,-0.26,0.34,2.34,6.77,1.61,1100,1100,1100,1100,1031,1497,1509,12278,714
126813,0,-1.46,-2.87,-0.07,0.003,-0.018,1.014,0.00,0.00,-0.95,-0.21,0.51,2.66,-0.04,-0.26,0.35,3.70,8.49,0.52,1100,1100,1100,1100,1031,1497,1509,12253,714
126825,0,0.58,-0.52,0.44,0.040,-0.044,1.014,0.00,0.00,-0.92,-0.15,-1.50,0.38,-0.04,-0.26,0.35,-2.38,-3.85,-0.75,1100,1100,1100,1100,1031,1497,1509,12261,714
126837,0,-3.29,4.18,-0.14,-0.022,-0.013,1.059,0.00,0.00,-0.91,-0.10,2.38,-4.28,-0.04,-0.26,0.36,5.19,-16.43,0.72,1100,1100,1100,1100,1031,1497,1509,12240,714
126849,0,3.33,0.42,-0.38,-0.019,-0.008,1.072,0.00,0.00,-0.93,-0.08,-4.26,-0.50,-0.04,-0.27,0.37,-7.65,6.65,1.31,1100,1100,1100,1100,1031,1497,1509,12240,714
126861,0,0.41,2.06,-1.50,0.013,-0.017,1.071,0.00,0.00,-0.91,-0.05,-1.32,-2.12,-0.04,-0.28,0.40,-4.04,2.78,4.16,1100,1100,1100,1100,1031,1497,1509,12257,714
126873,0,-3.17,1.57,-1.49,-0.031,0.003,1.075,0.00,0.00,-0.88,0.01,2.29,-1.55,-0.04,-0.28,0.42,5.68,-2.32,4.14,1100,1100,1100,1100,1031,1497,1509,12273,714
126885,0,-0.62,-0.44,-0.32,0.018,-0.089,1.032,0.00,0.00,-0.78,0.06,-0.16,0.50,-0.04,-0.28,0.45,-0.89,2.61,1.25,1100,1100,1100,1100,1031,1497,1509,12273,714
126897,0,-0.85,-2.86,-0.93,0.038,-0.085,0.977,0.00,0.00,-0.72,0.15,0.14,3.01,-0.04,-0.27,0.48,0.25,4.74,2.81,1100,1100,1100,1100,1031,1497,1509,12265,714
126909,0,1.52,-6.01,-0.41,0.055,-0.073,0.956,0.00,0.00,-0.64,0.19,-2.16,6.20,-0.04,-0.26,0.50,-2.09,11.13,1.53,1100,1100,1100,1100,1031,1497,1509,12265,714
126921,0,0.93,-1.94,-0.43,0.122,-0.084,0.917,0.00,0.00,-0.54,0.17,-1.46,2.11,-0.04,-0.25,0.52,-1.76,-9.57,1.60,1100,1100,1100,1100,1031,1497,1509,12257,714
126933,0,-0.44,0.64,-1.04,0.057,-0.058,0.962,0.00,0.00,-0.49,0.16,-0.06,-0.48,-0.05,-0.25,0.54,3.13,-12.06,3.13,1100,1100,1100,1100,1031,1497,1509,12278,719
126945,0,1.58,0.22,-0.71,0.053,-0.057,0.959,0.00,0.00,-0.47,0.08,-2.05,-0.15,-0.05,-0.25,0.55,-0.85,0.60,2.33,1100,1100,1100,1100,1031,1497,1509,12278,719
126957,0,3.21,-1.99,-0.28,0.111,-0.025,0.925,0.00,0.00,-0.49,0.03,-3.70,2.02,-0.05,-0.24,0.57,-4.45,2.95,1.26,1100,1100,1100,1100,1031,1497,1509,12290,719
126969,0,0.49,-2.23,-0.40,0.117,-0.011,0.925,0.00,0.00,-0.50,-0.10,-0.99,2.13,-0.05,-0.24,0.59,0.95,7.94,1.58,1100,1100,1100,1100,1031,1497,1509,12307,719
126981,0,2.95,2.23,-0.53,0.121,-0.001,0.952,0.00,0.00,-0.56,-0.28,-3.51,-2.51,-0.06,-0.24,0.61,-3.44,-11.42,1.93,1100,1100,1100,1100,1031,1498,1508,12315,719
126993,0,0.84,0.43,-1.01,0.095,-0.018,0.937,0.00,0.00,-0.58,-0.38,-1.41,-0.81,-0.06,-0.25,0.64,-1.83,-0.14,3.16,1100,1100,1100,1100,1032,1498,1508,12328,719
127005,0,-2.65,0.94,-1.05,0.044,0.006,0.972,0.00,0.00,-0.61,-0.48,2.04,-1.42,-0.06,-0.25,0.66,5.62,3.39,3.29,1100,1100,1100,1100,1032,1498,1508,12311,719
127017,0,-1.21,1.80,-0.47,0.067,-0.032,0.973,0.00,0.00,-0.59,-0.53,0.62,-2.33,-0.06,-0.25,0.68,0.63,-10.92,1.85,1100,1100,1100,1100,1032,1498,1508,12311,719
127029,0,-2.94,-2.37,-0.48,0.056,-0.032,0.952,0.00,0.00,-0.56,-0.52,2.38,1.85,-0.05,-0.25,0.70,2.07,7.70,1.90,1100,1100,1100,1100,1033,1498,1508,12311,714
127041,0,-2.54,1.23,-1.29,0.035,0.006,1.014,0.00,0.00,-0.55,-0.57,1.99,-1.81,-0.05,-0.25,0.71,2.56,-3.25,3.92,1100,1100,1100,1100,1033,1497,1509,12311,714
127053,0,-1.44,1.52,0.37,0.075,-0.017,0.991,0.00,0.00,-0.50,-0.62,0.94,-2.14,-0.05,-0.26,0.72,-1.28,-3.98,-0.21,1100,1100,1100,1100,1045,1497,1509,12319,714
127065,0,-2.08,4.18,-0.72,0.004,-0.014,1.028,0.00,0.00,-0.51,-0.66,1.57,-4.84,-0.05,-0.27,0.75,1.46,-8.99,2.54,1100,1100,1100,1100,1049,1497,1508,12307,714
127077,0,2.16,2.95,-0.57,0.021,-0.018,1.011,0.00,0.00,-0.50,-0.70,-2.67,-3.66,-0.05,-0.28,0.76,-6.29,-2.24,2.19,1100,1100,1100,1100,1049,1497,1508,12298,714
127089,0,1.04,-1.74,-0.32,0.075,-0.033,0.987,0.00,0.00,-0.49,-0.73,-1.53,1.01,-0.05,-0.28,0.79,-3.56,14.55,1.58,1100,1100,1100,1100,1053,1497,1508,12319,714
127101,0,-1.76,4.60,-1.86,0.004,-0.024,1.041,0.00,0.00,-0.45,-0.78,1.31,-5.38,-0.05,-0.29,0.82,4.08,-9.19,5.47,1100,1100,1100,1100,1053,1497,1508,12319,714
127113,0,2.13,1.64,-0.46,-0.002,-0.071,1.038,0.00,0.00,-0.43,-0.74,-2.56,-2.38,-0.05,-0.29,0.83,-3.05,-3.05,1.97,1100,1100,1100,1100,1062,1497,1508,12319,714
127125,0,1.47,-1.51,-1.15,-0.013,-0.063,1.034,0.00,0.00,-0.41,-0.63,-1.88,0.88,-0.05,-0.30,0.87,-2.25,8.45,3.74,1100,1100,1100,1100,1065,1497,1508,12315,714
127137,0,0.97,0.91,-0.60,-0.011,-0.034,1.035,0.00,0.00,-0.42,-0.61,-1.40,-1.52,-0.06,-0.30,0.88,0.72,3.11,2.38,1100,1100,1100,1100,1065,1497,1508,12298,714
