for 0.6
Front Nose down 
A:  -0.0  -0.1 | G:   -0.1    0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.1 | G:   -0.1   -0.1   -0.0 | P:   0.1   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:    0.1    0.0    0.1 | P:  -0.0   0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:   -0.0    0.0    0.1 | P:  -0.0   0.1  -0.2 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1    0.1   -0.0 | P:   0.1  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.0   -0.1 | P:   0.1   0.1   0.1 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.1  -0.0 | G:   -0.0   -0.1   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:   0.0  -0.0 | G:   -0.1   -0.2   -0.0 | P:   0.0   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:   0.0  -0.1 | G:    0.1   -0.0   -0.0 | P:  -0.1   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.0 | G:   -0.1   -0.0    0.1 | P:   0.0   0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0    0.1 | P:   0.1   0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.1  -0.1 | G:    0.1   -0.0    0.1 | P:   0.1   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.1    0.1 | P:   0.0  -0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:   0.0  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0   0.0 | G:   -0.0   -0.1    0.1 | P:   0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:   0.0  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0    0.1 | P:   0.1  -0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11911 | T: 690 us
A:  -0.0   0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.1  -0.0 | G:    0.1   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:   0.1  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0   0.0 | G:   -0.0    0.0   -0.0 | P:   0.0  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.1   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1    0.0   -0.0 | P:   0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us

left roll down 
 -0.0  -0.1 | G:    0.1   -0.1   -0.0 | P:  -0.0   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.1   -0.1 | P:   0.0   0.1   0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:   0.0  -0.0 | G:    0.2    0.2    0.1 | P:  -0.2  -0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.1   -0.0 | P:  -0.0   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 690 us
A:  -0.1  -0.0 | G:   -0.0   -0.1    0.1 | P:   0.1   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 690 us
A:  -0.0  -0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:  -0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:  -0.0  -0.0 | G:    0.1   -0.1    0.1 | P:  -0.1   0.2  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0    0.1 | P:   0.0   0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.0   -0.1 | P:  -0.0   0.0   0.1 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:    0.1   -0.1   -0.1 | P:  -0.1   0.1   0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0   0.0 | G:   -0.1    0.0   -0.0 | P:   0.1  -0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:    0.1   -0.1   -0.0 | P:  -0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.0 | G:    0.1   -0.1   -0.0 | P:  -0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.1    0.1 | P:  -0.1   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:   0.0  -0.0 | G:   -0.0    0.0    0.1 | P:  -0.0  -0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.1   -0.0 | P:  -0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.1   -0.1   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.1    0.0   -0.0 | P:   0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.1    0.1 | P:   0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.1    0.1 | P:   0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0   0.0 | G:    0.1    0.1    0.1 | P:  -0.0  -0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0   0.0 | G:    0.1    0.0   -0.0 | P:  -0.0  -0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:   0.1  -0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.1    0.1 | P:   0.0   0.2  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0   0.0 | G:   -0.0    0.1   -0.0 | P:   0.0  -0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.1   -0.0 | P:   0.1   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:  -0.0  -0.0 | G:    0.1    0.2   -0.1 | P:  -0.0  -0.1   0.1 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0   -0.0   -0.1 | P:   0.0   0.1   0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.1 | G:   -0.1   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0    0.0    0.1 | P:   0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.1   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.1 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0   -0.0    0.1 | P:   0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:   0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.0 | G:    0.1   -0.0    0.1 | P:  -0.0   0.1  -0.1 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.0 | G:   -0.0    0.0   -0.0 | P:  -0.0   0.0   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.1 | G:   -0.1    0.0   -0.0 | P:   0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.1 | G:    0.1    0.0   -0.0 | P:  -0.1   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.1 | G:   -0.1   -0.0   -0.0 | P:   0.0   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:  -0.0  -0.1 | G:    0.1   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11899 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.0   -0.0 | P:  -0.0   0.1   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:   -0.2    0.2    0.1 | P:   0.2  -0.0  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0    0.2   -0.2 | P:   0.1   0.0   0.4 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:   -0.1    0.1    0.3 | P:   0.1   0.0  -0.6 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:    0.1    0.2   -0.1 | P:  -0.0  -0.0   0.1 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.0  -0.1 | G:   -0.0   -0.1    0.1 | P:   0.0   0.3  -0.2 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:    0.1   -0.2   -0.1 | P:  -0.1   0.3   0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:   -0.1    0.0   -0.3 | P:   0.1   0.1   0.6 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:    0.2   -0.3    0.2 | P:  -0.2   0.4  -0.5 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.1 | G:   -0.0    0.0    0.1 | P:  -0.0   0.1  -0.2 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:   -0.2   -0.0   -0.1 | P:   0.1   0.1   0.3 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.0  -0.0 | G:   -0.2    0.1   -0.4 | P:   0.2  -0.0   0.7 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:   -0.2   -0.1   -0.0 | P:   0.2   0.2   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.1 | G:   -0.1    0.1    0.2 | P:  -0.0   0.0  -0.5 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:   0.1   0.0 | G:   -0.1   -0.3    0.1 | P:   0.0   0.2  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.1  -0.1 | G:    0.6   -0.3   -0.2 | P:  -0.7   0.3   0.4 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:   0.0  -0.0 | G:   -0.0   -0.2   -0.4 | P:  -0.0   0.2   0.7 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.0 | G:   -0.1   -0.1    0.4 | P:   0.1   0.2  -0.7 | M: 1100 1100 1100 1100 | V: 11911 | T: 689 us
A:   0.0  -0.0 | G:   -0.1   -0.0    0.2 | P:  -0.0   0.1  -0.4 | M: 1100 1100 1100 1100 | V: 11903 | T: 690 us
A:  -0.0  -0.1 | G:    0.2   -0.3   -0.2 | P:  -0.2   0.4   0.4 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.1  -0.1 | G:   -0.1    0.1   -0.1 | P:   0.3   0.2   0.3 | M: 1100 1100 1100 1100 | V: 11903 | T: 689 us
A:  -0.1  -0.0 | G:   -0.1   -0.0    0.3 | P:   0.2   0.1  -0.6 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.1  -0.0 | G:   -0.5    0.3    0.1 | P:   0.6  -0.2  -0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.0  -0.1 | G:   -0.9    0.4   -0.1 | P:   0.9  -0.2   0.1 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.2  -0.1 | G:   -0.4    0.3   -0.0 | P:   0.7  -0.1   0.0 | M: 1100 1100 1100 1100 | V: 11907 | T: 689 us
A:  -0.2  -0.0 | G:   -2.3    0.6    0.2 | P:   2.5  -0.5  -0.5 | M: 1098 1098 1102 1102 | V: 11907 | T: 689 us
A:  -0.6  -0.2 | G:   -4.1    0.7    0.7 | P:   4.8  -0.3  -1.3 | M: 1095 1097 1103 1105 | V: 11907 | T: 689 us
A:  -1.0  -0.4 | G:   -9.3   -0.1    0.7 | P:  10.1   0.7  -1.3 | M: 1089 1091 1109 1111 | V: 11907 | T: 689 us
A:  -2.1  -0.4 | G:  -10.1   -0.0   -0.2 | P:  12.9   0.8   0.5 | M: 1088 1088 1112 1112 | V: 11907 | T: 689 us
A:  -3.5  -0.4 | G:  -11.5   -0.2   -0.9 | P:  16.6   0.9   1.7 | M: 1085 1083 1117 1115 | V: 11903 | T: 689 us
A:  -4.7  -0.3 | G:  -13.1   -0.9   -0.3 | P:  20.2   1.4   0.6 | M: 1081 1079 1119 1121 | V: 11907 | T: 689 us
A:  -6.4  -0.3 | G:  -19.4   -0.8    0.5 | P:  28.9   1.3  -1.0 | M: 1073 1071 1127 1129 | V: 11907 | T: 689 us
A:  -8.9  -0.3 | G:  -19.3   -0.6    0.1 | P:  33.4   1.0  -0.2 | M: 1068 1066 1132 1134 | V: 11911 | T: 689 us
A: -11.2  -0.2 | G:  -17.8   -0.3    0.1 | P:  36.2   0.7  -0.2 | M: 1064 1064 1136 1136 | V: 11911 | T: 689 us
A: -13.5  -0.1 | G:  -15.5   -0.1   -0.1 | P:  38.2   0.3   0.1 | M: 1062 1062 1138 1138 | V: 11911 | T: 689 us
A: -15.1  -0.1 | G:  -12.1   -0.4    0.2 | P:  38.0   0.6  -0.4 | M: 1063 1063 1137 1137 | V: 11907 | T: 690 us
A: -16.1  -0.1 | G:  -12.5   -0.5   -0.0 | P:  40.2   0.6   0.0 | M: 1060 1060 1140 1140 | V: 11907 | T: 689 us
A: -17.3  -0.1 | G:  -13.8   -0.1   -0.4 | P:  43.7   0.2   0.7 | M: 1057 1057 1143 1143 | V: 11907 | T: 689 us
A: -18.7  -0.0 | G:  -15.2   -0.8   -0.1 | P:  47.3   0.8   0.3 | M: 1053 1053 1147 1147 | V: 11907 | T: 689 us
A: -20.5  -0.1 | G:  -15.6   -0.6   -0.1 | P:  50.9   0.7   0.3 | M: 1050 1050 1150 1150 | V: 11907 | T: 689 us
A: -22.5   0.1 | G:  -12.9   -0.3   -0.2 | P:  52.1   0.1   0.4 | M: 1048 1048 1152 1152 | V: 11907 | T: 690 us
A: -23.8   0.2 | G:   -9.4   -0.5   -0.2 | P:  51.4   0.2   0.4 | M: 1049 1049 1151 1151 | V: 11911 | T: 690 us
A: -24.8   0.1 | G:   -7.9    0.1   -0.5 | P:  51.8  -0.3   1.0 | M: 1049 1049 1151 1151 | V: 11911 | T: 690 us
A: -25.4   0.1 | G:   -9.3    0.7   -1.0 | P:  54.1  -0.8   2.1 | M: 1048 1044 1156 1152 | V: 11907 | T: 690 us
A: -26.8   0.2 | G:  -11.1    1.0   -0.7 | P:  58.2  -1.2   1.5 | M: 1042 1042 1160 1156 | V: 11911 | T: 690 us
A: -28.0   0.2 | G:  -10.7    0.7   -0.7 | P:  60.1  -0.9   1.4 | M: 1041 1039 1161 1159 | V: 11911 | T: 690 us
A: -29.3   0.2 | G:  -10.5    0.2   -0.5 | P:  62.2  -0.6   1.0 | M: 1038 1038 1162 1162 | V: 11907 | T: 690 us
A: -30.4   0.3 | G:   -9.3    0.6   -0.5 | P:  63.1  -1.0   1.0 | M: 1036 1038 1164 1162 | V: 11911 | T: 690 us
A: -31.4   0.3 | G:  -10.9    0.5   -0.4 | P:  66.3  -1.0   0.7 | M: 1034 1034 1166 1166 | V: 11907 | T: 690 us
A: -32.5   0.5 | G:  -11.6   -0.3   -0.0 | P:  68.9  -0.6   0.0 | M: 1032 1032 1168 1168 | V: 11907 | T: 690 us
A: -34.6   0.4 | G:   -9.9    0.5    0.6 | P:  71.1  -1.2  -1.2 | M: 1027 1031 1171 1171 | V: 11907 | T: 690 us
A: -35.4   0.3 | G:   -5.9   -0.3   -0.2 | P:  68.9  -0.3   0.4 | M: 1032 1032 1168 1168 | V: 11907 | T: 690 us
A: -35.4   0.3 | G:   -6.7    0.0   -0.2 | P:  69.7  -0.7   0.4 | M: 1031 1031 1169 1169 | V: 11907 | T: 690 us
A: -35.7   0.4 | G:  -11.0   -1.2    0.3 | P:  74.1   0.5  -0.6 | M: 1026 1026 1174 1174 | V: 11907 | T: 690 us
A: -37.3   0.4 | G:   -9.8   -1.4    0.7 | P:  75.9   0.5  -1.3 | M: 1024 1026 1174 1176 | V: 11911 | T: 690 us
A: -38.5   0.4 | G:   -6.8   -0.6   -0.1 | P:  75.3  -0.2   0.1 | M: 1025 1025 1175 1175 | V: 11907 | T: 690 us
A: -38.9   0.4 | G:   -6.0   -0.9    0.1 | P:  75.5   0.1  -0.2 | M: 1025 1025 1175 1175 | V: 11903 | T: 690 us
A: -39.4   0.5 | G:   -5.7   -0.7    0.1 | P:  76.1  -0.2  -0.1 | M: 1024 1024 1176 1176 | V: 11911 | T: 690 us
A: -40.1   0.4 | G:   -6.9   -0.3    0.2 | P:  78.4  -0.5  -0.5 | M: 1022 1022 1178 1178 | V: 11907 | T: 690 us
A: -40.9   0.4 | G:   -6.6   -0.7    0.3 | P:  79.6  -0.2  -0.6 | M: 1021 1021 1179 1179 | V: 11907 | T: 690 us
A: -41.7   0.5 | G:   -3.7   -0.3    0.1 | P:  78.4  -0.6  -0.2 | M: 1022 1022 1178 1178 | V: 11907 | T: 690 us
A: -42.2   0.5 | G:   -4.0   -0.1    0.3 | P:  79.6  -0.8  -0.6 | M: 1021 1021 1179 1179 | V: 11911 | T: 690 us
A: -42.7   0.5 | G:   -3.0    0.5    0.1 | P:  79.5  -1.3  -0.1 | M: 1020 1022 1180 1178 | V: 11907 | T: 690 us
A: -42.8   0.5 | G:   -3.6   -0.1    0.2 | P:  80.3  -0.7  -0.5 | M: 1020 1020 1180 1180 | V: 11907 | T: 690 us
A: -43.3   0.5 | G:   -3.4    0.3    0.1 | P:  81.0  -1.2  -0.2 | M: 1018 1020 1182 1180 | V: 11907 | T: 690 us
A: -43.9   0.5 | G:   -0.4    0.3   -0.0 | P:  79.5  -1.2   0.0 | M: 1020 1022 1180 1178 | V: 11907 | T: 690 us
A: -43.8   0.5 | G:    1.8    0.7   -0.2 | P:  77.2  -1.5   0.5 | M: 1022 1024 1178 1176 | V: 11907 | T: 690 us
A: -43.4   0.5 | G:   -1.2    0.5   -0.1 | P:  79.2  -1.5   0.3 | M: 1020 1022 1180 1178 | V: 11911 | T: 690 us
A: -43.6   0.6 | G:   -0.1    0.2    0.2 | P:  78.5  -1.2  -0.4 | M: 1021 1023 1179 1177 | V: 11907 | T: 690 us
A: -43.7   0.6 | G:    1.0   -0.0    0.2 | P:  77.7  -1.0  -0.5 | M: 1022 1024 1178 1176 | V: 11907 | T: 690 us
A: -43.4   0.6 | G:    1.8    0.2   -0.2 | P:  76.5  -1.2   0.4 | M: 1023 1025 1177 1175 | V: 11911 | T: 690 us
A: -43.1   0.5 | G:    0.1    0.2   -0.2 | P:  77.6  -1.2   0.4 | M: 1022 1024 1178 1176 | V: 11907 | T: 689 us
A: -43.2   0.5 | G:   -0.0   -0.2   -0.1 | P:  77.8  -0.8   0.3 | M: 1023 1023 1177 1177 | V: 11899 | T: 689 us
A: -43.3   0.5 | G:    0.3    0.2   -0.2 | P:  77.6  -1.0   0.5 | M: 1022 1024 1178 1176 | V: 11903 | T: 689 us
A: -43.0   0.6 | G:    2.3   -1.0    0.2 | P:  75.4  -0.1  -0.5 | M: 1025 1025 1175 1175 | V: 11907 | T: 689 us
A: -42.6   0.5 | G:    4.0    0.4   -0.9 | P:  73.1  -1.2   1.8 | M: 1027 1027 1175 1171 | V: 11903 | T: 689 us
A: -42.0   0.6 | G:    3.8    0.9   -1.4 | P:  72.1  -1.8   2.8 | M: 1029 1027 1175 1169 | V: 11907 | T: 690 us
A: -41.3   0.7 | G:    1.3   -0.6    0.2 | P:  73.1  -0.6  -0.5 | M: 1027 1027 1173 1173 | V: 11903 | T: 689 us
A: -41.2   0.5 | G:    0.7   -0.7    0.1 | P:  73.5  -0.3  -0.1 | M: 1027 1027 1173 1173 | V: 11899 | T: 689 us
A: -41.4   0.5 | G:    2.7   -0.1   -0.1 | P:  72.0  -0.9   0.1 | M: 1028 1028 1172 1172 | V: 11899 | T: 690 us
A: -41.1   0.5 | G:    2.6    0.3   -0.1 | P:  71.6  -1.1   0.3 | M: 1028 1030 1172 1170 | V: 11899 | T: 689 us
A: -41.0   0.5 | G:    3.4    0.8   -0.4 | P:  70.8  -1.6   0.7 | M: 1029 1031 1171 1169 | V: 11903 | T: 690 us
A: -40.8   0.6 | G:    7.7    0.7   -0.5 | P:  66.5  -1.6   1.0 | M: 1033 1035 1167 1165 | V: 11903 | T: 689 us
A: -40.0   0.5 | G:   14.8    1.1   -1.4 | P:  58.6  -2.0   2.8 | M: 1042 1042 1162 1154 | V: 11903 | T: 689 us
A: -38.3   0.6 | G:   22.7    0.7   -0.8 | P:  48.5  -1.7   1.6 | M: 1052 1052 1150 1146 | V: 11903 | T: 689 us
A: -35.2   0.5 | G:   27.1    1.6   -1.3 | P:  38.9  -2.3   2.7 | M: 1062 1062 1142 1134 | V: 11903 | T: 689 us
A: -31.9   0.5 | G:   30.9    2.7   -1.8 | P:  29.6  -3.2   3.5 | M: 1071 1071 1135 1123 | V: 11903 | T: 690 us
A: -28.4   0.5 | G:   31.6    2.5   -1.0 | P:  22.8  -3.1   2.0 | M: 1076 1080 1126 1118 | V: 11903 | T: 690 us
A: -24.4   0.4 | G:   28.8   -0.2    0.4 | P:  17.9  -0.5  -0.8 | M: 1083 1083 1117 1117 | V: 11903 | T: 689 us
A: -21.0   0.2 | G:   26.8    0.0    0.1 | P:  13.7  -0.4  -0.1 | M: 1087 1087 1113 1113 | V: 11903 | T: 689 us
A: -18.3   0.1 | G:   24.3    1.0   -0.2 | P:  11.1  -1.1   0.4 | M: 1088 1090 1112 1110 | V: 11903 | T: 689 us
A: -16.0   0.1 | G:   28.2    1.1   -0.7 | P:   3.4  -1.1   1.5 | M: 1097 1097 1105 1101 | V: 11899 | T: 689 us
A: -12.1   0.1 | G:   28.3    0.4   -1.3 | P:  -3.6  -0.5   2.7 | M: 1105 1101 1099 1095 | V: 11903 | T: 690 us
A:  -9.4   0.1 | G:   29.5   -0.2   -0.1 | P:  -9.6   0.0   0.1 | M: 1109 1109 1091 1091 | V: 11903 | T: 689 us
