time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
190967,0,0.19,0.27,0.02,0.039,-0.074,0.999,0.00,0.00,0.00,0.00,-0.19,-0.27,0.00,0.00,0.01,-0.93,-1.26,-0.04,1100,1100,1100,1100,1023,1500,1519,0,731
190979,0,0.23,0.23,-0.16,0.038,-0.074,0.999,0.00,0.00,0.00,0.00,-0.23,-0.23,0.00,0.00,0.02,-1.14,-1.07,0.42,1100,1100,1100,1100,1025,1502,1517,0,731
190991,0,0.09,0.09,0.05,0.038,-0.073,1.000,0.00,0.00,0.00,0.00,-0.09,-0.09,0.00,0.00,0.02,-0.48,-0.51,-0.11,1100,1100,1100,1100,1025,1502,1517,0,731
191003,0,0.03,-0.08,-0.04,0.038,-0.073,0.999,0.00,0.00,0.00,0.00,-0.03,0.08,0.00,0.00,0.02,-0.18,0.18,0.11,1100,1100,1100,1100,1024,1500,1519,0,731
191015,0,-0.02,-0.10,-0.09,0.038,-0.073,1.000,0.00,0.00,0.00,0.00,0.02,0.10,0.00,0.00,0.02,0.21,0.33,0.25,1100,1100,1100,1100,1023,1500,1519,0,731
191027,0,-0.07,-0.11,0.05,0.038,-0.073,0.999,0.00,0.00,0.00,0.00,0.07,0.11,0.00,0.00,0.02,0.49,0.55,-0.10,1100,1100,1100,1100,1023,1500,1519,0,732
191039,0,-0.12,-0.40,-0.17,0.040,-0.071,0.998,0.00,0.00,0.00,0.00,0.12,0.40,0.00,0.00,0.02,0.78,1.67,0.45,1100,1100,1100,1100,1024,1501,1518,0,732
191051,0,-0.26,-0.37,-0.09,0.039,-0.072,1.000,0.00,0.00,0.00,0.00,0.26,0.37,0.00,0.00,0.03,1.22,1.66,0.25,1100,1100,1100,1100,1024,1501,1518,0,732
191063,0,-0.37,-0.76,0.41,0.040,-0.073,0.999,0.00,0.00,0.00,0.00,0.37,0.76,0.00,0.00,0.02,1.01,2.57,-1.00,1100,1100,1100,1100,1024,1501,1518,0,732
191075,0,-0.30,-0.83,-0.56,0.042,-0.078,0.996,0.00,0.00,0.00,0.00,0.30,0.83,0.00,0.00,0.02,0.93,1.73,1.41,1100,1100,1100,1100,1025,1501,1517,0,732
191087,0,-0.09,0.43,0.16,0.040,-0.074,0.994,0.00,0.00,0.00,0.00,0.09,-0.43,0.00,0.00,0.03,0.70,-2.91,-0.36,1100,1100,1100,1100,1025,1501,1517,0,732
191099,0,0.20,0.44,0.27,0.041,-0.070,0.993,0.00,0.00,0.00,0.00,-0.20,-0.44,0.00,0.00,0.02,-0.37,-2.36,-0.64,1100,1100,1100,1100,1024,1501,1518,0,732
191111,0,0.08,0.46,-0.30,0.035,-0.069,1.002,0.00,0.00,0.00,0.00,-0.08,-0.46,0.00,0.01,0.03,-0.11,-3.18,0.79,1100,1100,1100,1100,1024,1501,1518,0,732
191123,0,-0.08,0.66,-0.04,0.018,-0.073,1.010,0.00,0.00,0.00,0.00,0.08,-0.66,0.00,0.00,0.04,-0.48,-0.83,0.13,1100,1100,1100,1100,1024,1501,1518,0,732
191135,0,-0.01,-0.16,-0.27,0.017,-0.074,1.014,0.00,0.00,0.00,0.00,0.01,0.16,0.00,0.00,0.04,0.08,2.50,0.71,1100,1100,1100,1100,1024,1501,1518,0,732
191147,0,-0.15,-0.42,-0.15,0.035,-0.069,0.998,0.00,0.00,0.00,0.00,0.15,0.42,0.00,0.00,0.05,1.50,1.55,0.43,1100,1100,1100,1100,1024,1501,1518,0,732
191159,0,-0.01,-0.22,-0.00,0.032,-0.069,1.002,0.00,0.00,0.00,0.00,0.01,0.22,0.00,0.00,0.05,0.11,1.86,0.06,1100,1100,1100,1100,1024,1501,1518,0,732
191171,0,0.02,-0.53,-0.29,0.042,-0.075,1.001,0.00,0.00,0.00,0.00,-0.02,0.53,0.00,0.00,0.05,-0.69,2.45,0.77,1100,1100,1100,1100,1024,1501,1518,0,732
191183,0,-0.02,0.12,0.06,0.046,-0.076,0.995,0.00,0.00,0.00,0.00,0.02,-0.12,0.00,0.00,0.06,-0.96,0.20,-0.10,1100,1100,1100,1100,1024,1501,1518,0,732
191195,0,-0.26,-0.99,-0.13,0.058,-0.075,0.992,0.00,0.00,0.00,0.00,0.26,0.99,0.00,0.00,0.06,0.52,3.88,0.37,1100,1100,1100,1100,1024,1501,1518,0,732
191207,0,-0.34,0.37,-0.27,0.058,-0.083,0.987,0.00,0.00,0.00,0.00,0.34,-0.37,0.00,0.00,0.06,1.20,-4.33,0.73,1100,1100,1100,1100,1024,1501,1518,0,732
191219,0,-0.37,0.30,0.23,0.033,-0.084,1.005,0.00,0.00,0.00,0.00,0.37,-0.30,0.00,0.00,0.06,0.93,1.24,-0.51,1100,1100,1100,1100,1024,1501,1518,0,732
191231,0,0.38,-0.15,-0.42,0.037,-0.086,1.003,0.00,0.00,0.00,0.00,-0.38,0.15,0.00,0.00,0.07,-0.87,-0.94,1.12,1100,1100,1100,1100,1024,1501,1518,0,732
191243,0,0.48,-1.29,0.04,0.027,-0.077,1.010,0.00,0.00,0.00,0.00,-0.48,1.29,0.00,0.01,0.07,-0.05,3.92,-0.02,1100,1100,1100,1100,1024,1501,1518,0,732
191255,0,1.47,-1.18,0.22,0.020,-0.074,1.004,0.00,0.00,0.00,0.00,-1.47,1.18,-0.00,0.01,0.07,-3.89,2.92,-0.47,1100,1100,1100,1100,1024,1501,1518,0,732
191267,0,1.08,-0.67,-0.42,0.032,-0.064,1.001,0.00,0.00,0.00,0.00,-1.08,0.67,-0.00,0.01,0.08,-1.56,0.03,1.14,1100,1100,1100,1100,1024,1501,1518,0,732
191279,0,0.26,-0.15,-0.46,0.032,-0.068,1.003,0.00,0.00,0.00,0.00,-0.26,0.15,-0.00,0.01,0.09,-0.77,0.18,1.24,1100,1100,1100,1100,1024,1501,1518,0,732
191291,0,-0.37,-1.03,0.14,0.040,-0.073,0.990,0.00,0.00,0.00,0.00,0.37,1.03,-0.00,0.01,0.09,-0.35,0.74,-0.27,1100,1100,1100,1100,1024,1501,1518,0,732
191303,0,-1.08,-0.92,0.39,0.047,-0.063,0.987,0.00,0.00,0.00,0.00,1.08,0.92,-0.00,0.01,0.08,2.74,0.57,-0.89,1100,1100,1100,1100,1024,1501,1518,0,732
191315,0,-0.98,-0.60,-1.09,0.036,-0.079,1.002,0.00,0.00,0.00,0.00,0.98,0.60,0.00,0.01,0.10,1.16,0.75,2.82,1100,1100,1100,1100,1024,1501,1518,0,732
191327,0,0.73,-0.60,-0.22,0.038,-0.081,0.981,0.00,0.00,0.00,0.00,-0.73,0.60,0.00,0.02,0.12,-5.75,-1.44,0.67,1100,1100,1100,1100,1024,1501,1518,0,729
191339,0,-0.29,0.21,0.02,0.017,-0.061,1.006,0.00,0.00,0.00,0.00,0.29,-0.21,0.00,0.02,0.11,0.39,-1.86,0.05,1100,1100,1100,1100,1024,1502,1517,0,729
191351,0,0.15,1.67,-1.35,0.003,-0.083,1.021,0.00,0.00,0.00,0.00,-0.15,-1.67,0.00,0.01,0.15,-0.27,-0.36,3.54,1100,1100,1100,1100,1024,1502,1517,0,729
191363,0,0.61,-1.61,0.38,0.046,-0.082,0.976,0.00,0.00,0.00,0.00,-0.61,1.61,0.00,0.01,0.15,-0.31,5.31,-0.80,1100,1100,1100,1100,1023,1501,1519,0,729
191375,0,0.22,1.52,-1.32,0.022,-0.073,1.034,0.00,0.00,0.00,0.00,-0.22,-1.52,0.00,0.01,0.17,0.17,-3.90,3.48,1100,1100,1100,1100,1023,1501,1519,0,729
191387,0,0.33,-1.76,0.39,0.042,-0.086,0.979,0.00,0.00,0.00,0.00,-0.33,1.76,-0.00,0.01,0.19,0.93,3.93,-0.79,1100,1100,1100,1100,1023,1501,1519,0,729
191399,0,-0.36,-1.86,-1.03,0.050,-0.079,1.009,0.00,0.00,0.00,0.00,0.36,1.86,-0.00,0.02,0.19,1.13,3.08,2.76,1100,1100,1100,1100,1024,1501,1518,0,729
191411,0,-0.28,-0.47,0.20,0.035,-0.076,0.964,0.00,0.00,0.00,0.00,0.28,0.47,-0.00,0.02,0.21,1.21,-0.23,-0.29,1100,1100,1100,1100,1024,1501,1518,0,729
191423,0,-0.81,-0.92,-0.65,0.044,-0.071,1.032,0.00,0.00,0.00,0.00,0.81,0.92,0.00,0.02,0.21,1.62,2.42,1.83,1100,1100,1100,1100,1024,1501,1518,0,730
191435,0,0.35,-0.21,0.15,0.034,-0.078,0.966,0.00,0.00,0.00,0.00,-0.35,0.21,0.00,0.02,0.23,-3.15,1.22,-0.14,1100,1100,1100,1100,1024,1501,1518,0,730
191447,0,-1.07,0.93,-1.08,0.025,-0.072,1.050,0.00,0.00,0.00,0.00,1.07,-0.93,0.00,0.01,0.23,1.68,2.22,2.93,1100,1100,1100,1100,1024,1501,1518,0,730
191459,0,0.83,0.37,0.21,-0.000,-0.083,0.985,0.00,0.00,0.00,0.00,-0.83,-0.37,0.00,0.01,0.26,-4.83,2.93,-0.28,1100,1100,1100,1100,1024,1501,1518,0,730
191471,0,-0.18,3.86,-1.15,-0.043,-0.075,1.100,0.00,0.00,0.00,0.00,0.18,-3.86,0.00,0.00,0.26,-0.44,-4.66,3.14,1100,1100,1100,1100,1024,1501,1518,0,730
191483,0,2.02,-1.10,0.81,-0.030,-0.080,1.001,0.00,0.00,6.40,0.00,4.38,1.10,0.02,0.00,0.27,-5.00,12.88,-1.76,1100,1100,1100,1100,1024,1532,1486,0,730
191495,0,0.42,-2.34,-1.15,-0.003,-0.080,1.060,0.00,0.00,0.00,0.00,-0.42,2.34,0.03,0.01,0.28,-1.43,6.17,3.15,1100,1100,1100,1100,1025,1501,1518,0,730
191507,0,2.80,-1.27,1.57,0.038,-0.084,0.962,0.00,0.00,0.00,0.00,-2.80,1.27,0.02,0.01,0.27,-8.28,-0.46,-3.65,1100,1100,1100,1100,1025,1501,1518,0,730
191519,0,1.68,-0.70,-0.90,0.062,-0.069,1.021,0.00,0.00,0.00,0.00,-1.68,0.70,0.02,0.01,0.29,-6.88,-1.85,2.52,1100,1100,1100,1100,1025,1501,1518,0,732
191531,0,2.35,-0.26,1.60,0.062,-0.055,0.958,0.00,0.00,0.00,0.00,-2.35,0.26,0.02,0.02,0.26,-7.09,-5.26,-3.74,1100,1100,1100,1100,1025,1501,1518,0,732
191543,0,1.21,3.81,-0.44,0.014,-0.061,1.053,0.00,0.00,0.00,0.00,-1.21,-3.81,0.02,0.01,0.28,-5.56,-12.86,1.39,1100,1100,1100,1100,1025,1501,1518,0,732
191555,0,-1.79,1.48,0.40,0.023,-0.046,1.000,0.00,0.00,0.00,0.00,1.79,-1.48,0.02,0.01,0.25,9.40,2.07,-0.75,1100,1100,1100,1100,1025,1501,1518,0,732
191567,0,-0.59,-5.14,0.09,0.068,-0.074,0.988,0.00,0.00,0.00,0.00,0.59,5.14,0.03,0.02,0.26,1.67,14.37,0.03,1100,1100,1100,1100,1025,1501,1518,0,732
191579,0,-1.39,-3.32,0.03,0.046,-0.063,0.982,0.00,0.00,0.00,0.00,1.39,3.32,0.02,0.02,0.23,6.85,2.52,0.16,1100,1100,1100,1100,1025,1501,1518,0,732
191591,0,0.97,-2.13,0.21,0.040,-0.083,1.010,0.00,0.00,0.00,0.00,-0.97,2.13,0.02,0.02,0.24,-2.71,8.90,-0.29,1100,1100,1100,1100,1025,1501,1518,0,732
191603,0,-2.63,-3.00,-1.07,0.031,-0.082,1.005,0.00,0.00,0.00,0.00,2.63,3.00,0.02,0.02,0.23,11.80,13.79,2.90,1100,1100,1100,1100,1025,1501,1518,0,732
191615,0,1.69,-0.75,1.10,0.042,-0.073,1.015,0.00,0.00,0.00,0.00,-1.69,0.75,0.02,0.02,0.22,-3.07,5.01,-2.54,1100,1100,1100,1100,1025,1501,1518,0,732
191627,0,1.62,-3.86,-0.76,0.098,-0.094,0.972,0.00,0.00,0.00,0.00,-1.62,3.86,0.02,0.02,0.23,-6.35,11.44,2.14,1100,1100,1100,1100,1025,1501,1518,0,731
191639,0,0.88,-4.49,1.20,0.121,-0.101,0.915,0.00,0.00,0.00,0.00,-0.88,4.49,0.02,0.04,0.21,0.50,-0.67,-2.78,1100,1100,1100,1100,1024,1501,1518,0,731
191651,0,0.87,-2.85,-0.02,0.093,-0.090,0.940,0.00,0.00,0.00,0.00,-0.87,2.85,0.02,0.05,0.23,-3.21,-8.86,0.28,1100,1100,1100,1100,1024,1501,1518,0,731
191663,0,1.20,2.95,-0.77,-0.001,-0.063,1.022,0.00,0.00,0.00,0.00,-1.20,-2.95,0.01,0.05,0.23,-3.93,-19.16,2.14,1100,1100,1100,1100,1025,1502,1517,0,731
191675,0,2.93,5.05,0.44,-0.011,-0.045,1.032,0.00,0.00,0.00,0.00,-2.93,-5.05,0.01,0.04,0.24,-10.45,-12.93,-0.85,1100,1100,1100,1100,1025,1506,1513,0,731
191687,0,1.02,5.26,-1.32,-0.054,-0.041,1.073,0.00,0.00,0.00,0.00,-1.02,-5.26,0.01,0.03,0.26,-0.45,-5.89,3.56,1100,1100,1100,1100,1025,1506,1513,0,731
191699,0,-2.48,-3.60,-0.20,0.010,-0.062,1.023,0.00,0.00,0.00,0.00,2.48,3.60,0.01,0.03,0.27,13.51,26.43,0.77,1100,1100,1100,1100,1025,1501,1519,0,731
191711,0,-2.88,-0.61,-0.99,0.019,-0.080,1.031,0.00,0.00,0.00,0.00,2.88,0.61,0.01,0.03,0.29,15.13,11.80,2.77,1100,1100,1100,1100,1025,1501,1519,0,731
191723,0,1.05,2.14,-0.12,-0.023,-0.082,1.076,0.00,0.00,0.00,0.00,-1.05,-2.14,0.01,0.02,0.29,-5.62,-7.06,0.58,1100,1100,1100,1100,1025,1502,1517,0,732
191735,0,0.78,-0.47,0.14,0.021,-0.091,1.017,0.00,0.00,0.00,0.00,-0.78,0.47,0.01,0.02,0.30,-3.00,6.86,-0.05,1100,1100,1100,1100,1024,1501,1518,0,732
191747,0,3.97,10.23,-0.81,-0.013,-0.097,1.059,0.00,0.00,0.00,0.00,-3.97,-10.23,0.00,0.00,0.31,-13.03,-26.97,2.34,1100,1100,1100,1100,1024,1501,1518,0,732
191759,0,-0.67,1.77,0.66,0.030,-0.065,1.022,0.00,0.00,0.00,0.00,0.67,-1.77,0.01,0.00,0.31,2.16,2.67,-1.33,1100,1100,1100,1100,1023,1501,1518,0,732
191771,0,1.29,0.63,-0.19,0.031,-0.061,1.035,0.00,0.00,0.00,0.00,-1.29,-0.63,0.00,-0.00,0.32,-1.71,6.25,0.78,1100,1100,1100,1100,1023,1501,1518,0,732
191783,0,1.25,1.79,-0.15,0.030,-0.062,1.060,0.00,0.00,0.00,0.00,-1.25,-1.79,0.01,-0.00,0.31,-6.80,-8.95,0.70,1100,1100,1100,1100,1024,1501,1518,0,732
191795,0,-2.43,-4.05,0.53,0.095,-0.073,0.957,0.00,0.00,0.00,0.00,2.43,4.05,0.00,0.00,0.31,13.44,16.99,-1.02,1100,1100,1100,1100,1024,1502,1517,0,732
191807,0,0.37,-2.22,-1.01,0.088,-0.110,0.982,0.00,0.00,0.00,0.00,-0.37,2.22,0.00,0.00,0.32,-1.42,10.12,2.84,1100,1100,1100,1100,1024,1502,1517,0,732
191819,0,-3.47,-5.10,0.02,0.114,-0.075,0.962,0.00,0.00,0.00,0.00,3.47,5.10,0.01,0.01,0.31,12.86,9.16,0.26,1100,1100,1100,1100,1024,1502,1517,0,732
191831,0,3.05,1.55,-0.08,0.112,-0.109,0.951,0.00,0.00,0.00,0.00,-3.05,-1.55,0.00,0.01,0.32,-9.12,-7.03,0.53,1100,1100,1100,1100,1024,1502,1517,0,732
191843,0,0.93,4.28,0.26,0.085,-0.081,1.002,0.00,0.00,0.00,0.00,-0.93,-4.28,0.00,0.01,0.31,-6.66,-22.44,-0.34,1100,1100,1100,1100,1024,1498,1517,0,732
191855,0,1.65,-1.11,1.20,0.077,-0.051,0.956,0.00,0.00,0.00,0.00,-1.65,1.11,-0.00,0.01,0.31,-1.51,5.58,-2.69,1100,1100,1100,1100,1024,1498,1517,0,732
191867,0,3.96,3.24,-0.80,0.056,-0.097,1.014,0.00,0.00,0.00,0.00,-3.96,-3.24,-0.00,0.00,0.32,-15.55,-7.25,2.31,1100,1100,1100,1100,1024,1498,1517,0,732
191879,0,-0.50,4.33,-0.79,0.036,-0.083,1.033,0.00,0.00,0.00,0.00,0.50,-4.33,-0.01,-0.00,0.32,10.09,-6.31,2.28,1100,1100,1100,1100,1025,1498,1517,0,732
191891,0,1.49,-1.55,-0.24,0.072,-0.122,0.962,0.00,0.00,0.00,0.00,-1.49,1.55,-0.01,-0.01,0.33,5.18,16.48,0.93,1100,1100,1100,1100,1025,1498,1517,0,732
191903,0,-1.44,-4.29,-0.38,0.043,-0.098,1.017,0.00,0.00,0.00,0.00,1.44,4.29,-0.01,-0.01,0.33,6.54,20.68,1.29,1100,1100,1100,1100,1024,1498,1517,0,732
191915,0,1.80,-1.19,0.41,0.041,-0.052,1.011,0.00,0.00,0.00,0.00,-1.80,1.19,-0.02,-0.00,0.33,-2.35,-6.66,-0.69,1100,1100,1100,1100,1024,1498,1517,0,732
191927,0,3.95,-0.30,-0.23,0.069,-0.119,1.014,0.00,0.00,0.00,0.00,-3.95,0.30,-0.02,0.00,0.34,-16.72,-10.47,0.91,1100,1100,1100,1100,1024,1498,1517,0,732
191939,0,-1.56,1.09,0.14,0.060,-0.099,1.001,0.00,0.00,0.00,0.00,1.56,-1.09,-0.02,0.01,0.34,8.95,-12.95,-0.02,1100,1100,1100,1100,1024,1501,1518,0,732
191951,0,1.86,-5.78,0.90,0.078,-0.100,0.914,0.00,0.00,0.00,0.00,-1.86,5.78,-0.02,0.02,0.34,-4.00,12.67,-1.91,1100,1100,1100,1100,1024,1501,1518,0,732
191963,0,-0.25,-6.19,-0.93,0.099,-0.116,0.969,0.00,0.00,0.00,0.00,0.25,6.19,-0.02,0.02,0.34,2.50,21.42,2.67,1100,1100,1100,1100,1024,1500,1518,0,732
191975,0,0.11,-0.72,-0.15,0.079,-0.101,0.963,0.00,0.00,0.00,0.00,-0.11,0.72,-0.02,0.04,0.33,3.66,-15.70,0.70,1100,1100,1100,1100,1024,1501,1518,0,732
191987,0,0.11,-4.87,0.12,0.184,-0.126,0.897,0.00,0.00,0.00,0.00,-0.11,4.87,-0.02,0.04,0.34,1.82,8.32,0.04,1100,1100,1100,1100,1024,1501,1518,0,732
191999,0,0.16,-2.78,0.10,0.152,-0.087,0.926,0.00,0.00,0.00,0.00,-0.16,2.78,-0.03,0.06,0.33,2.23,-6.61,0.07,1100,1100,1100,1100,1024,1501,1518,0,732
192011,0,3.40,-11.04,0.74,0.213,-0.075,0.841,0.00,0.00,0.00,0.00,-3.40,11.04,-0.03,0.07,0.32,-9.86,23.04,-1.52,1100,1100,1100,1100,1024,1501,1518,0,732
192023,0,3.07,-0.89,-0.47,0.137,-0.090,0.947,0.00,0.00,0.00,0.00,-3.07,0.89,-0.03,0.08,0.33,-8.52,-13.03,1.51,1100,1100,1100,1100,1024,1501,1518,0,732
192035,0,-0.19,-1.64,0.05,0.107,-0.089,0.881,0.00,0.00,0.00,0.00,0.19,1.64,-0.04,0.09,0.33,6.07,-15.98,0.20,1100,1100,1100,1100,1024,1502,1517,0,732
192047,0,0.91,-5.52,-0.21,0.109,-0.079,0.915,0.00,0.00,0.00,0.00,-0.91,5.52,-0.04,0.10,0.34,4.82,16.20,0.87,1100,1100,1100,1100,1024,1502,1517,0,732
192059,0,2.02,2.12,-1.99,-0.018,-0.066,0.992,0.00,0.00,0.00,0.00,-2.02,-2.12,-0.04,0.10,0.36,-3.10,-10.61,5.34,1100,1100,1100,1100,1023,1500,1518,0,732
192071,0,1.01,0.78,-0.42,0.021,-0.041,1.014,0.00,0.00,0.00,0.00,-1.01,-0.78,-0.05,0.10,0.38,3.01,-0.85,1.43,1100,1100,1100,1100,1023,1500,1518,0,732
192083,0,4.15,0.72,-1.36,0.027,-0.080,1.025,0.00,0.00,0.00,0.00,-4.15,-0.72,-0.05,0.09,0.43,-9.91,1.97,3.82,1100,1100,1100,1100,1025,1500,1517,0,732
192095,0,-0.20,-2.42,-0.37,0.037,-0.078,0.962,0.00,0.00,0.00,0.00,0.20,2.42,-0.06,0.10,0.44,4.90,2.49,1.38,1100,1100,1100,1100,1024,1499,1519,0,732
192107,0,2.11,-5.16,-0.76,0.082,-0.058,0.944,0.00,0.00,0.00,0.00,-2.11,5.16,-0.06,0.11,0.49,0.23,7.19,2.38,1100,1100,1100,1100,1024,1499,1519,0,732
192119,0,3.83,-0.43,-2.33,0.081,-0.061,0.903,0.00,0.00,0.00,0.00,-3.83,0.43,-0.07,0.12,0.52,-11.15,-11.10,6.35,1100,1100,1100,1100,1024,1500,1518,0,731
192131,0,-1.24,-3.59,-1.24,0.098,-0.015,0.936,0.00,0.00,0.00,0.00,1.24,3.59,-0.07,0.13,0.57,11.78,0.67,3.68,1100,1100,1100,1100,1024,1500,1518,0,731
192143,0,2.81,-6.23,-2.50,0.116,-0.068,0.908,0.00,0.00,0.00,0.00,-2.81,6.23,-0.07,0.13,0.64,-4.06,16.60,6.88,1100,1100,1100,1100,1024,1500,1518,0,731
192155,0,-0.97,-2.69,-1.84,0.119,-0.068,0.927,0.00,0.00,0.00,0.00,0.97,2.69,-0.07,0.15,0.69,6.07,-4.55,5.28,1100,1100,1100,1100,1024,1500,1518,0,731
192167,0,2.29,-4.07,-2.79,0.142,-0.077,0.932,0.00,0.00,0.00,0.00,-2.29,4.07,-0.08,0.15,0.78,0.16,1.27,7.74,1100,1100,1100,1100,1024,1500,1518,0,731
192179,0,2.99,-1.68,-3.22,0.135,-0.121,0.876,0.00,0.00,0.00,0.00,-2.99,1.68,-0.08,0.16,0.86,-8.31,-0.02,8.90,1100,1100,1100,1100,1024,1499,1518,0,731
192191,0,0.10,-0.61,-2.26,0.084,-0.066,0.953,0.00,0.00,0.00,0.00,-0.10,0.61,-0.09,0.16,0.94,8.50,-2.69,6.58,1100,1100,1100,1100,1024,1499,1518,0,731
192203,0,6.65,0.92,-2.86,0.039,-0.089,0.961,0.00,0.00,0.00,0.00,-6.65,-0.92,-0.10,0.16,1.02,-18.06,-7.18,8.17,1100,1100,1100,1100,1024,1499,1518,0,731
192215,0,0.07,2.02,-2.50,-0.017,-0.087,1.037,0.00,0.00,0.00,0.00,-0.07,-2.02,-0.10,0.16,1.10,5.62,-9.19,7.36,1100,1100,1100,1100,1024,1499,1518,0,731
192227,0,1.35,0.79,-2.82,0.018,-0.048,1.033,0.00,0.00,0.00,0.00,-1.35,-0.79,-0.11,0.16,1.19,8.30,-2.50,8.24,1100,1100,1100,1100,1024,1499,1518,0,732
192239,0,1.95,-4.48,-2.29,0.035,-0.067,0.957,0.00,0.00,0.00,0.00,-1.95,4.48,-0.11,0.17,1.26,-3.42,13.17,6.98,1100,1100,1100,1100,1024,1499,1518,0,732
192251,0,0.71,-5.55,-3.22,0.071,-0.035,0.977,0.00,0.00,0.00,0.00,-0.71,5.55,-0.12,0.18,1.35,5.62,12.05,9.41,1100,1100,1100,1100,1024,1499,1518,0,732
192263,0,6.61,-3.54,-2.40,0.086,-0.067,0.921,0.00,0.00,0.00,0.00,-6.61,3.54,-0.13,0.18,1.42,-16.87,3.68,7.42,1100,1100,1100,1100,1024,1499,1518,0,732
192275,0,1.07,0.21,-1.84,0.113,-0.062,0.947,0.00,0.00,0.00,0.00,-1.07,-0.21,-0.13,0.19,1.49,0.74,-15.06,6.10,1100,1100,1100,1100,1024,1499,1518,0,732
192287,0,-1.31,-4.98,-1.07,0.204,-0.025,0.875,0.00,0.00,0.00,0.00,1.31,4.98,-0.13,0.20,1.53,15.44,5.78,4.21,1100,1100,1100,1100,1024,1499,1518,0,732
192299,0,3.24,-4.52,-0.35,0.228,-0.060,0.858,0.00,0.00,0.00,0.00,-3.24,4.52,-0.14,0.21,1.57,-9.57,5.36,2.46,1100,1100,1100,1100,1031,1499,1518,0,732
192311,0,-0.56,-3.19,-1.98,0.225,-0.036,0.913,0.00,0.00,0.00,0.00,0.56,3.19,-0.14,0.23,1.60,2.76,-9.57,6.55,1100,1100,1100,1100,1031,1499,1518,0,732
192323,0,0.87,-10.38,0.72,0.317,-0.075,0.792,0.00,0.00,0.00,0.00,-0.87,10.38,-0.14,0.24,1.59,0.76,29.29,-0.20,1100,1100,1100,1100,1024,1500,1518,0,732
192335,0,0.44,-0.25,-0.66,0.254,-0.079,0.876,0.00,0.00,0.00,0.00,-0.44,0.25,-0.14,0.25,1.61,-3.53,-14.83,3.27,1100,1100,1100,1100,1024,1500,1518,0,732
192347,0,-2.23,-1.34,-0.76,0.204,-0.046,0.874,0.00,0.00,0.00,0.00,2.23,1.34,-0.14,0.25,1.61,11.21,-2.92,3.52,1100,1100,1100,1100,1024,1500,1518,0,732
192359,0,2.33,5.31,0.42,0.150,-0.075,0.928,0.00,0.00,0.00,0.00,-2.33,-5.31,-0.14,0.24,1.62,-8.04,-19.90,0.59,1100,1100,1100,1100,1024,1500,1518,0,732
