time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
113242,9,0.03,-0.36,0.21,0.013,-0.047,0.891,-2.12,-0.10,0.00,0.00,2.12,0.10,0.00,7.42,0.34,7.39,0.70,0.00,0.34,0.18,-6.18,1100,1100,1100,1100,1031,1500,1502,11932,840
113254,9,-0.22,-0.28,0.61,0.017,-0.062,0.883,-2.16,0.09,0.00,0.00,2.16,-0.09,0.00,7.58,-0.32,7.80,-0.04,0.00,0.43,0.07,-9.06,1100,1100,1100,1100,1031,1500,1502,11945,922
113266,9,-0.56,0.61,0.08,-0.004,-0.070,0.901,-2.29,-0.04,0.00,0.00,2.29,0.04,0.00,8.01,0.13,8.57,-0.48,0.00,0.55,-0.26,3.27,1100,1100,1100,1100,1031,1500,1502,11911,922
113279,9,-0.20,0.51,-0.31,-0.005,-0.063,0.888,-2.27,0.08,0.00,0.00,2.27,-0.08,0.00,7.94,-0.28,8.14,-0.79,0.00,0.34,-0.23,7.27,1100,1100,1100,1100,1031,1500,1502,11928,922
113291,9,0.19,0.12,-0.26,0.008,-0.051,0.885,-2.21,0.11,0.00,0.00,2.21,-0.11,0.00,7.74,-0.39,7.55,-0.51,0.00,0.19,0.00,2.76,1100,1100,1100,1100,1031,1500,1502,11924,922
113302,9,0.30,-0.54,0.03,0.008,-0.066,0.884,-2.17,0.29,0.00,0.00,2.17,-0.29,0.00,7.60,-1.01,7.29,-0.48,0.00,0.21,0.16,-2.33,1100,1100,1100,1100,1031,1500,1502,11928,922
113314,9,0.25,-0.65,0.19,-0.016,-0.066,0.899,-2.31,0.09,0.00,0.00,2.31,-0.09,0.00,8.10,-0.31,7.85,0.34,0.00,0.30,0.14,-3.97,1100,1100,1100,1100,1031,1500,1502,11928,922
113326,9,-0.04,0.20,0.49,0.007,-0.062,0.894,-2.36,0.01,0.00,0.00,2.36,-0.01,0.00,8.25,-0.05,8.30,-0.25,0.00,0.40,-0.18,-6.79,1100,1100,1100,1100,1031,1500,1502,11936,922
113339,9,-0.78,0.91,-0.23,0.027,-0.053,0.914,-2.28,0.25,0.00,0.00,2.28,-0.25,0.00,7.99,-0.86,8.77,-1.77,0.00,0.59,-0.36,8.01,1100,1100,1100,1100,1031,1500,1502,11957,922
113351,9,-0.14,0.59,-0.53,-0.002,-0.034,0.856,-1.95,0.26,0.00,0.00,1.95,-0.26,0.00,6.84,-0.90,6.98,-1.49,0.00,0.20,-0.12,7.57,1100,1100,1100,1100,1031,1500,1502,11945,918
113362,9,0.18,-0.13,0.86,-0.006,-0.084,0.874,-2.21,0.11,0.00,0.00,2.21,-0.11,0.00,7.75,-0.38,7.57,-0.25,0.00,0.13,0.25,-17.39,1100,1100,1100,1100,1031,1500,1502,11945,918
113374,9,-0.43,0.29,0.60,-0.010,-0.077,0.954,-2.39,-0.04,0.00,0.00,2.39,0.04,0.00,8.36,0.16,8.79,-0.14,0.00,0.49,-0.06,-4.39,1100,1100,1100,1100,1031,1500,1502,11940,918
113386,9,0.57,1.11,-0.87,-0.032,-0.046,0.861,-2.31,-0.49,0.00,0.00,2.31,0.49,0.00,8.07,1.72,7.51,0.61,0.00,0.07,-0.39,18.31,1100,1100,1100,1100,1031,1500,1502,11940,918
113399,9,0.48,0.04,0.01,0.008,-0.065,0.893,-2.52,-0.41,0.00,0.00,2.52,0.41,0.00,8.81,1.44,8.33,1.40,0.00,0.19,0.33,-3.72,1100,1100,1100,1100,1031,1500,1502,11928,918
113411,9,-0.78,-0.39,0.30,0.024,-0.038,0.919,-2.06,0.02,0.00,0.00,2.06,-0.02,0.00,7.20,-0.07,7.97,0.33,0.00,0.50,0.48,-6.08,1100,1100,1100,1100,1031,1500,1502,11932,918
113422,9,-0.36,0.43,0.59,0.007,-0.093,0.806,-2.20,0.16,0.00,0.00,2.20,-0.16,0.00,7.69,-0.57,8.05,-1.00,0.00,0.37,-0.08,-7.78,1100,1100,1100,1100,1031,1500,1502,11924,918
113434,9,-1.64,-0.12,-0.17,0.030,-0.047,0.922,-1.99,0.59,0.00,0.00,1.99,-0.59,0.00,6.96,-2.08,8.61,-1.96,0.00,1.08,-0.20,9.17,1100,1100,1100,1100,1031,1500,1502,11928,918
113446,9,0.73,0.43,-0.67,-0.017,-0.087,0.893,-2.35,0.21,0.00,0.00,2.35,-0.21,0.00,8.22,-0.72,7.48,-1.15,0.00,-0.09,-0.27,10.96,1100,1100,1100,1100,1031,1500,1502,11932,918
113459,9,-0.90,0.04,0.13,0.007,-0.015,0.883,-2.29,0.16,0.00,0.00,2.29,-0.16,0.00,8.02,-0.56,8.92,-0.61,0.00,0.77,-0.09,-6.06,1100,1100,1100,1100,1031,1500,1502,11915,813
113471,9,-0.51,2.16,0.32,-0.009,-0.102,0.919,-2.41,-0.14,0.00,0.00,2.41,0.14,0.00,8.42,0.50,8.93,-1.66,0.00,0.30,-0.69,-6.17,1100,1100,1100,1100,1031,1500,1502,11928,813
113482,9,0.91,-0.82,0.75,0.033,0.005,0.847,-2.07,0.15,0.00,0.00,2.07,-0.15,0.00,7.24,-0.53,6.33,0.29,0.00,-0.13,0.60,-10.42,1100,1100,1100,1100,1031,1500,1502,11932,813
113494,9,-0.29,0.02,-0.37,-0.027,-0.137,0.912,-2.36,0.07,0.00,0.00,2.36,-0.07,0.00,8.27,-0.25,8.56,-0.27,0.00,0.32,0.15,10.69,1100,1100,1100,1100,1031,1500,1502,11928,813
113506,9,1.12,-1.13,0.09,-0.000,-0.014,0.908,-2.27,0.01,0.00,0.00,2.27,-0.01,0.00,7.94,-0.03,6.82,1.10,0.00,-0.11,0.51,-3.07,1100,1100,1100,1100,1031,1500,1502,11949,813
113519,9,-0.13,1.43,0.16,-0.053,-0.154,0.914,-2.59,-0.37,0.00,0.00,2.59,0.37,0.00,9.05,1.29,9.18,-0.15,0.00,0.41,-0.54,-2.62,1100,1100,1100,1100,1031,1500,1502,11945,813
113531,9,0.12,-1.39,0.95,-0.008,-0.027,0.892,-2.45,-0.21,0.00,0.00,2.45,0.21,0.00,8.57,0.74,8.44,2.12,0.00,0.42,0.63,-16.28,1100,1100,1100,1100,1031,1500,1502,11945,813
113542,9,1.08,-0.50,-0.18,-0.026,-0.161,0.943,-2.88,-0.35,0.00,0.00,2.88,0.35,0.00,10.07,1.24,8.99,1.74,0.00,-0.18,0.31,9.32,1100,1100,1100,1100,1031,1500,1502,11945,813
113555,9,0.03,-0.90,-0.03,0.040,0.003,0.813,-2.07,0.16,0.00,0.00,2.07,-0.16,0.00,7.25,-0.55,7.22,0.35,0.00,0.38,0.38,0.95,1100,1100,1100,1100,1031,1500,1502,11936,813
113566,9,1.80,-0.64,-0.57,0.001,-0.131,0.958,-2.54,0.10,0.00,0.00,2.54,-0.10,0.00,8.90,-0.37,7.10,0.28,0.00,-0.43,0.37,39.58,1100,1100,1100,1100,1031,1500,1502,11940,813
113579,9,-1.08,1.13,0.53,-0.051,-0.009,0.840,-2.02,-0.46,0.00,0.00,2.02,0.46,0.00,7.07,1.62,8.16,0.49,0.00,0.88,-0.39,17.39,1100,1100,1100,1100,1031,1500,1502,11945,813
113591,9,1.22,-0.07,-0.14,0.031,-0.093,0.955,-2.48,-0.52,0.00,0.00,2.48,0.52,0.00,8.66,1.82,7.44,1.89,0.00,-0.28,0.52,33.22,1100,1100,1100,1100,1031,1500,1502,11949,813
113602,9,-1.77,-0.00,0.60,-0.005,-0.069,0.832,-2.11,-0.25,0.00,0.00,2.11,0.25,0.00,7.39,0.86,9.16,0.87,0.00,1.00,0.12,19.98,1100,1100,1100,1100,1031,1500,1502,11949,813
113614,9,0.60,1.45,-0.58,0.001,-0.008,0.915,-2.26,-0.76,0.00,0.00,2.26,0.76,0.00,7.91,2.66,7.31,1.22,0.00,-0.01,-0.31,41.43,1100,1100,1100,1100,1031,1500,1502,11945,813
113626,9,0.15,2.18,0.83,-0.026,-0.114,0.907,-2.37,-0.90,0.00,0.00,2.37,0.90,0.00,8.29,3.14,8.15,0.96,0.00,0.21,-0.52,-13.67,1100,1100,1100,1100,1031,1500,1502,11953,813
113639,9,-0.42,0.46,-0.32,0.020,-0.071,0.845,-2.08,-0.40,0.00,0.00,2.08,0.40,0.00,7.26,1.39,7.69,0.93,0.00,0.65,0.23,6.09,1100,1100,1100,1100,1031,1500,1502,11957,813
113651,9,0.69,-1.38,-0.21,0.082,-0.019,0.908,-1.98,0.66,0.00,0.00,1.98,-0.66,0.00,6.94,-2.30,6.25,-0.92,0.00,0.21,0.52,8.29,1100,1100,1100,1100,1031,1500,1502,11961,813
113662,9,0.22,-1.71,0.67,0.010,-0.031,0.752,-1.85,0.96,0.00,0.00,1.85,-0.96,0.00,6.47,-3.36,6.26,-1.64,0.00,0.39,0.22,-13.46,1100,1100,1100,1100,1031,1500,1502,11940,813
113674,9,-1.09,-0.29,-1.35,0.013,-0.066,0.976,-1.93,0.82,0.00,0.00,1.93,-0.82,0.00,6.77,-2.85,7.86,-2.57,0.00,0.75,-0.26,25.62,1100,1100,1100,1100,1031,1500,1502,11928,813
113686,9,1.96,-1.91,1.09,0.086,-0.029,0.858,-1.61,1.08,0.00,0.00,1.61,-1.08,0.00,5.64,-3.78,3.68,-1.87,0.00,-0.65,0.52,-23.87,1100,1100,1100,1100,1031,1500,1502,11928,813
113699,9,0.39,-1.64,0.01,0.005,-0.064,0.808,-1.73,1.29,0.00,0.00,1.73,-1.29,0.00,6.06,-4.51,5.67,-2.87,0.00,0.19,0.09,0.12,1100,1100,1100,1100,1031,1500,1502,11924,813
113711,9,-2.22,1.40,-0.12,-0.031,-0.047,0.958,-1.94,0.56,0.00,0.00,1.94,-0.56,0.00,6.78,-1.94,9.00,-3.34,0.00,1.26,-0.99,6.72,1100,1100,1100,1100,1031,1500,1502,11920,813
113722,9,0.43,1.90,-0.56,-0.072,-0.064,0.975,-2.06,-0.31,0.00,0.00,2.06,0.31,0.00,7.20,1.10,6.77,-0.81,0.00,-0.16,-0.79,6.72,1100,1100,1100,1100,1031,1500,1502,11928,813
113734,9,-0.42,-0.05,0.23,0.018,-0.032,0.817,-1.90,-0.47,0.00,0.00,1.90,0.47,0.00,6.64,1.65,7.07,1.70,0.00,0.47,0.46,-5.33,1100,1100,1100,1100,1031,1500,1502,11928,813
113746,9,1.25,1.87,0.87,-0.009,-0.123,0.885,-2.42,-0.65,0.00,0.00,2.42,0.65,0.00,8.47,2.28,7.22,0.42,0.00,-0.43,0.03,-17.00,1100,1100,1100,1100,1031,1500,1502,11936,813
113759,9,-1.05,0.89,-0.60,0.017,-0.039,0.956,-1.85,0.31,0.00,0.00,1.85,-0.31,0.00,6.49,-1.08,7.53,-1.97,0.00,0.50,-0.04,15.46,1100,1100,1100,1100,1031,1500,1502,11936,813
113771,9,1.71,-3.79,0.23,0.124,0.031,0.788,-1.77,1.17,0.00,0.00,1.77,-1.17,0.00,6.18,-4.09,4.47,-0.30,0.00,-0.24,1.66,-3.14,1100,1100,1100,1100,1031,1500,1502,11936,813
113782,9,0.25,0.10,-0.84,0.078,-0.095,0.812,-1.90,1.58,0.00,0.00,1.90,-1.58,0.00,6.65,-5.52,6.41,-5.63,0.00,0.18,-0.22,12.66,1100,1100,1100,1100,1031,1500,1502,11940,813
113794,9,-3.04,1.50,-0.28,0.074,0.002,0.915,-1.50,2.37,0.00,0.00,1.50,-2.37,0.00,5.26,-8.30,8.30,-9.80,0.00,1.74,-1.29,1.94,1100,1100,1100,1100,1031,1500,1502,11936,813
113806,9,4.21,-0.41,0.92,0.002,-0.083,0.856,-2.32,1.76,0.00,0.00,2.32,-1.76,0.00,8.11,-6.15,3.90,-5.74,0.00,-1.81,0.07,-19.66,1100,1100,1100,1100,1031,1500,1502,11928,813
113819,9,-2.11,3.04,0.35,-0.030,-0.073,0.893,-1.86,1.50,0.00,0.00,1.86,-1.50,0.00,6.51,-5.25,8.62,-8.29,0.00,0.90,-1.18,-0.76,1100,1100,1100,1100,1031,1500,1502,11928,813
113831,9,0.38,-4.16,0.14,0.017,-0.035,0.947,-2.33,1.31,0.00,0.00,2.33,-1.31,0.00,8.17,-4.59,7.79,-0.44,0.00,0.15,2.09,1.01,1100,1100,1100,1100,1031,1500,1502,11928,813
113842,9,-0.17,2.58,-0.31,-0.100,-0.195,0.925,-2.68,0.38,0.00,0.00,2.68,-0.38,0.00,9.39,-1.31,9.56,-3.89,0.00,0.30,-1.15,7.80,1100,1100,1100,1100,1031,1500,1502,11928,813
113854,9,-2.19,-0.66,0.01,0.045,0.013,0.873,-1.95,0.11,0.00,0.00,1.95,-0.11,0.00,6.83,-0.40,9.03,0.26,0.00,1.64,0.16,-2.28,1100,1100,1100,1100,1031,1500,1502,11932,813
113867,9,3.49,-0.63,-0.25,0.030,-0.048,0.919,-2.51,-0.40,0.00,0.00,2.51,0.40,0.00,8.77,1.39,5.28,2.02,0.00,-1.03,0.45,4.26,1100,1100,1100,1100,1031,1500,1502,11940,813
113879,9,-1.57,2.88,0.63,-0.045,-0.074,0.861,-2.03,-0.07,0.00,0.00,2.03,0.07,0.00,7.11,0.23,8.68,-2.64,0.00,1.07,-1.61,-10.76,1100,1100,1100,1100,1031,1500,1502,11932,813
113891,9,0.35,-2.17,-0.30,0.108,0.061,0.783,-1.67,0.64,0.00,0.00,1.67,-0.64,0.00,5.84,-2.23,5.50,-0.07,0.00,0.34,0.79,7.04,1100,1100,1100,1100,1031,1500,1502,11928,813
113902,9,2.03,0.16,-0.08,0.016,-0.075,0.897,-1.95,0.72,0.00,0.00,1.95,-0.72,0.00,6.83,-2.51,4.81,-2.68,0.00,-0.82,-0.02,4.02,1100,1100,1100,1100,1031,1500,1502,11940,813
113914,9,-0.92,-3.37,0.11,0.071,0.029,0.843,-1.33,1.51,0.00,0.00,1.33,-1.51,0.00,4.65,-5.30,5.57,-1.93,0.00,0.69,1.16,-3.55,1100,1100,1100,1100,1031,1500,1502,11940,813
113926,9,1.79,-3.42,-0.59,0.024,-0.157,0.910,-2.43,1.01,0.00,0.00,2.43,-1.01,0.00,8.51,-3.53,6.73,-0.11,0.00,-0.31,1.17,11.49,1100,1100,1100,1100,1031,1500,1502,11949,813
113939,9,-2.28,3.43,0.63,-0.056,-0.196,0.846,-2.74,0.40,0.00,0.00,2.74,-0.40,0.00,9.59,-1.40,11.87,-4.83,0.00,1.37,-1.92,-12.06,1100,1100,1100,1100,1031,1500,1502,11928,813
113951,9,0.44,-0.11,-0.41,-0.006,-0.042,0.937,-2.57,0.12,0.00,0.00,2.57,-0.12,0.00,8.98,-0.42,8.54,-0.31,0.00,-0.03,0.06,5.58,1100,1100,1100,1100,1031,1500,1502,11936,813
113962,9,1.83,-0.28,0.41,-0.017,0.001,0.914,-2.28,0.17,0.00,0.00,2.28,-0.17,0.00,8.00,-0.58,6.16,-0.30,0.00,-0.51,-0.04,-4.79,1100,1100,1100,1100,1031,1500,1502,11928,813
113974,9,-0.65,-1.78,1.26,0.032,-0.031,0.768,-2.54,0.88,0.00,0.00,2.54,-0.88,0.00,8.89,-3.07,9.53,-1.30,0.00,0.73,0.38,-23.02,1100,1100,1100,1100,1031,1500,1502,11936,813
113986,9,-1.33,-0.06,-0.51,-0.022,-0.134,1.040,-2.78,1.22,0.00,0.00,2.78,-1.22,0.00,9.75,-4.28,11.07,-4.21,0.00,1.01,-0.52,13.08,1100,1100,1100,1100,1031,1500,1502,11945,813
113999,9,2.88,-4.73,-0.36,0.106,-0.063,0.786,-2.96,1.59,0.00,0.00,2.96,-1.59,0.00,10.37,-5.55,7.49,-0.82,0.00,-0.45,1.14,8.33,1100,1100,1100,1100,1031,1500,1502,11936,813
114011,9,1.91,0.47,-0.38,-0.039,-0.105,0.732,-3.29,0.61,0.00,0.00,3.29,-0.61,0.00,11.53,-2.13,9.62,-2.61,0.00,0.13,-1.18,5.96,1100,1100,1100,1100,1031,1500,1502,11936,813
114022,9,-0.48,-1.37,0.43,0.040,0.001,0.936,-2.53,0.74,0.00,0.00,2.53,-0.74,0.00,8.86,-2.60,9.34,-1.23,0.00,0.96,-0.05,-4.94,1100,1100,1100,1100,1031,1500,1502,11936,813
114034,9,3.62,-0.91,0.64,0.026,-0.050,0.984,-2.59,0.71,0.00,0.00,2.59,-0.71,0.00,9.05,-2.48,5.43,-1.58,0.00,-1.32,0.31,-9.15,1100,1100,1100,1100,1031,1500,1502,11936,813
114046,9,-2.32,4.27,-0.98,0.011,-0.103,0.898,-1.77,1.44,0.00,0.00,1.77,-1.44,0.00,6.20,-5.05,8.52,-9.33,0.00,1.23,-2.05,20.22,1100,1100,1100,1100,1031,1500,1502,11936,813
114059,9,-3.53,2.54,0.15,0.045,-0.031,0.841,-1.81,1.04,0.00,0.00,1.81,-1.04,0.00,6.33,-3.65,9.86,-6.20,0.00,1.92,-0.55,-2.95,1100,1100,1100,1100,1031,1500,1502,11928,813
114071,9,1.08,2.18,0.06,-0.138,-0.245,1.007,-2.85,-0.86,0.00,0.00,2.85,0.86,0.00,9.98,3.00,8.90,0.81,0.00,-0.79,0.58,0.15,1100,1100,1100,1100,1031,1500,1502,11920,813
114082,9,-2.91,1.88,0.19,-0.060,-0.100,0.881,-2.46,-1.10,0.00,0.00,2.46,1.10,0.00,8.60,3.86,11.51,1.98,0.00,1.39,-0.12,-1.73,1100,1100,1100,1100,1031,1500,1502,11920,813
114094,9,3.85,-2.87,-0.07,0.021,0.006,0.892,-3.02,-1.28,0.00,0.00,3.02,1.28,0.00,10.56,4.49,6.71,7.36,0.00,-1.10,1.62,2.19,1100,1100,1100,1100,1031,1500,1502,11920,813
114106,9,-1.31,0.92,0.19,0.013,-0.050,0.832,-2.54,-0.37,0.00,0.00,2.54,0.37,0.00,8.89,1.30,10.20,0.38,0.00,0.85,-0.36,-2.05,1100,1100,1100,1100,1031,1500,1502,11915,813
114119,9,-1.49,-3.14,0.69,0.084,0.135,0.868,-1.76,0.18,0.00,0.00,1.76,-0.18,0.00,6.15,-0.63,7.64,2.52,0.00,1.23,1.06,-11.95,1100,1100,1100,1100,1031,1500,1502,11928,813
114131,9,4.29,0.24,0.03,-0.011,-0.104,0.854,-2.33,-0.56,0.00,0.00,2.33,0.56,0.00,8.16,1.96,3.87,1.72,0.00,-1.57,0.16,3.46,1100,1100,1100,1100,1031,1500,1502,11932,813
114142,9,-2.81,5.52,0.56,-0.061,-0.094,0.871,-2.26,-1.07,0.00,0.00,2.26,1.07,0.00,7.92,3.73,10.73,-1.79,0.00,1.64,-2.22,-5.68,1100,1100,1100,1100,1031,1500,1502,11932,813
114154,9,0.28,-3.96,-0.77,0.057,-0.031,0.857,-2.60,-0.62,0.00,0.00,2.60,0.62,0.00,9.10,2.15,8.82,6.12,0.00,0.31,2.10,16.44,1100,1100,1100,1100,1031,1500,1502,11928,813
114166,9,3.01,-0.48,0.24,-0.028,-0.047,0.885,-2.38,-0.96,0.00,0.00,2.38,0.96,0.00,8.31,3.35,5.30,3.84,0.00,-1.30,0.35,-3.42,1100,1100,1100,1100,1031,1500,1502,11932,813
114179,9,-1.70,-0.11,0.56,-0.003,-0.029,0.796,-2.05,-0.42,0.00,0.00,2.05,0.42,0.00,7.18,1.45,8.89,1.56,0.00,1.30,-0.25,-11.07,1100,1100,1100,1100,1031,1500,1502,11920,813
114191,9,1.15,-0.44,-0.54,-0.083,-0.136,1.052,-2.75,-1.29,0.00,0.00,2.75,1.29,0.00,9.63,4.52,8.48,4.95,0.00,-0.09,0.49,13.12,1100,1100,1100,1100,1031,1500,1502,11932,813
114202,9,-0.62,1.27,0.62,-0.061,-0.085,0.917,-2.28,-2.14,0.00,0.00,2.28,2.14,0.00,7.99,7.49,8.60,6.22,0.00,0.70,-0.15,-8.89,1100,1100,1100,1100,1031,1500,1502,11928,813
114214,9,-0.16,-0.58,-0.23,-0.003,-0.064,0.779,-2.21,-1.81,0.00,0.00,2.21,1.81,0.00,7.74,6.34,7.90,6.93,0.00,0.77,0.23,6.54,1100,1100,1100,1100,1031,1500,1502,11928,813
114226,9,-0.80,2.39,0.27,0.014,0.001,0.955,-1.77,-1.69,0.00,0.00,1.77,1.69,0.00,6.18,5.91,6.98,3.52,0.00,0.77,-0.86,-1.97,1100,1100,1100,1100,1031,1500,1502,11928,813
114239,9,2.42,-1.53,0.66,-0.039,-0.033,0.963,-2.08,-1.61,0.00,0.00,2.08,1.61,0.00,7.28,5.62,4.86,7.15,0.00,-0.84,1.01,-13.84,1100,1100,1100,1100,1031,1500,1502,11924,813
