time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
78594,9,0.36,-0.08,-0.34,0.012,-0.053,0.889,-1.94,0.43,0.00,0.00,1.94,-0.43,0.00,6.79,-1.52,6.43,-1.43,0.00,0.14,-0.00,9.61,1100,1100,1100,1100,1038,1500,1507,12078,814
78606,9,0.09,-0.10,-0.91,0.020,-0.049,0.887,-1.91,0.53,0.00,0.00,1.91,-0.53,0.00,6.69,-1.87,6.60,-1.78,0.00,0.29,-0.01,13.71,1100,1100,1100,1100,1038,1500,1507,12065,814
78619,9,-0.06,0.18,0.24,0.014,-0.052,0.893,-1.90,0.59,0.00,0.00,1.90,-0.59,0.00,6.63,-2.05,6.69,-2.22,0.00,0.35,-0.19,-9.91,1100,1100,1100,1100,1038,1500,1507,12049,814
78631,9,0.21,0.12,1.05,0.014,-0.049,0.889,-1.88,0.49,0.00,0.00,1.88,-0.49,0.00,6.59,-1.73,6.38,-1.85,0.00,0.20,-0.16,-17.07,1100,1100,1100,1100,1038,1500,1507,12044,814
78642,9,0.33,-0.50,0.27,0.016,-0.047,0.885,-1.94,0.46,0.00,0.00,1.94,-0.46,0.00,6.78,-1.61,6.44,-1.11,0.00,0.20,0.11,1.90,1100,1100,1100,1100,1038,1500,1507,12024,814
78654,9,-0.06,-0.35,-0.81,0.015,-0.056,0.900,-2.00,0.53,0.00,0.00,2.00,-0.53,0.00,7.01,-1.87,7.06,-1.52,0.00,0.38,0.03,17.28,1100,1100,1100,1100,1038,1500,1507,12019,814
78666,9,-0.00,-0.05,-0.58,0.018,-0.057,0.897,-1.90,0.64,0.00,0.00,1.90,-0.64,0.00,6.65,-2.24,6.66,-2.19,0.00,0.29,-0.10,6.02,1100,1100,1100,1100,1038,1500,1507,12015,814
78679,9,-0.24,0.61,0.52,-0.019,-0.052,0.904,-1.75,0.43,0.00,0.00,1.75,-0.43,0.00,6.11,-1.50,6.35,-2.11,0.00,0.36,-0.33,-13.16,1100,1100,1100,1100,1038,1500,1507,11982,814
78691,9,-0.08,0.10,0.82,0.019,-0.050,0.889,-1.75,0.47,0.00,0.00,1.75,-0.47,0.00,6.11,-1.66,6.19,-1.76,0.00,0.29,-0.04,-11.37,1100,1100,1100,1100,1038,1500,1507,11965,814
78702,9,0.40,-0.12,0.05,0.022,-0.053,0.888,-1.83,0.49,0.00,0.00,1.83,-0.49,0.00,6.39,-1.72,5.99,-1.60,0.00,0.06,0.06,5.00,1100,1100,1100,1100,1038,1500,1507,11982,814
78714,9,0.30,-0.01,-0.67,0.013,-0.065,0.886,-1.95,0.53,0.00,0.00,1.95,-0.53,0.00,6.83,-1.86,6.53,-1.85,0.00,0.14,-0.00,13.07,1100,1100,1100,1100,1038,1500,1507,11982,814
78726,9,-0.17,0.59,-0.44,0.015,-0.055,0.891,-1.95,0.53,0.00,0.00,1.95,-0.53,0.00,6.81,-1.85,6.98,-2.44,0.00,0.37,-0.16,3.83,1100,1100,1100,1100,1038,1500,1507,11961,814
78739,9,0.05,0.03,0.51,0.015,-0.052,0.888,-1.97,0.56,0.00,0.00,1.97,-0.56,0.00,6.90,-1.94,6.85,-1.98,0.00,0.26,0.02,-11.94,1100,1100,1100,1100,1038,1500,1507,11920,814
78751,9,0.30,0.18,0.49,0.002,-0.060,0.883,-2.04,0.43,0.00,0.00,2.04,-0.43,0.00,7.13,-1.49,6.83,-1.66,0.00,0.17,-0.09,-5.43,1100,1100,1100,1100,1038,1500,1507,11945,853
78762,9,0.44,0.32,-0.49,0.019,-0.043,0.895,-2.03,0.44,0.00,0.00,2.03,-0.44,0.00,7.09,-1.55,6.66,-1.88,0.00,0.16,-0.13,11.85,1100,1100,1100,1100,1038,1500,1507,11953,853
78774,9,-0.40,0.19,-0.72,0.043,-0.029,0.880,-1.82,0.79,0.00,0.00,1.82,-0.79,0.00,6.37,-2.78,6.77,-2.97,0.00,0.53,-0.13,9.41,1100,1100,1100,1100,1038,1500,1507,11970,853
78786,9,-1.33,1.05,0.25,0.029,-0.047,0.888,-1.76,1.07,0.00,0.00,1.76,-1.07,0.00,6.16,-3.76,7.49,-4.81,0.00,0.76,-0.49,-9.71,1100,1100,1100,1100,1038,1500,1507,11970,853
78799,9,-0.61,1.39,1.00,-0.031,-0.080,0.908,-2.02,0.53,0.00,0.00,2.02,-0.53,0.00,7.09,-1.85,7.70,-3.24,0.00,0.26,-0.36,-16.65,1100,1100,1100,1100,1038,1500,1507,11970,853
78811,9,1.34,-0.29,0.27,-0.013,-0.020,0.885,-1.92,0.05,0.00,0.00,1.92,-0.05,0.00,6.71,-0.19,5.37,0.11,0.00,-0.49,0.46,1.53,1100,1100,1100,1100,1038,1500,1507,11970,853
78822,9,0.34,-0.35,-0.46,0.035,-0.079,0.889,-2.06,0.18,0.00,0.00,2.06,-0.18,0.00,7.20,-0.63,6.86,-0.28,0.00,0.17,0.35,11.80,1100,1100,1100,1100,1038,1500,1507,11965,853
78834,9,-1.09,0.58,-0.36,-0.006,-0.099,0.925,-2.45,0.30,0.00,0.00,2.45,-0.30,0.00,8.59,-1.06,9.68,-1.63,0.00,0.87,-0.21,5.01,1100,1100,1100,1100,1038,1500,1507,11945,853
78846,9,0.12,-0.91,0.49,0.011,0.029,0.847,-1.77,-0.00,0.00,0.00,1.77,0.00,0.00,6.20,0.01,6.08,0.92,0.00,0.25,0.30,-10.52,1100,1100,1100,1100,1038,1505,1502,11945,853
78859,9,1.20,1.04,0.69,0.032,-0.074,0.941,-1.68,0.25,0.00,0.00,1.68,-0.25,0.00,5.87,-0.87,4.67,-1.91,0.00,-0.32,-0.42,-9.02,1100,1100,1100,1100,1038,1505,1502,11965,857
78871,9,0.78,-0.53,-0.44,0.017,-0.073,0.902,-2.10,0.50,0.00,0.00,2.10,-0.50,0.00,7.36,-1.76,6.58,-1.23,0.00,-0.08,0.46,11.96,1100,1100,1100,1100,1038,1500,1507,11970,857
78882,9,-2.05,0.87,-0.29,-0.042,-0.064,0.860,-1.77,0.60,0.00,0.00,1.77,-0.60,0.00,6.18,-2.11,8.23,-2.97,0.00,1.03,-0.59,4.54,1100,1100,1100,1100,1038,1500,1507,11974,857
78894,9,-0.20,0.81,-0.43,-0.020,-0.089,0.982,-1.88,0.40,0.00,0.00,1.88,-0.40,0.00,6.57,-1.40,6.77,-2.22,0.00,0.25,-0.30,4.65,1100,1100,1100,1100,1038,1500,1507,11978,857
78906,9,-0.69,0.45,0.55,0.025,-0.055,0.789,-1.89,0.61,0.00,0.00,1.89,-0.61,0.00,6.60,-2.13,7.28,-2.58,0.00,0.68,-0.19,-11.20,1100,1100,1100,1100,1038,1500,1507,11965,857
78919,9,-0.21,0.63,-0.16,0.016,-0.128,0.959,-2.48,0.92,0.00,0.00,2.48,-0.92,0.00,8.69,-3.22,8.90,-3.85,0.00,0.43,-0.46,6.17,1100,1100,1100,1100,1038,1500,1507,11990,857
78931,9,-0.16,0.24,0.29,-0.030,0.011,0.808,-1.75,0.67,0.00,0.00,1.75,-0.67,0.00,6.12,-2.35,6.28,-2.59,0.00,0.32,-0.56,-4.24,1100,1100,1100,1100,1038,1500,1507,11982,857
78943,9,2.14,-1.04,-1.07,0.024,-0.081,0.983,-1.93,0.44,0.00,0.00,1.93,-0.44,0.00,6.74,-1.55,4.60,-0.51,0.00,-0.33,0.03,19.69,1100,1100,1100,1100,1038,1502,1507,11978,857
78954,9,0.66,-0.83,0.93,0.026,-0.037,0.767,-1.98,0.54,0.00,0.00,1.98,-0.54,0.00,6.95,-1.90,6.29,-1.07,0.00,0.60,-0.20,-20.12,1100,1100,1100,1100,1038,1502,1505,11978,861
78966,9,0.22,-2.09,-0.41,0.057,-0.064,0.969,-2.09,0.83,0.00,0.00,2.09,-0.83,0.00,7.31,-2.90,7.08,-0.81,0.00,0.52,0.41,11.68,1100,1100,1100,1100,1038,1500,1507,11995,861
78979,9,-0.89,1.23,1.07,0.005,-0.028,0.839,-1.73,0.72,0.00,0.00,1.73,-0.72,0.00,6.07,-2.53,6.96,-3.76,0.00,0.88,-1.34,-16.42,1100,1100,1100,1100,1038,1500,1507,11999,861
78991,9,-0.13,1.07,-1.18,0.086,-0.040,0.905,-1.80,1.02,0.00,0.00,1.80,-1.02,0.00,6.31,-3.57,6.44,-4.63,0.00,0.36,-0.66,26.89,1100,1100,1100,1100,1038,1500,1507,11999,861
79002,9,-2.86,1.38,0.33,0.019,-0.093,0.845,-1.83,1.68,0.00,0.00,1.83,-1.68,0.00,6.39,-5.87,9.25,-7.25,0.00,1.30,-0.73,-7.66,1100,1100,1100,1100,1038,1500,1507,11990,861
79014,9,-1.22,2.86,-0.14,-0.071,-0.060,0.961,-1.79,0.88,0.00,0.00,1.79,-0.88,0.00,6.27,-3.08,7.49,-5.94,0.00,0.16,-1.15,0.52,1100,1100,1100,1100,1038,1500,1507,11995,861
79026,9,-0.30,1.41,1.41,-0.042,-0.128,0.911,-2.10,0.41,0.00,0.00,2.10,-0.41,0.00,7.34,-1.45,7.65,-2.86,0.00,-0.01,-0.34,-22.41,1100,1100,1100,1100,1038,1500,1507,11999,861
79039,9,-1.14,2.48,-0.29,0.002,-0.074,0.842,-2.24,1.00,0.00,0.00,2.24,-1.00,0.00,7.84,-3.49,8.98,-5.96,0.00,0.56,-0.92,8.86,1100,1100,1100,1100,1038,1500,1507,12015,861
79051,9,0.60,-1.35,-0.12,-0.012,-0.034,0.926,-2.26,0.80,0.00,0.00,2.26,-0.80,0.00,7.92,-2.81,7.32,-1.46,0.00,-0.11,0.73,5.16,1100,1100,1100,1100,1038,1500,1507,12015,873
79062,9,1.53,-0.06,-0.34,-0.036,-0.049,0.861,-2.03,0.44,0.00,0.00,2.03,-0.44,0.00,7.10,-1.53,5.57,-1.46,0.00,-0.54,-0.05,0.71,1100,1100,1100,1100,1038,1500,1507,12007,873
79074,9,1.44,-1.88,-0.05,0.040,0.009,0.950,-1.88,0.48,0.00,0.00,1.88,-0.48,0.00,6.57,-1.66,5.12,0.21,0.00,-0.06,0.58,0.77,1100,1100,1100,1100,1038,1500,1507,11995,873
79086,9,2.31,-3.75,1.07,0.075,-0.078,0.823,-2.23,0.98,0.00,0.00,2.23,-0.98,0.00,7.82,-3.43,5.51,0.32,0.00,-0.45,1.32,-20.55,1100,1100,1100,1100,1038,1500,1507,11995,873
79099,9,-3.12,0.46,-0.96,0.109,-0.010,0.860,-1.47,1.99,0.00,0.00,1.47,-1.99,0.00,5.15,-6.95,8.28,-7.41,0.00,1.87,-0.94,21.42,1100,1100,1100,1100,1038,1500,1507,11990,873
79111,9,0.98,-3.82,-0.08,0.130,-0.012,0.821,-1.48,2.33,0.00,0.00,1.48,-2.33,0.00,5.17,-8.15,4.20,-4.32,0.00,-0.18,1.16,-0.32,1100,1100,1100,1100,1038,1500,1507,11982,873
79122,9,-2.09,3.03,-0.68,-0.063,-0.128,0.894,-1.62,2.01,0.00,0.00,1.62,-2.01,0.00,5.68,-7.04,7.77,-10.06,0.00,0.84,-2.12,8.92,1100,1100,1100,1100,1038,1500,1507,11982,873
79134,9,-1.94,2.67,0.33,-0.094,-0.062,0.966,-1.89,0.69,0.00,0.00,1.89,-0.69,0.00,6.62,-2.40,8.56,-5.07,0.00,0.93,-1.34,-6.11,1100,1100,1100,1100,1038,1500,1507,11978,873
79146,9,1.99,0.72,0.77,-0.098,-0.130,0.945,-2.36,-0.79,0.00,0.00,2.36,0.79,0.00,8.26,2.75,6.27,2.03,0.00,-1.27,0.57,-13.11,1100,1100,1100,1100,1038,1500,1507,11990,873
79159,9,-1.23,-0.96,0.44,-0.025,-0.025,0.853,-2.17,-0.69,0.00,0.00,2.17,0.69,0.00,7.60,2.42,8.84,3.38,0.00,0.91,0.63,-4.24,1100,1100,1100,1100,1038,1500,1507,11986,943
79171,9,4.71,-4.48,-0.24,0.046,-0.032,0.822,-2.70,-0.70,0.00,0.00,2.70,0.70,0.00,9.44,2.44,4.73,6.92,0.00,-1.42,1.99,5.25,1100,1100,1100,1100,1038,1500,1507,11990,943
79182,9,-1.11,-0.64,-0.64,-0.027,-0.037,0.931,-2.18,-0.47,0.00,0.00,2.18,0.47,0.00,7.62,1.64,8.72,2.28,0.00,1.08,-0.21,11.08,1100,1100,1100,1100,1038,1500,1507,11990,943
79194,9,0.92,-4.34,0.25,0.110,0.002,0.881,-1.77,0.43,0.00,0.00,1.77,-0.43,0.00,6.19,-1.52,5.27,2.82,0.00,0.43,1.24,-6.54,1100,1100,1100,1100,1038,1500,1507,11999,943
79206,9,1.92,2.25,0.24,0.003,-0.201,0.849,-2.05,0.03,0.00,0.00,2.05,-0.03,0.00,7.19,-0.11,5.26,-2.37,0.00,-0.50,-1.37,-2.05,1100,1100,1100,1100,1038,1500,1507,12003,943
79219,9,-4.00,3.01,0.24,-0.038,-0.058,0.890,-1.47,0.78,0.00,0.00,1.47,-0.78,0.00,5.13,-2.74,9.14,-5.75,0.00,2.26,-2.05,-2.47,1100,1100,1100,1100,1038,1500,1507,11982,943
79231,9,0.90,-0.00,-0.19,0.053,0.073,0.922,-1.46,0.74,0.00,0.00,1.46,-0.74,0.00,5.09,-2.58,4.19,-2.58,0.00,-0.42,0.16,5.45,1100,1100,1100,1100,1038,1500,1507,11982,943
79242,9,-2.17,1.16,0.60,-0.082,-0.035,0.942,-1.61,0.34,0.00,0.00,1.61,-0.34,0.00,5.62,-1.20,7.79,-2.37,0.00,0.72,-0.26,-10.81,1100,1100,1100,1100,1038,1500,1507,11990,943
79255,9,-1.42,-0.25,0.22,0.088,0.017,0.803,-1.54,0.23,0.00,0.00,1.54,-0.23,0.00,5.40,-0.80,6.82,-0.54,0.00,0.80,0.65,-2.73,1100,1100,1100,1100,1038,1500,1507,11982,1003
79266,9,0.55,3.79,-0.07,-0.050,-0.133,0.913,-2.17,-0.84,0.00,0.00,2.17,0.84,0.00,7.60,2.93,7.05,-0.86,0.00,-0.41,-0.75,4.82,1100,1100,1100,1100,1038,1500,1507,11970,1003
79279,9,-2.01,1.29,-0.26,0.106,-0.022,0.791,-1.46,0.01,0.00,0.00,1.46,-0.01,0.00,5.10,-0.03,7.11,-1.32,0.00,0.93,0.09,6.10,1100,1100,1100,1100,1038,1500,1507,11974,1003
79291,9,4.07,-4.06,-0.13,0.038,0.058,0.887,-1.45,0.15,0.00,0.00,1.45,-0.15,0.00,5.09,-0.54,1.02,3.52,0.00,-1.61,2.07,1.57,1100,1100,1100,1100,1038,1500,1507,11970,1003
79302,9,0.50,1.70,1.19,-0.067,-0.120,0.942,-1.70,-0.50,0.00,0.00,1.70,0.50,0.00,5.95,1.74,5.46,0.04,0.00,-0.16,-0.29,-22.29,1100,1100,1100,1100,1038,1500,1507,11982,1003
79314,9,-0.18,-1.69,0.11,0.046,-0.067,0.982,-1.45,0.06,0.00,0.00,1.45,-0.06,0.00,5.08,-0.21,5.26,1.48,0.00,0.40,1.06,-0.26,1100,1100,1100,1100,1038,1500,1507,11982,1003
79326,9,-0.23,0.59,-1.01,0.002,-0.142,0.892,-2.08,0.01,0.00,0.00,2.08,-0.01,0.00,7.28,-0.05,7.52,-0.64,0.00,0.65,-0.02,23.41,1100,1100,1100,1100,1038,1500,1507,11982,1003
79339,9,-3.57,4.31,0.08,0.007,-0.088,0.759,-1.86,0.50,0.00,0.00,1.86,-0.50,0.00,6.52,-1.74,10.09,-6.05,0.00,2.06,-1.79,-1.94,1100,1100,1100,1100,1038,1500,1507,11978,1003
79351,9,1.90,1.69,0.44,-0.080,-0.014,1.047,-1.83,-0.18,0.00,0.00,1.83,0.18,0.00,6.42,0.63,4.52,-1.07,0.00,-0.73,-0.05,-11.49,1100,1100,1100,1100,1038,1500,1507,11970,822
79362,9,5.79,-2.16,0.62,-0.020,-0.067,0.944,-1.89,-0.01,0.00,0.00,1.89,0.01,0.00,6.62,0.02,0.84,2.18,0.00,-2.09,1.37,-9.80,1100,1100,1100,1100,1038,1500,1507,11982,822
79374,9,1.83,-3.63,0.37,-0.014,-0.060,0.733,-2.16,0.02,0.00,0.00,2.16,-0.02,0.00,7.57,-0.08,5.74,3.55,0.00,0.30,1.23,-5.80,1100,1100,1100,1100,1038,1500,1507,11995,822
79386,9,-0.62,-3.02,-1.56,0.081,-0.073,0.882,-2.34,0.14,0.00,0.00,2.34,-0.14,0.00,8.17,-0.48,8.80,2.54,0.00,1.50,0.70,32.38,1100,1100,1100,1100,1038,1500,1507,12007,822
79399,9,2.26,-1.84,-0.01,0.136,-0.063,0.833,-2.25,1.15,0.00,0.00,2.25,-1.15,0.00,7.87,-4.04,5.60,-2.20,0.00,-0.09,-0.31,-0.74,1100,1100,1100,1100,1038,1500,1507,12015,822
79411,9,1.47,-0.48,-0.05,0.050,-0.050,0.906,-1.89,1.63,0.00,0.00,1.89,-1.63,0.00,6.62,-5.72,5.15,-5.24,0.00,-0.10,-0.61,-1.64,1100,1100,1100,1100,1038,1500,1507,12015,822
79422,9,-1.07,-1.54,0.49,0.044,-0.075,0.997,-1.39,2.73,0.00,0.00,1.39,-2.73,0.00,4.85,-9.57,5.93,-8.03,0.00,0.92,-0.05,-7.43,1100,1100,1100,1100,1038,1500,1507,11999,822
79434,9,-1.64,2.35,1.05,0.034,-0.103,0.800,-1.66,2.79,0.00,0.00,1.66,-2.79,0.00,5.80,-9.77,7.44,-12.12,0.00,0.83,-1.45,-18.07,1100,1100,1100,1100,1038,1500,1507,11995,822
79446,9,-6.28,4.41,-1.02,0.039,-0.091,0.942,-1.30,3.37,0.00,0.00,1.30,-3.37,0.00,4.54,-11.79,10.81,-16.19,0.00,2.59,-2.43,21.17,1100,1100,1100,1100,1038,1500,1507,11982,822
79459,9,-3.55,1.03,-0.09,0.149,0.046,0.859,-1.32,3.53,0.00,0.00,1.32,-3.53,0.00,4.61,-12.35,8.15,-13.38,0.00,1.03,-0.35,2.05,1100,1100,1100,1100,1038,1500,1507,11965,814
79471,9,0.02,3.00,0.43,-0.034,-0.098,0.893,-2.07,3.11,0.00,0.00,2.07,-3.11,0.00,7.24,-10.89,7.22,-13.89,0.00,-0.91,-1.21,-11.46,1100,1100,1100,1100,1038,1500,1507,11965,814
79482,9,-2.82,1.24,0.82,0.050,0.025,0.811,-1.71,2.90,0.00,0.00,1.71,-2.90,0.00,6.00,-10.15,8.81,-11.39,0.00,0.81,-0.06,-12.53,1100,1100,1100,1100,1038,1500,1507,11970,814
79494,9,4.67,-0.92,1.07,-0.094,-0.019,0.898,-2.69,1.17,0.00,0.00,2.69,-1.17,0.00,9.42,-4.08,4.75,-3.16,0.00,-2.22,1.19,-14.88,1100,1100,1100,1100,1038,1500,1507,11965,814
79506,9,0.20,3.13,-0.85,-0.156,-0.173,0.920,-2.84,-0.51,0.00,0.00,2.84,0.51,0.00,9.93,1.78,9.73,-1.35,0.00,0.16,-0.62,23.63,1100,1100,1100,1100,1038,1500,1507,11965,814
79519,9,0.34,-0.88,-0.43,0.010,-0.070,0.906,-2.67,-1.21,0.00,0.00,2.67,1.21,0.00,9.35,4.23,9.01,5.11,0.00,0.87,0.79,10.70,1100,1100,1100,1100,1038,1500,1507,11978,814
79531,9,3.81,-3.12,0.08,-0.014,-0.144,1.005,-2.97,-1.36,0.00,0.00,2.97,1.36,0.00,10.40,4.78,6.59,7.90,0.00,-1.10,1.86,-3.23,1100,1100,1100,1100,1038,1500,1507,11970,814
79542,9,-4.72,1.94,0.67,-0.030,-0.037,0.895,-1.94,-0.47,0.00,0.00,1.94,0.47,0.00,6.81,1.64,11.53,-0.30,0.00,2.66,-1.31,-11.90,1100,1100,1100,1100,1038,1500,1507,11965,814
79554,9,0.16,-1.47,0.50,0.080,-0.007,0.885,-2.10,-0.10,0.00,0.00,2.10,0.10,0.00,7.37,0.34,7.21,1.80,0.00,0.38,0.41,-5.07,1100,1100,1100,1100,1038,1500,1507,11965,814
79566,9,-1.35,4.52,-0.44,-0.011,-0.197,0.932,-2.40,-0.11,0.00,0.00,2.40,0.11,0.00,8.41,0.38,9.76,-4.14,0.00,0.43,-1.68,11.12,1100,1100,1100,1100,1038,1500,1507,11965,814
79579,9,-3.54,3.18,-0.29,-0.024,0.056,0.879,-1.81,-0.23,0.00,0.00,1.81,0.23,0.00,6.35,0.81,9.89,-2.37,0.00,1.82,-1.24,4.15,1100,1100,1100,1100,1038,1500,1507,11978,814
79591,9,4.03,-1.75,0.23,0.011,0.057,0.832,-2.23,-0.95,0.00,0.00,2.23,0.95,0.00,7.81,3.32,3.77,5.08,0.00,-1.75,1.75,-4.27,1100,1100,1100,1100,1038,1500,1507,11986,814
79602,9,-1.73,1.60,1.28,-0.076,-0.075,0.960,-2.21,-1.31,0.00,0.00,2.21,1.31,0.00,7.72,4.59,9.45,2.99,0.00,0.75,0.05,-19.35,1100,1100,1100,1100,1038,1500,1507,11982,814
79614,9,-0.37,-4.44,0.13,0.119,-0.041,0.798,-2.31,-0.40,0.00,0.00,2.31,0.40,0.00,8.09,1.40,8.45,5.84,0.00,0.63,2.45,7.12,1100,1100,1100,1100,1038,1500,1507,11986,814
79626,9,4.57,2.28,-0.03,-0.151,-0.258,0.978,-2.95,-1.57,0.00,0.00,2.95,1.57,0.00,10.32,5.48,5.75,3.21,0.00,-1.91,-0.65,5.33,1100,1100,1100,1100,1038,1500,1507,11995,814
79639,9,-1.82,2.48,-0.88,-0.074,-0.052,0.916,-1.70,-1.01,0.00,0.00,1.70,1.01,0.00,5.93,3.52,7.75,1.03,0.00,1.20,-1.07,12.86,1100,1100,1100,1100,1038,1500,1507,11986,814
79651,9,0.68,-2.98,-0.01,0.061,0.019,0.939,-1.98,-0.80,0.00,0.00,1.98,0.80,0.00,6.93,2.80,6.24,5.78,0.00,0.36,1.59,-1.77,1100,1100,1100,1100,1038,1500,1507,11982,814
79663,9,-2.23,0.47,1.27,0.025,-0.134,0.904,-2.06,-0.31,0.00,0.00,2.06,0.31,0.00,7.20,1.07,9.43,0.60,0.00,1.30,-0.17,-20.36,1100,1100,1100,1100,1038,1500,1507,11986,814
79674,9,-2.11,0.31,0.16,0.019,-0.001,0.820,-1.75,-0.62,0.00,0.00,1.75,0.62,0.00,6.12,2.18,8.22,1.87,0.00,1.46,-0.29,4.65,1100,1100,1100,1100,1038,1500,1507,11978,814
79686,9,5.40,-0.90,-0.19,-0.068,-0.083,0.989,-2.54,-1.23,0.00,0.00,2.54,1.23,0.00,8.89,4.30,3.49,5.20,0.00,-2.24,0.63,6.28,1100,1100,1100,1100,1038,1500,1507,11970,814
