time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
20054,9,-1.63,-6.07,-1.45,0.016,-0.075,0.993,-0.59,0.27,0.00,0.00,0.59,-0.27,0.00,2.07,-0.95,3.69,5.12,0.00,0.43,1.09,31.38,1100,1100,1100,1100,1034,1500,1515,10991,802
20066,9,2.15,1.69,0.48,0.014,-0.038,1.000,-0.13,0.30,0.00,0.00,0.13,-0.30,0.00,0.46,-1.04,-1.69,-2.73,0.00,-0.45,-0.50,-14.89,1100,1100,1100,1100,1034,1500,1515,10996,802
20078,9,-0.67,-4.75,-0.07,0.028,-0.064,0.998,-0.01,0.71,0.00,0.00,0.01,-0.71,0.00,0.02,-2.49,0.69,2.26,0.00,0.23,0.71,2.25,1100,1100,1100,1100,1043,1500,1515,10996,802
20090,9,0.51,-1.47,0.39,0.038,-0.052,0.991,-0.00,1.07,0.00,0.00,0.00,-1.07,0.00,0.01,-3.73,-0.51,-2.25,0.00,-0.10,0.01,-8.49,1100,1100,1100,1100,1043,1500,1515,11000,802
20102,9,-0.83,-2.62,-0.72,0.031,-0.069,0.985,-0.23,1.40,0.00,0.00,0.23,-1.40,0.00,0.79,-4.90,1.63,-2.28,0.00,0.21,0.08,15.05,1100,1100,1100,1100,1034,1500,1515,10996,802
20114,9,0.55,0.75,0.52,0.036,-0.051,0.994,-0.17,1.39,0.00,0.00,0.17,-1.39,0.00,0.61,-4.88,0.06,-5.62,0.00,-0.09,-0.41,-13.54,1100,1100,1100,1100,1034,1500,1515,11000,802
20126,9,-1.38,-0.00,-0.54,0.030,-0.074,0.995,-0.36,1.63,0.00,0.00,0.36,-1.63,0.00,1.27,-5.69,2.65,-5.69,0.00,0.37,-0.25,14.14,1100,1100,1100,1100,1034,1500,1515,11016,802
20138,9,0.45,0.69,0.40,0.029,-0.049,1.007,-0.15,1.39,0.00,0.00,0.15,-1.39,0.00,0.52,-4.86,0.06,-5.55,0.00,-0.10,-0.13,-10.05,1100,1100,1100,1100,1034,1500,1515,11016,802
20150,9,-1.10,-0.52,-0.78,0.023,-0.065,0.990,-0.08,1.30,0.00,0.00,0.08,-1.30,0.00,0.29,-4.56,1.39,-4.04,0.00,0.28,0.11,16.15,1100,1100,1100,1100,1034,1500,1515,11021,802
20162,9,-0.18,0.15,0.25,0.037,-0.054,0.992,-0.01,1.27,0.00,0.00,0.01,-1.27,0.00,0.05,-4.46,0.22,-4.60,0.00,0.04,-0.02,-8.27,1100,1100,1100,1100,1034,1500,1515,11004,802
20174,9,-0.57,1.40,-0.33,0.007,-0.072,1.013,-0.23,1.05,0.00,0.00,0.23,-1.05,0.00,0.81,-3.68,1.38,-5.07,0.00,0.14,-0.32,6.18,1100,1100,1100,1100,1034,1500,1515,11004,802
20186,9,3.41,1.78,0.60,0.018,-0.056,1.012,-0.04,0.76,0.00,0.00,0.04,-0.76,0.00,0.14,-2.64,-3.27,-4.43,0.00,-0.69,-0.41,-13.60,1100,1100,1100,1100,1035,1501,1515,11008,802
20198,9,-0.54,0.31,-0.07,0.005,-0.082,1.011,-0.57,0.56,0.00,0.00,0.57,-0.56,0.00,1.98,-1.94,2.52,-2.25,0.00,0.20,-0.03,4.21,1100,1100,1100,1100,1033,1500,1515,11008,802
20210,9,1.74,-4.04,-0.42,0.021,-0.053,1.007,-0.38,0.64,0.00,0.00,0.38,-0.64,0.00,1.32,-2.23,-0.41,1.81,0.00,-0.32,0.74,5.13,1100,1100,1100,1100,1033,1500,1515,11012,802
20222,9,0.10,-0.41,-0.19,-0.013,-0.080,1.018,-0.72,0.20,0.00,0.00,0.72,-0.20,0.00,2.52,-0.70,2.42,-0.29,0.00,0.09,0.09,7.17,1100,1100,1100,1100,1033,1500,1515,11004,802
20234,9,0.00,-0.15,-0.32,-0.006,-0.063,1.054,-0.46,-0.45,0.00,0.00,0.46,0.45,0.00,1.61,1.59,1.61,1.74,0.00,0.08,0.42,3.92,1100,1100,1100,1100,1033,1500,1515,10996,802
20246,9,0.13,4.76,-1.19,-0.024,-0.046,1.049,-0.15,-1.10,0.00,0.00,0.15,1.10,0.00,0.54,3.86,0.41,-0.90,0.00,-0.02,-0.50,20.73,1100,1100,1100,1100,1033,1500,1515,10996,802
20258,9,1.47,2.64,1.03,-0.008,-0.062,1.050,0.12,-1.02,0.00,0.00,-0.12,1.02,0.00,-0.43,3.58,-1.90,0.95,0.00,-0.24,-0.07,-27.39,1100,1100,1100,1100,1033,1500,1515,10987,802
20270,9,-1.31,1.28,-1.36,-0.011,-0.057,1.035,-0.14,-1.05,0.00,0.00,0.14,1.05,0.00,0.51,3.68,1.82,2.40,0.00,0.31,0.16,23.32,1100,1100,1100,1100,1033,1500,1515,10996,802
20282,9,-1.64,-4.31,1.51,0.015,-0.075,1.019,-0.18,-0.47,0.00,0.00,0.18,0.47,0.00,0.62,1.66,2.26,5.97,0.00,0.38,1.09,-33.00,1100,1100,1100,1100,1033,1500,1515,10987,802
20294,9,-0.05,1.85,-1.24,0.007,-0.059,1.010,-0.28,-0.36,0.00,0.00,0.28,0.36,0.00,0.97,1.26,1.01,-0.59,0.00,-0.01,-0.42,23.03,1100,1100,1100,1100,1033,1500,1515,11000,802
20306,9,1.30,0.76,1.55,0.008,-0.070,1.020,-0.19,-0.01,0.00,0.00,0.19,0.01,0.00,0.66,0.05,-0.64,-0.71,0.00,-0.20,-0.16,-30.00,1100,1100,1100,1100,1033,1500,1515,11000,802
20318,9,-1.22,3.66,-0.74,-0.003,-0.068,1.036,-0.50,-0.23,0.00,0.00,0.50,0.23,0.00,1.74,0.80,2.96,-2.86,0.00,0.26,-0.61,10.81,1100,1100,1100,1100,1033,1500,1515,10996,802
20330,9,-0.05,3.51,0.58,-0.026,-0.084,1.051,-0.94,-0.58,0.00,0.00,0.94,0.58,0.00,3.28,2.02,3.33,-1.49,0.00,0.08,-0.25,-8.73,1100,1100,1100,1100,1033,1500,1515,10996,802
20342,9,-0.58,0.82,0.06,-0.004,-0.084,1.035,-1.09,-0.85,0.00,0.00,1.09,0.85,0.00,3.80,2.97,4.38,2.15,0.00,0.22,0.31,-2.50,1100,1100,1100,1100,1033,1500,1515,10996,802
20354,9,-1.54,-0.42,-0.01,-0.015,-0.092,1.021,-1.45,-0.84,0.00,0.00,1.45,0.84,0.00,5.08,2.94,6.62,3.37,0.00,0.50,0.42,5.58,1100,1100,1100,1100,1033,1500,1515,11004,802
20366,9,-0.85,-1.01,-0.68,0.004,-0.077,1.026,-1.34,-0.74,0.00,0.00,1.34,0.74,0.00,4.70,2.60,5.55,3.62,0.00,0.29,0.45,8.61,1100,1100,1100,1100,1033,1500,1515,11008,802
20379,9,-0.92,-1.07,-0.13,-0.011,-0.079,1.024,-1.06,-0.81,0.00,0.00,1.06,0.81,0.00,3.72,2.83,4.64,3.91,0.00,0.35,0.45,4.33,1100,1100,1100,1100,1033,1500,1515,10991,802
20390,9,2.69,-0.93,1.13,0.035,-0.076,0.998,-0.82,0.08,0.00,0.00,0.82,-0.08,0.00,2.88,-0.29,0.19,0.64,0.00,-0.44,0.12,-23.78,1100,1100,1100,1100,1033,1500,1515,11004,802
20402,9,0.83,3.69,-1.33,-0.000,-0.075,1.034,-0.94,0.29,0.00,0.00,0.94,-0.29,0.00,3.27,-1.01,2.44,-4.70,0.00,-0.05,-0.80,27.42,1100,1100,1100,1100,1037,1500,1515,10996,802
20414,9,3.02,0.60,0.87,-0.025,-0.053,1.041,-0.56,-0.34,0.00,0.00,0.56,0.34,0.00,1.95,1.18,-1.07,0.59,0.00,-0.59,-0.03,-19.99,1100,1100,1100,1100,1037,1500,1515,11008,802
20426,9,-3.06,-6.21,-1.29,-0.014,-0.079,1.028,-0.85,-0.86,0.00,0.00,0.85,0.86,0.00,2.97,3.02,6.03,9.23,0.00,0.73,1.47,26.04,1100,1100,1100,1100,1033,1500,1515,11012,802
20438,9,0.13,-3.28,0.79,0.011,-0.090,1.007,-0.95,-0.61,0.00,0.00,0.95,0.61,0.00,3.33,2.14,3.20,5.42,0.00,0.09,0.73,-16.33,1100,1100,1100,1100,1033,1500,1515,11000,802
20450,9,-0.03,1.21,-0.76,-0.008,-0.060,1.021,-0.87,-0.70,0.00,0.00,0.87,0.70,0.00,3.06,2.47,3.09,1.25,0.00,0.09,-0.27,13.24,1100,1100,1100,1100,1033,1500,1515,11004,802
20462,9,-0.21,-2.23,1.39,0.029,-0.084,1.010,-0.87,-0.08,0.00,0.00,0.87,0.08,0.00,3.05,0.27,3.26,2.50,0.00,0.20,0.37,-25.03,1100,1100,1100,1100,1033,1500,1515,11008,802
20474,9,-1.04,0.17,-0.92,0.012,-0.064,0.985,-0.67,0.11,0.00,0.00,0.67,-0.11,0.00,2.36,-0.39,3.40,-0.56,0.00,0.30,-0.12,18.80,1100,1100,1100,1100,1033,1500,1515,11021,802
20486,9,0.06,-3.03,1.08,0.015,-0.075,1.014,-0.81,0.42,0.00,0.00,0.81,-0.42,0.00,2.84,-1.48,2.78,1.56,0.00,0.09,0.31,-17.60,1100,1100,1100,1100,1032,1500,1515,11000,802
20498,9,-0.02,6.57,-0.81,-0.039,-0.060,1.034,-0.59,-0.75,0.00,0.00,0.59,0.75,0.00,2.06,2.63,2.09,-3.94,0.00,0.03,-1.09,13.46,1100,1100,1100,1100,1032,1500,1515,11000,802
20510,9,-1.01,0.88,-1.03,-0.046,-0.061,1.059,-0.37,-1.48,0.00,0.00,0.37,1.48,0.00,1.30,5.19,2.31,4.31,0.00,0.28,0.29,19.90,1100,1100,1100,1100,1032,1500,1515,11000,802
20522,9,1.42,1.16,-0.14,-0.037,-0.052,1.034,0.03,-2.17,0.00,0.00,-0.03,2.17,0.00,-0.10,7.59,-1.52,6.43,0.00,-0.30,0.38,-4.60,1100,1100,1100,1100,1032,1500,1515,11008,802
20534,9,1.91,0.29,-0.17,-0.048,-0.046,1.029,0.45,-2.28,0.00,0.00,-0.45,2.28,0.00,-1.57,7.96,-3.48,7.68,0.00,-0.41,0.34,0.92,1100,1100,1100,1100,1032,1500,1515,10996,802
20546,9,2.08,-2.03,0.84,-0.017,-0.059,1.026,0.28,-1.88,0.00,0.00,-0.28,1.88,0.00,-0.98,6.57,-3.06,8.60,0.00,-0.43,0.60,-19.83,1100,1100,1100,1100,1032,1500,1515,11000,802
20558,9,-5.55,4.48,-1.52,-0.074,-0.075,1.050,-0.31,-2.54,0.00,0.00,0.31,2.54,0.00,1.07,8.88,6.62,4.40,0.00,1.11,-0.46,29.76,1100,1100,1100,1100,1032,1500,1515,10996,802
20570,9,-1.47,-2.03,0.65,-0.025,-0.069,1.036,-0.34,-2.66,0.00,0.00,0.34,2.66,0.00,1.20,9.29,2.67,11.33,0.00,0.31,1.12,-13.02,1100,1100,1100,1100,1032,1500,1515,10987,802
20582,9,1.64,3.79,-0.63,-0.021,-0.077,1.005,-0.72,-2.48,0.00,0.00,0.72,2.48,0.00,2.52,8.66,0.87,4.88,0.00,-0.28,-0.16,10.40,1100,1100,1100,1100,1032,1500,1515,10991,802
20594,9,2.17,-1.58,1.31,0.031,-0.071,1.002,-0.56,-0.86,0.00,0.00,0.56,0.86,0.00,1.95,3.02,-0.23,4.59,0.00,-0.34,0.35,-26.85,1100,1100,1100,1100,1032,1500,1515,10991,802
20606,9,-1.88,4.87,-0.24,-0.015,-0.064,1.028,-0.91,-0.72,0.00,0.00,0.91,0.72,0.00,3.19,2.52,5.07,-2.35,0.00,0.48,-0.70,3.06,1100,1100,1100,1100,1032,1500,1515,10979,802
20618,9,-2.23,4.44,0.48,-0.040,-0.086,1.056,-0.91,-1.20,0.00,0.00,0.91,1.20,0.00,3.20,4.19,5.43,-0.25,0.00,0.58,-0.32,-7.16,1100,1100,1100,1100,1032,1500,1515,10991,802
20630,9,-0.26,0.84,-0.62,-0.030,-0.062,1.056,-0.66,-1.81,0.00,0.00,0.66,1.81,0.00,2.32,6.34,2.57,5.50,0.00,0.13,0.58,10.66,1100,1100,1100,1100,1032,1500,1515,10996,802
20642,9,1.15,1.66,-0.34,-0.039,-0.071,1.060,-0.36,-2.04,0.00,0.00,0.36,2.04,0.00,1.27,7.14,0.12,5.48,0.00,-0.12,0.47,3.73,1100,1100,1100,1100,1032,1500,1515,10991,802
20654,9,2.30,4.23,0.39,-0.039,-0.055,1.056,-0.04,-2.15,0.00,0.00,0.04,2.15,0.00,0.16,7.54,-2.14,3.31,0.00,-0.44,-0.18,-9.64,1100,1100,1100,1100,1032,1500,1515,10991,802
20666,9,1.06,-1.89,0.72,-0.027,-0.071,1.048,-0.27,-1.97,0.00,0.00,0.27,1.97,0.00,0.94,6.90,-0.12,8.79,0.00,-0.15,0.88,-9.29,1100,1100,1100,1100,1032,1500,1515,10987,802
20678,9,-0.93,1.13,-0.40,-0.007,-0.064,1.039,-0.19,-1.37,0.00,0.00,0.19,1.37,0.00,0.67,4.81,1.60,3.68,0.00,0.24,0.06,7.89,1100,1100,1100,1100,1032,1500,1515,10996,802
20690,9,-1.49,-2.59,-0.76,-0.014,-0.082,1.014,-0.78,-1.20,0.00,0.00,0.78,1.20,0.00,2.72,4.19,4.21,6.77,0.00,0.41,0.72,17.72,1100,1100,1100,1100,1032,1500,1515,10987,802
20702,9,1.90,1.29,1.31,-0.005,-0.083,1.044,-0.77,-1.00,0.00,0.00,0.77,1.00,0.00,2.69,3.50,0.79,2.21,0.00,-0.30,-0.03,-27.22,1100,1100,1100,1100,1032,1500,1515,10996,802
20714,9,-0.74,1.50,-0.50,-0.017,-0.069,1.032,-0.96,-1.04,0.00,0.00,0.96,1.04,0.00,3.34,3.65,4.09,2.14,0.00,0.20,-0.21,12.80,1100,1100,1100,1100,1032,1500,1515,10991,802
20726,9,0.27,-4.55,1.26,0.018,-0.072,1.009,-0.78,-0.66,0.00,0.00,0.78,0.66,0.00,2.73,2.31,2.46,6.87,0.00,0.07,1.13,-26.24,1100,1100,1100,1100,1032,1500,1515,11000,802
